dataset,seed,feature_set,model,base_model,split,n_features,threshold,acc,bacc,auc,auprc,f1,mcc,precision,sensitivity,specificity,params
acepair_cls_2_5,52,Descriptor_ESM2,Descriptor_ESM2-LR,LR,valid,402,0.06,0.5615384615384615,0.6181083067875521,0.5964224454790493,0.4721669893818588,0.632258064516129,0.2823674520397645,0.4803921568627451,0.9245283018867925,0.3116883116883117,"{""C"": 1.0, ""class_weight"": ""balanced""}"
acepair_cls_2_5,52,Descriptor_ESM2,Descriptor_ESM2-LR,LR,test,402,0.06,0.5308641975308642,0.578125,0.6496212121212122,0.5658337222212633,0.5913978494623656,0.17519122205668378,0.4583333333333333,0.8333333333333334,0.3229166666666667,"{""C"": 1.0, ""class_weight"": ""balanced""}"
acepair_cls_2_5,52,Descriptor_ESM2,Descriptor_ESM2-SVC,SVC,valid,402,0.3499999999999999,0.5923076923076923,0.5970350404312668,0.5912766478804214,0.4824571632031272,0.5546218487394958,0.1907567565296838,0.5,0.6226415094339622,0.5714285714285714,"{""C"": 2.0, ""kernel"": ""rbf"", ""gamma"": ""scale"", ""class_weight"": ""balanced""}"
acepair_cls_2_5,52,Descriptor_ESM2,Descriptor_ESM2-SVC,SVC,test,402,0.3499999999999999,0.5802469135802469,0.5984848484848485,0.67739898989899,0.6019290089779415,0.575,0.19610497791245246,0.48936170212765956,0.696969696969697,0.5,"{""C"": 2.0, ""kernel"": ""rbf"", ""gamma"": ""scale"", ""class_weight"": ""balanced""}"
acepair_cls_2_5,52,Descriptor_ESM2,Descriptor_ESM2-RF,RF,valid,402,0.58,0.6384615384615384,0.5713060524381279,0.5856407743200196,0.5200631945590142,0.3188405797101449,0.2133178855743479,0.6875,0.20754716981132076,0.935064935064935,"{""n_estimators"": 500, ""min_samples_leaf"": 2, ""class_weight"": ""balanced_subsample""}"
acepair_cls_2_5,52,Descriptor_ESM2,Descriptor_ESM2-RF,RF,test,402,0.58,0.6049382716049383,0.5435606060606061,0.626104797979798,0.538782132191157,0.30434782608695654,0.11662062518275779,0.5384615384615384,0.21212121212121213,0.875,"{""n_estimators"": 500, ""min_samples_leaf"": 2, ""class_weight"": ""balanced_subsample""}"
acepair_cls_2_5,52,Descriptor_ESM2,Descriptor_ESM2-MLP,MLP,valid,402,0.05,0.49230769230769234,0.5714285714285714,0.5601568243077677,0.44416138856564424,0.6162790697674418,0.25224085747569136,0.44537815126050423,1.0,0.14285714285714285,"{""hidden_layer_sizes"": [64, 32], ""alpha"": 0.001, ""early_stopping"": true}"
acepair_cls_2_5,52,Descriptor_ESM2,Descriptor_ESM2-MLP,MLP,test,402,0.05,0.48148148148148145,0.5530303030303031,0.6642992424242424,0.6116698086885319,0.5961538461538461,0.15841726777669646,0.43661971830985913,0.9393939393939394,0.16666666666666666,"{""hidden_layer_sizes"": [64, 32], ""alpha"": 0.001, ""early_stopping"": true}"
acepair_cls_2_5,52,Descriptor_ESM2,Descriptor_ESM2-CatBoost,CatBoost,valid,402,0.05,0.47692307692307695,0.555501102670914,0.5856407743200196,0.47833197346789297,0.6046511627906976,0.19599504019980818,0.4369747899159664,0.9811320754716981,0.12987012987012986,"{""depth"": 4, ""learning_rate"": 0.03, ""iterations"": 500, ""auto_class_weights"": ""Balanced""}"
acepair_cls_2_5,52,Descriptor_ESM2,Descriptor_ESM2-CatBoost,CatBoost,test,402,0.05,0.4506172839506173,0.5340909090909091,0.5983270202020202,0.5272648187201875,0.593607305936073,0.14625448482542613,0.42483660130718953,0.9848484848484849,0.08333333333333333,"{""depth"": 4, ""learning_rate"": 0.03, ""iterations"": 500, ""auto_class_weights"": ""Balanced""}"
acepair_cls_2_5,52,A1FlatFull_ESM2,A1FlatFull_ESM2-LR,LR,valid,1226,0.4699999999999999,0.6846153846153846,0.6602548395001225,0.6388140161725067,0.5047647632156005,0.5773195876288659,0.3328502463636058,0.6363636363636364,0.5283018867924528,0.7922077922077922,"{""C"": 1.0, ""class_weight"": ""balanced""}"
acepair_cls_2_5,52,A1FlatFull_ESM2,A1FlatFull_ESM2-LR,LR,test,1226,0.4699999999999999,0.5925925925925926,0.5804924242424243,0.5891729797979798,0.4410276726003012,0.5074626865671642,0.1602781069476775,0.5,0.5151515151515151,0.6458333333333334,"{""C"": 1.0, ""class_weight"": ""balanced""}"
acepair_cls_2_5,52,A1FlatFull_ESM2,A1FlatFull_ESM2-SVC,SVC,valid,1226,0.21999999999999997,0.5923076923076923,0.6440823327615781,0.660132320509679,0.569083880387854,0.6490066225165563,0.3287274700586848,0.5,0.9245283018867925,0.36363636363636365,"{""C"": 2.0, ""kernel"": ""rbf"", ""gamma"": ""scale"", ""class_weight"": ""balanced""}"
acepair_cls_2_5,52,A1FlatFull_ESM2,A1FlatFull_ESM2-SVC,SVC,test,1226,0.21999999999999997,0.5370370370370371,0.5951704545454546,0.6365214646464646,0.5326502151696464,0.6153846153846154,0.23221373209737528,0.46511627906976744,0.9090909090909091,0.28125,"{""C"": 2.0, ""kernel"": ""rbf"", ""gamma"": ""scale"", ""class_weight"": ""balanced""}"
acepair_cls_2_5,52,A1FlatFull_ESM2,A1FlatFull_ESM2-RF,RF,valid,1226,0.30999999999999994,0.5692307692307692,0.6246018132810586,0.6635628522420975,0.5544941239228023,0.6363636363636364,0.29415617503912334,0.48514851485148514,0.9245283018867925,0.3246753246753247,"{""n_estimators"": 500, ""min_samples_leaf"": 2, ""class_weight"": ""balanced_subsample""}"
acepair_cls_2_5,52,A1FlatFull_ESM2,A1FlatFull_ESM2-RF,RF,test,1226,0.30999999999999994,0.5432098765432098,0.5956439393939394,0.6420454545454545,0.5528488677421846,0.6105263157894737,0.2218157575161219,0.46774193548387094,0.8787878787878788,0.3125,"{""n_estimators"": 500, ""min_samples_leaf"": 2, ""class_weight"": ""balanced_subsample""}"
acepair_cls_2_5,52,A1FlatFull_ESM2,A1FlatFull_ESM2-MLP,MLP,valid,1226,0.13,0.6461538461538462,0.6689536878216124,0.6981132075471698,0.6095260944784899,0.6461538461538462,0.3379073756432247,0.5454545454545454,0.7924528301886793,0.5454545454545454,"{""hidden_layer_sizes"": [64, 32], ""alpha"": 0.001, ""early_stopping"": true}"
