seed,variant,epoch,train_loss,val_loss,val_rmse,val_mae,val_spearman
62,A1FlatMLP-small,1,31.93576681046259,11.133880376815796,1.3679213523864746,1.1902858018875122,0.2342422731458118
62,A1FlatMLP-small,2,13.439745062873477,7.16489593187968,1.048106074333191,0.8362787365913391,0.24997156830252565
62,A1FlatMLP-small,3,10.609310286385673,8.099122126897177,1.1597092151641846,0.9126365184783936,0.31070169454162877
62,A1FlatMLP-small,4,10.536393097468785,6.832282702128093,1.031540870666504,0.7971541881561279,0.2776334321988155
62,A1FlatMLP-small,5,9.910565421694802,6.8606875737508135,1.0487911701202393,0.7992902994155884,0.2852093885979891
62,A1FlatMLP-small,6,10.205032030741373,7.0484786828358965,1.0846061706542969,0.8013002872467041,0.284072120316358
62,A1FlatMLP-small,7,9.441621212732224,6.590436697006226,1.0402158498764038,0.7677780389785767,0.3142184779971343
62,A1FlatMLP-small,8,9.081183410826183,6.546760479609172,1.0308241844177246,0.7665606737136841,0.30921449755795727
62,A1FlatMLP-small,9,8.848812421162924,6.605459849039714,1.0547090768814087,0.7719290852546692,0.30471791373673873
62,A1FlatMLP-small,10,8.781070232391357,6.488071759541829,1.0274012088775635,0.7668200731277466,0.30540027470571746
62,A1FlatMLP-small,11,8.726976599012103,6.789156675338745,1.0911593437194824,0.7861135005950928,0.3012011302812332
62,A1FlatMLP-small,12,8.55664246422904,6.619204918543498,1.0251973867416382,0.7762178778648376,0.30093868375470295
62,A1FlatMLP-small,13,8.247474988301596,6.729143460591634,1.0565036535263062,0.7977251410484314,0.29588221401021986
62,A1FlatMLP-small,14,8.459354559580484,6.9976725578308105,1.0726864337921143,0.8074274063110352,0.30498036026326897
62,A1FlatMLP-small,15,7.965023358662923,7.53963843981425,1.1487841606140137,0.8650752902030945,0.309896858526936
62,A1FlatMLP-small,16,7.76021096819923,7.550376733144124,1.1431207656860352,0.8623294830322266,0.3142184779971343
62,A1FlatMLP-small,17,7.80301250730242,8.039474884668985,1.188039779663086,0.9070547223091125,0.298996579458379
62,A1FlatMLP-small,18,8.12411862327939,7.755751371383667,1.1674761772155762,0.8796870112419128,0.3090570296420391
62,A1FlatMLP-small,19,7.702332542056129,7.66298262278239,1.1342273950576782,0.867259681224823,0.2790331470069769
62,A1FlatMLP-small,20,7.92541335877918,8.11639412244161,1.1871856451034546,0.9061139822006226,0.26785292497678764
62,A1FlatMLP-small,21,7.6305943330128985,7.618352095286052,1.1317627429962158,0.8686234354972839,0.2906157870445126
62,A1FlatMLP-small,22,7.454700765155611,8.17403531074524,1.2014213800430298,0.9150078892707825,0.2798204865865677
