seed,variant,epoch,train_loss,val_loss,val_rmse,val_mae,val_spearman
62,A1FlatMLP-wide,1,21.001001358032227,6.858122825622559,1.0407397747039795,0.8008347749710083,0.29558477461348553
62,A1FlatMLP-wide,2,10.640950361887613,7.121516625086467,1.0654892921447754,0.8260296583175659,0.3398157625513861
62,A1FlatMLP-wide,3,10.350985890343075,6.701269865036011,1.0322234630584717,0.786201000213623,0.3280406617277283
62,A1FlatMLP-wide,4,10.031740551903134,6.50895619392395,1.0101041793823242,0.7704319357872009,0.3523432100844307
62,A1FlatMLP-wide,5,9.562579722631545,6.503942410151164,1.019874095916748,0.7708569169044495,0.3472342510346416
62,A1FlatMLP-wide,6,9.359042530968075,6.746508677800496,1.0602593421936035,0.7888461351394653,0.3291429371391553
62,A1FlatMLP-wide,7,9.306846505119687,6.746287902196248,1.0450011491775513,0.790976345539093,0.3404106413448547
62,A1FlatMLP-wide,8,8.669305120195661,6.44579831759135,1.0344600677490234,0.7628812789916992,0.30338818466898543
62,A1FlatMLP-wide,9,8.678327219826835,6.723663806915283,1.0791642665863037,0.7882734537124634,0.3175078077963136
62,A1FlatMLP-wide,10,8.3671171551659,7.10784387588501,1.1054121255874634,0.8209825754165649,0.3130637132804011
62,A1FlatMLP-wide,11,8.429032711755662,8.171124140421549,1.2023547887802124,0.9259732961654663,0.3330971314722113
62,A1FlatMLP-wide,12,8.247872806730724,6.780694246292114,1.0644630193710327,0.7925519347190857,0.302985766661639
62,A1FlatMLP-wide,13,8.444579169863747,6.789111375808716,1.0858242511749268,0.7879678010940552,0.29072076565512467
62,A1FlatMLP-wide,14,7.782555126008534,6.777185519536336,1.0565423965454102,0.7907076478004456,0.3020584556012321
