dataset,seed,feature_set,model,base_model,split,n_features,threshold,acc,bacc,auc,auprc,f1,mcc,precision,sensitivity,specificity,params
plm4ace_cleaned_2_5,62,SeqOnly,SeqOnly-LR,LR,valid,130,0.09999999999999999,0.82,0.8345588235294117,0.875,0.7074860304654385,0.7567567567567568,0.6324020768054155,0.6666666666666666,0.875,0.7941176470588235,"{""C"": 1.0, ""class_weight"": ""balanced""}"
plm4ace_cleaned_2_5,62,SeqOnly,SeqOnly-LR,LR,test,130,0.09999999999999999,0.736,0.7536295005807201,0.8559814169570268,0.7747739610421224,0.6666666666666666,0.4775401983357157,0.5689655172413793,0.8048780487804879,0.7023809523809523,"{""C"": 1.0, ""class_weight"": ""balanced""}"
plm4ace_cleaned_2_5,62,SeqOnly,SeqOnly-SVC,SVC,valid,130,0.27999999999999997,0.85,0.8400735294117647,0.8936121323529411,0.7866563138591645,0.7761194029850746,0.6651836553993731,0.7428571428571429,0.8125,0.8676470588235294,"{""C"": 2.0, ""kernel"": ""rbf"", ""gamma"": ""scale"", ""class_weight"": ""balanced""}"
plm4ace_cleaned_2_5,62,SeqOnly,SeqOnly-SVC,SVC,test,130,0.27999999999999997,0.768,0.7711962833914053,0.8373983739837398,0.7644004501384641,0.6881720430107527,0.5166330657676094,0.6153846153846154,0.7804878048780488,0.7619047619047619,"{""C"": 2.0, ""kernel"": ""rbf"", ""gamma"": ""scale"", ""class_weight"": ""balanced""}"
plm4ace_cleaned_2_5,62,SeqOnly,SeqOnly-RF,RF,valid,130,0.3499999999999999,0.82,0.8511029411764706,0.8965992647058825,0.7793828339715594,0.7692307692307693,0.6572311106330365,0.6521739130434783,0.9375,0.7647058823529411,"{""n_estimators"": 500, ""min_samples_leaf"": 2, ""class_weight"": ""balanced_subsample""}"
plm4ace_cleaned_2_5,62,SeqOnly,SeqOnly-RF,RF,test,130,0.3499999999999999,0.712,0.7545005807200929,0.8751451800232288,0.8322257100942135,0.6666666666666666,0.47918029060246686,0.5373134328358209,0.8780487804878049,0.6309523809523809,"{""n_estimators"": 500, ""min_samples_leaf"": 2, ""class_weight"": ""balanced_subsample""}"
plm4ace_cleaned_2_5,62,SeqOnly,SeqOnly-MLP,MLP,valid,130,0.30999999999999994,0.73,0.7352941176470589,0.7564338235294118,0.5634695971621172,0.64,0.4434032331282473,0.5581395348837209,0.75,0.7205882352941176,"{""hidden_layer_sizes"": [64, 32], ""alpha"": 0.001, ""early_stopping"": true}"
plm4ace_cleaned_2_5,62,SeqOnly,SeqOnly-MLP,MLP,test,130,0.30999999999999994,0.728,0.7289488966318234,0.7697444831591175,0.6718504920968762,0.6382978723404256,0.43500669287387506,0.5660377358490566,0.7317073170731707,0.7261904761904762,"{""hidden_layer_sizes"": [64, 32], ""alpha"": 0.001, ""early_stopping"": true}"
plm4ace_cleaned_2_5,62,SeqOnly,SeqOnly-CatBoost,CatBoost,valid,130,0.42999999999999994,0.88,0.8621323529411764,0.9057904411764706,0.8054280247328842,0.8125,0.7242647058823529,0.8125,0.8125,0.9117647058823529,"{""depth"": 4, ""learning_rate"": 0.03, ""iterations"": 500, ""auto_class_weights"": ""Balanced""}"
plm4ace_cleaned_2_5,62,SeqOnly,SeqOnly-CatBoost,CatBoost,test,130,0.42999999999999994,0.784,0.7893437862950059,0.8806620209059234,0.8235457633426794,0.7096774193548387,0.551204336228504,0.6346153846153846,0.8048780487804879,0.7738095238095238,"{""depth"": 4, ""learning_rate"": 0.03, ""iterations"": 500, ""auto_class_weights"": ""Balanced""}"
plm4ace_cleaned_2_5,62,PhysChemOnly,PhysChemOnly-LR,LR,valid,22,0.82,0.86,0.7895220588235294,0.9096966911764706,0.8624059957045572,0.7307692307692307,0.6752756789986285,0.95,0.59375,0.9852941176470589,"{""C"": 1.0, ""class_weight"": ""balanced""}"
plm4ace_cleaned_2_5,62,PhysChemOnly,PhysChemOnly-LR,LR,test,22,0.82,0.752,0.6781358885017422,0.8310104529616725,0.6918339639879466,0.5507246376811594,0.40118816096013915,0.6785714285714286,0.4634146341463415,0.8928571428571429,"{""C"": 1.0, ""class_weight"": ""balanced""}"
plm4ace_cleaned_2_5,62,PhysChemOnly,PhysChemOnly-SVC,SVC,valid,22,0.5299999999999999,0.86,0.8060661764705883,0.8880974264705883,0.7999952158090944,0.75,0.668593826705242,0.875,0.65625,0.9558823529411765,"{""C"": 2.0, ""kernel"": ""rbf"", ""gamma"": ""scale"", ""class_weight"": ""balanced""}"
plm4ace_cleaned_2_5,62,PhysChemOnly,PhysChemOnly-SVC,SVC,test,22,0.5299999999999999,0.792,0.7828106852497096,0.8504645760743321,0.7268893330519197,0.7045454545454546,0.5482279218211026,0.6595744680851063,0.7560975609756098,0.8095238095238095,"{""C"": 2.0, ""kernel"": ""rbf"", ""gamma"": ""scale"", ""class_weight"": ""balanced""}"
