seed,lite_mode,epoch,train_loss,val_loss,val_rmse,val_mae,val_spearman,n_channels
42,diag_core_terminal_pair_lite,1,0.8490313632147652,0.4491613407929738,1.299588680267334,1.1188420057296753,0.29507995945308196,28
42,diag_core_terminal_pair_lite,2,0.36452063634282067,0.37138524651527405,1.2338860034942627,0.9903202652931213,0.4265843161236638,28
42,diag_core_terminal_pair_lite,3,0.3094981930085591,0.3820983370145162,1.2383912801742554,0.9996616840362549,0.3850124226365294,28
42,diag_core_terminal_pair_lite,4,0.2884752161446072,0.4058329065640767,1.2533310651779175,1.0323621034622192,0.29219302240536427,28
42,diag_core_terminal_pair_lite,5,0.2834766883225668,0.37084531784057617,1.239233136177063,0.9962634444236755,0.407862966783919,28
42,diag_core_terminal_pair_lite,6,0.27128496056511286,0.4036948283513387,1.2464425563812256,1.0295665264129639,0.32426426851728246,28
42,diag_core_terminal_pair_lite,7,0.2652342567841212,0.3591039578119914,1.2072551250457764,0.9792391061782837,0.44145641606645186,28
42,diag_core_terminal_pair_lite,8,0.24769141560509092,0.3825560212135315,1.2092868089675903,0.9749123454093933,0.41272701829461905,28
42,diag_core_terminal_pair_lite,9,0.24338718823024205,0.3341389795144399,1.159508466720581,0.9333640933036804,0.5146096511968008,28
42,diag_core_terminal_pair_lite,10,0.24382109798136212,0.33499932289123535,1.1684315204620361,0.9205689430236816,0.4832032754352662,28
42,diag_core_terminal_pair_lite,11,0.2302730232477188,0.33206836382548016,1.187174677848816,0.9221204519271851,0.4885922245910058,28
42,diag_core_terminal_pair_lite,12,0.2152445096345175,0.3275481363137563,1.1465628147125244,0.895375669002533,0.5370402772281587,28
42,diag_core_terminal_pair_lite,13,0.2179109383197058,0.33128058910369873,1.1534923315048218,0.8942114114761353,0.5017146657169953,28
42,diag_core_terminal_pair_lite,14,0.21874856735978807,0.3510066171487172,1.2082253694534302,0.928339958190918,0.5638625468896811,28
42,diag_core_terminal_pair_lite,15,0.19832026106970652,0.34971428910891217,1.2002593278884888,0.9235546588897705,0.4940686566875854,28
42,diag_core_terminal_pair_lite,16,0.21226911672524043,0.3517276843388875,1.2106153964996338,0.9326812624931335,0.504514119823873,28
42,diag_core_terminal_pair_lite,17,0.18875071548280262,0.3397793968518575,1.171884536743164,0.9137554168701172,0.4617174651649796,28
42,diag_core_terminal_pair_lite,18,0.17813850726400102,0.35278400778770447,1.2216020822525024,0.9597930908203125,0.43639990208590396,28
42,diag_core_terminal_pair_lite,19,0.1810374494109835,0.363871951897939,1.2364362478256226,1.0017509460449219,0.425149595893889,28
42,diag_core_terminal_pair_lite,20,0.17554978174822672,0.32873469094435376,1.224013328552246,0.9515629410743713,0.4666165098520156,28
42,diag_core_terminal_pair_lite,21,0.1891473432381948,0.3803655008474986,1.269971251487732,0.9914958477020264,0.3066801974084566,28
42,diag_core_terminal_pair_lite,22,0.15548273282391684,0.3713710606098175,1.227220058441162,0.9565286636352539,0.38214298217697973,28
