split_seed,run_seed,variant,epoch,train_loss,val_loss,val_rmse,val_mae,val_spearman,selection_score
52,2,DiagTokenLenHeadRank,1,45.44198962620327,21.58398373921712,2.3512911796569824,2.0986008644104004,0.25613031345843584,2.837521848740817
52,2,DiagTokenLenHeadRank,2,16.165022895449685,8.351977745691935,1.1766395568847656,0.9365668296813965,0.3652030898844137,1.3560008008224527
52,2,DiagTokenLenHeadRank,3,12.645574002038865,8.72969655195872,1.1573212146759033,0.9747310280799866,0.34817905853015046,1.3487771129163775
52,2,DiagTokenLenHeadRank,4,11.920951843261719,9.320703546206156,1.1881976127624512,1.036898136138916,0.30709742891061315,1.4013575324605883
52,2,DiagTokenLenHeadRank,5,11.734175591241746,8.847001234690348,1.1584298610687256,0.9956100583076477,0.27845576464861027,1.365564010948346
52,2,DiagTokenLenHeadRank,6,10.992431118374778,7.712841351826985,1.1059434413909912,0.8762136101722717,0.3674951228827779,1.2698725755016425
52,2,DiagTokenLenHeadRank,7,10.462668759482247,9.420445839564005,1.207767367362976,1.0441216230392456,0.1302434628994191,1.4492612536878746
52,2,DiagTokenLenHeadRank,8,10.81910040265038,7.763526141643524,1.0981582403182983,0.8775027990341187,0.3086546116346927,1.2712357483316241
52,2,DiagTokenLenHeadRank,9,10.947720164344425,9.172939658164978,1.2189942598342896,1.0165396928787231,0.35090850240606525,1.4204929076930606
52,2,DiagTokenLenHeadRank,10,10.40488844826108,8.296093344688416,1.1396301984786987,0.9378412365913391,0.36763509436359415,1.3189452434719944
52,2,DiagTokenLenHeadRank,11,10.616739590962728,9.0407142440478,1.2118104696273804,1.0076146125793457,0.3147958603555009,1.4164947437188917
52,2,DiagTokenLenHeadRank,12,11.23403499239967,7.826256434122722,1.1784430742263794,0.8908306956291199,0.2866790891465586,1.3581488847616756
52,2,DiagTokenLenHeadRank,13,10.735696747189476,7.800351560115814,1.103318452835083,0.8850162029266357,0.3429651208697493,1.2731277354362796
52,2,DiagTokenLenHeadRank,14,10.452045872097923,8.023801942666372,1.1124125719070435,0.9081148505210876,0.3227042490216128,1.2910356471840734
52,2,DiagTokenLenHeadRank,15,10.685090087708973,8.087270239988962,1.1177760362625122,0.916260302066803,0.32039471958814647,1.298781903840991
52,2,DiagTokenLenHeadRank,16,10.30733871459961,7.567487746477127,1.130189061164856,0.8565139174461365,0.3060651392395941,1.298407769640451
