dataset,seed,feature_set,model,base_model,split,n_features,threshold,acc,bacc,auc,auprc,f1,mcc,precision,sensitivity,specificity,params
acepair_cls_2_3,42,SeqOnly,SeqOnly-LR,LR,valid,130,0.5299999999999999,0.7466666666666667,0.7333333333333334,0.7385185185185185,0.6101288064406252,0.6779661016949152,0.4694569257103907,0.6896551724137931,0.6666666666666666,0.8,"{""C"": 1.0, ""class_weight"": ""balanced""}"
acepair_cls_2_3,42,SeqOnly,SeqOnly-LR,LR,test,130,0.5299999999999999,0.6808510638297872,0.6644736842105263,0.6517857142857143,0.5586307685200679,0.5945945945945946,0.3320832579030019,0.6111111111111112,0.5789473684210527,0.75,"{""C"": 1.0, ""class_weight"": ""balanced""}"
acepair_cls_2_3,42,SeqOnly,SeqOnly-SVC,SVC,valid,130,0.27999999999999997,0.6533333333333333,0.6944444444444444,0.7303703703703704,0.6607904905221146,0.675,0.404145188432738,0.54,0.9,0.4888888888888889,"{""C"": 2.0, ""kernel"": ""rbf"", ""gamma"": ""scale"", ""class_weight"": ""balanced""}"
acepair_cls_2_3,42,SeqOnly,SeqOnly-SVC,SVC,test,130,0.27999999999999997,0.5,0.5422932330827068,0.6912593984962406,0.6263893007320315,0.5523809523809524,0.09174183232066811,0.43283582089552236,0.7631578947368421,0.32142857142857145,"{""C"": 2.0, ""kernel"": ""rbf"", ""gamma"": ""scale"", ""class_weight"": ""balanced""}"
acepair_cls_2_3,42,SeqOnly,SeqOnly-RF,RF,valid,130,0.5199999999999999,0.76,0.7444444444444445,0.7651851851851852,0.6518909613707203,0.6896551724137931,0.4951640502669781,0.7142857142857143,0.6666666666666666,0.8222222222222222,"{""n_estimators"": 500, ""min_samples_leaf"": 2, ""class_weight"": ""balanced_subsample""}"
acepair_cls_2_3,42,SeqOnly,SeqOnly-RF,RF,test,130,0.5199999999999999,0.723404255319149,0.7171052631578947,0.7744360902255639,0.7176968162722249,0.6666666666666666,0.4309821504831583,0.65,0.6842105263157895,0.75,"{""n_estimators"": 500, ""min_samples_leaf"": 2, ""class_weight"": ""balanced_subsample""}"
acepair_cls_2_3,42,SeqOnly,SeqOnly-MLP,MLP,valid,130,0.48999999999999994,0.7066666666666667,0.6722222222222223,0.6696296296296297,0.5482380748498651,0.5769230769230769,0.37062677739057803,0.6818181818181818,0.5,0.8444444444444444,"{""hidden_layer_sizes"": [64, 32], ""alpha"": 0.001, ""early_stopping"": true}"
acepair_cls_2_3,42,SeqOnly,SeqOnly-MLP,MLP,test,130,0.48999999999999994,0.648936170212766,0.6165413533834586,0.6414473684210527,0.5256348008715847,0.5074626865671642,0.24765105783948063,0.5862068965517241,0.4473684210526316,0.7857142857142857,"{""hidden_layer_sizes"": [64, 32], ""alpha"": 0.001, ""early_stopping"": true}"
acepair_cls_2_3,42,SeqOnly,SeqOnly-CatBoost,CatBoost,valid,130,0.5499999999999999,0.76,0.7444444444444445,0.7733333333333333,0.6672266158432867,0.6896551724137931,0.4951640502669781,0.7142857142857143,0.6666666666666666,0.8222222222222222,"{""depth"": 4, ""learning_rate"": 0.03, ""iterations"": 500, ""auto_class_weights"": ""Balanced""}"
acepair_cls_2_3,42,SeqOnly,SeqOnly-CatBoost,CatBoost,test,130,0.5499999999999999,0.7127659574468085,0.6828007518796992,0.7410714285714286,0.6600398370276588,0.5970149253731343,0.3884526673369273,0.6896551724137931,0.5263157894736842,0.8392857142857143,"{""depth"": 4, ""learning_rate"": 0.03, ""iterations"": 500, ""auto_class_weights"": ""Balanced""}"
