seed,variant,epoch,train_loss,val_loss,val_rmse,val_mae,val_spearman
52,DiagCorePairResidualSmallGate,1,40.12775952475412,12.198636054992676,1.4626014232635498,1.273031234741211,0.2645635951776083
52,DiagCorePairResidualSmallGate,2,12.392769472939628,8.905312220255533,1.1811107397079468,0.985626220703125,0.3568048010354452
52,DiagCorePairResidualSmallGate,3,10.964283307393393,8.863470514615377,1.2179852724075317,0.9836636185646057,0.3537429248925921
52,DiagCorePairResidualSmallGate,4,11.0439437911624,8.99126144250234,1.168133020401001,0.9993435740470886,0.30043128713674444
52,DiagCorePairResidualSmallGate,5,11.104674725305467,8.844761848449707,1.1583844423294067,0.984250545501709,0.2865741105359465
52,DiagCorePairResidualSmallGate,6,10.230839161645799,9.212230443954468,1.1933915615081787,1.0169905424118042,0.27959303293024146
52,DiagCorePairResidualSmallGate,7,9.89445636385963,8.367578824361166,1.139890432357788,0.9360461831092834,0.2868015641922727
52,DiagCorePairResidualSmallGate,8,9.90071001506987,8.38920247554779,1.1488200426101685,0.9384851455688477,0.3296328373220118
52,DiagCorePairResidualSmallGate,9,9.66392828169323,8.262208938598633,1.1386477947235107,0.9275984764099121,0.3421777812901584
52,DiagCorePairResidualSmallGate,10,9.881440230778285,8.527738372484842,1.1714071035385132,0.9515641331672668,0.3584144730648308
52,DiagCorePairResidualSmallGate,11,10.06113676797776,8.614399949709574,1.1866884231567383,0.9595870971679688,0.37732811941011185
52,DiagCorePairResidualSmallGate,12,9.601078532990956,8.061761776606241,1.1262047290802002,0.9076013565063477,0.37535102224358385
52,DiagCorePairResidualSmallGate,13,9.364381949106852,8.590901494026184,1.1842347383499146,0.9584028124809265,0.39237505359784697
52,DiagCorePairResidualSmallGate,14,9.197789532797676,7.981290698051453,1.1288963556289673,0.9011675119400024,0.4049025011308916
52,DiagCorePairResidualSmallGate,15,9.708628586360387,8.09685985247294,1.1588410139083862,0.9157867431640625,0.42395611895698876
52,DiagCorePairResidualSmallGate,16,9.774838697342645,7.8275643189748125,1.1251001358032227,0.8895863890647888,0.41534787288679614
52,DiagCorePairResidualSmallGate,17,9.347180230276924,7.710721294085185,1.1164982318878174,0.8826053738594055,0.42904758157167594
52,DiagCorePairResidualSmallGate,18,9.203790505727133,7.804911553859711,1.1333203315734863,0.8851091861724854,0.4128983719725136
52,DiagCorePairResidualSmallGate,19,9.30813267117455,7.901050587495168,1.1349915266036987,0.893491268157959,0.4166776019545495
52,DiagCorePairResidualSmallGate,20,8.945439247857957,7.7720504601796465,1.1200597286224365,0.8830950856208801,0.4247259621014776
52,DiagCorePairResidualSmallGate,21,8.864887124016171,7.7870824337005615,1.1385552883148193,0.8812698125839233,0.40803436301415275
52,DiagCorePairResidualSmallGate,22,8.883639585404168,7.699091553688049,1.1261459589004517,0.874934732913971,0.4131258256288399
52,DiagCorePairResidualSmallGate,23,8.887330350421724,7.790063897768657,1.1271419525146484,0.8868318796157837,0.3995485919896742
52,DiagCorePairResidualSmallGate,24,8.928808076041085,7.772719502449036,1.1429225206375122,0.893834114074707,0.40775442005252044
52,DiagCorePairResidualSmallGate,25,9.151781990414573,7.840741415818532,1.1356154680252075,0.8905362486839294,0.38138729235377994
52,DiagCorePairResidualSmallGate,26,9.059248810722714,8.101194858551025,1.179794430732727,0.9139664769172668,0.39862128092926724
52,DiagCorePairResidualSmallGate,27,8.749972025553385,8.021337529023489,1.1521501541137695,0.9023480415344238,0.389348170325198
