dataset,seed,feature_set,model,base_model,split,n_features,threshold,acc,bacc,auc,auprc,f1,mcc,precision,sensitivity,specificity,params
plm4ace_cleaned_2_3,42,ESM2,ESM2-LR,LR,valid,320,0.73,1.0,1.0,1.0,1.0000000000000002,1.0,1.0,1.0,1.0,1.0,"{""C"": 1.0, ""class_weight"": ""balanced""}"
plm4ace_cleaned_2_3,42,ESM2,ESM2-LR,LR,test,320,0.73,0.8484848484848485,0.815609756097561,0.9356097560975609,0.8915671047452088,0.7727272727272727,0.6762645443313187,0.8947368421052632,0.68,0.9512195121951219,"{""C"": 1.0, ""class_weight"": ""balanced""}"
plm4ace_cleaned_2_3,42,ESM2,ESM2-SVC,SVC,valid,320,0.4099999999999999,0.9423076923076923,0.953125,0.984375,0.9748724018592947,0.9302325581395349,0.8877181299606703,0.8695652173913043,1.0,0.90625,"{""C"": 2.0, ""kernel"": ""rbf"", ""gamma"": ""scale"", ""class_weight"": ""balanced""}"
plm4ace_cleaned_2_3,42,ESM2,ESM2-SVC,SVC,test,320,0.4099999999999999,0.8484848484848485,0.8234146341463415,0.9073170731707317,0.8478913348858101,0.782608695652174,0.6736521364392397,0.8571428571428571,0.72,0.926829268292683,"{""C"": 2.0, ""kernel"": ""rbf"", ""gamma"": ""scale"", ""class_weight"": ""balanced""}"
plm4ace_cleaned_2_3,42,ESM2,ESM2-RF,RF,valid,320,0.5499999999999999,0.9038461538461539,0.875,0.9515625,0.941994008714597,0.8571428571428571,0.8053872662568292,1.0,0.75,1.0,"{""n_estimators"": 500, ""min_samples_leaf"": 2, ""class_weight"": ""balanced_subsample""}"
plm4ace_cleaned_2_3,42,ESM2,ESM2-RF,RF,test,320,0.5499999999999999,0.7727272727272727,0.7234146341463414,0.8673170731707317,0.8101977518141341,0.6341463414634146,0.5057763894227971,0.8125,0.52,0.926829268292683,"{""n_estimators"": 500, ""min_samples_leaf"": 2, ""class_weight"": ""balanced_subsample""}"
plm4ace_cleaned_2_3,42,ESM2,ESM2-MLP,MLP,valid,320,0.63,0.9423076923076923,0.925,0.98125,0.9752188552188554,0.918918918918919,0.8815570640309435,1.0,0.85,1.0,"{""hidden_layer_sizes"": [64, 32], ""alpha"": 0.001, ""early_stopping"": true}"
plm4ace_cleaned_2_3,42,ESM2,ESM2-MLP,MLP,test,320,0.63,0.7575757575757576,0.7112195121951219,0.8926829268292683,0.818526573539476,0.6190476190476191,0.46860127180145844,0.7647058823529411,0.52,0.9024390243902439,"{""hidden_layer_sizes"": [64, 32], ""alpha"": 0.001, ""early_stopping"": true}"
plm4ace_cleaned_2_3,42,ESM2,ESM2-CatBoost,CatBoost,valid,320,0.6799999999999999,0.8846153846153846,0.8875,0.9578125,0.9410983031638658,0.8571428571428571,0.7631672440718629,0.8181818181818182,0.9,0.875,"{""depth"": 4, ""learning_rate"": 0.03, ""iterations"": 500, ""auto_class_weights"": ""Balanced""}"
plm4ace_cleaned_2_3,42,ESM2,ESM2-CatBoost,CatBoost,test,320,0.6799999999999999,0.7727272727272727,0.7312195121951219,0.886829268292683,0.8171789868555575,0.6511627906976745,0.5036856033200373,0.7777777777777778,0.56,0.9024390243902439,"{""depth"": 4, ""learning_rate"": 0.03, ""iterations"": 500, ""auto_class_weights"": ""Balanced""}"
