split_seed,run_seed,variant,epoch,train_loss,val_loss,val_rmse,val_mae,val_spearman,selection_score
62,2,DiagTokenLenHead,1,40.555431820097425,11.094587882359823,1.4535976648330688,1.1727656126022339,0.06963581170603012,1.4535976648330688
62,2,DiagTokenLenHead,2,12.374724388122559,9.129327456156412,1.201831340789795,1.008254885673523,0.05607607450196645,1.201831340789795
62,2,DiagTokenLenHead,3,11.241294179643903,8.108035246531168,1.1156853437423706,0.9128376245498657,0.26631323868781004,1.1156853437423706
62,2,DiagTokenLenHead,4,10.28585418065389,7.864159822463989,1.1367202997207642,0.894449770450592,0.2517562046829314,1.1367202997207642
62,2,DiagTokenLenHead,5,10.29990784327189,7.752691427866618,1.1178761720657349,0.881043016910553,0.2763037031310622,1.1178761720657349
62,2,DiagTokenLenHead,6,10.589473565419516,7.223851839701335,1.043226718902588,0.836253821849823,0.32816313677344233,1.043226718902588
62,2,DiagTokenLenHead,7,10.287417525336856,6.957243045171102,1.0184587240219116,0.8126099109649658,0.31882004042896495,1.0184587240219116
62,2,DiagTokenLenHead,8,10.478087288992745,7.003907521565755,1.0571653842926025,0.8144360184669495,0.30996684426734405,1.0571653842926025
62,2,DiagTokenLenHead,9,10.064445927029563,9.018255154291788,1.197338581085205,0.9991070628166199,0.3691047949121636,1.197338581085205
62,2,DiagTokenLenHead,10,9.845488956996373,7.006794373194377,1.0654879808425903,0.8164812326431274,0.3147783639203989,1.0654879808425903
62,2,DiagTokenLenHead,11,9.581599553426107,6.551502148310344,1.0048342943191528,0.7741429209709167,0.3771181621888876,1.0048342943191528
62,2,DiagTokenLenHead,12,10.17208042598906,6.667064348856608,1.011723518371582,0.7828904390335083,0.34242273138158674,1.011723518371582
62,2,DiagTokenLenHead,13,9.626298541114444,6.782817045847575,1.007824182510376,0.7922343611717224,0.3646781968313531,1.007824182510376
62,2,DiagTokenLenHead,14,9.399550392514183,6.5357151826222735,1.0044025182724,0.7699218392372131,0.3570147582566694,1.0044025182724
62,2,DiagTokenLenHead,15,10.030911127726236,6.7576820850372314,1.0189303159713745,0.7941980957984924,0.3425801992975049,1.0189303159713745
62,2,DiagTokenLenHead,16,9.82228049777803,6.811045408248901,1.014994502067566,0.7901447415351868,0.33995573403220225,1.014994502067566
62,2,DiagTokenLenHead,17,9.532387756166004,6.820242563883464,1.0680392980575562,0.796092689037323,0.3024608736085785,1.0680392980575562
62,2,DiagTokenLenHead,18,9.426608471643357,6.528894901275635,1.0172910690307617,0.7683300971984863,0.338748480010163,1.0172910690307617
62,2,DiagTokenLenHead,19,9.416742143176851,6.7880048751831055,1.0399749279022217,0.7879238128662109,0.334776789242005,1.0399749279022217
62,2,DiagTokenLenHead,20,9.110965864998954,6.6983875433603925,1.0484514236450195,0.7863202691078186,0.33580907891302403,1.0484514236450195
62,2,DiagTokenLenHead,21,9.28345807393392,7.029599507649739,1.0564788579940796,0.8078567981719971,0.30688747168938896,1.0564788579940796
62,2,DiagTokenLenHead,22,9.33996309552874,7.306647936503093,1.0428844690322876,0.8412811756134033,0.32263426328120476,1.0428844690322876
62,2,DiagTokenLenHead,23,9.269322735922676,6.674164613087972,1.041638731956482,0.7895529866218567,0.32476882836365095,1.041638731956482
62,2,DiagTokenLenHead,24,8.629478954133534,6.723812580108643,1.0395983457565308,0.7938099503517151,0.34425985706729856,1.0395983457565308
