seed,variant,epoch,train_loss,val_loss,val_rmse,val_mae,val_spearman
42,DiagCorePairResidualSmallGate,1,43.451578231084916,13.583590428034464,1.7142843008041382,1.4054596424102783,0.293802708516819
42,DiagCorePairResidualSmallGate,2,12.304204395839147,11.788478136062622,1.4866520166397095,1.2456573247909546,0.3585925745028707
42,DiagCorePairResidualSmallGate,3,10.971890585763115,10.761794884999594,1.3302925825119019,1.159271240234375,0.2772684326980723
42,DiagCorePairResidualSmallGate,4,10.415160156431652,10.784335056940714,1.3362056016921997,1.1623505353927612,0.28750393677634406
42,DiagCorePairResidualSmallGate,5,10.86560617174421,10.579208374023438,1.3158694505691528,1.1441785097122192,0.2536480386712913
42,DiagCorePairResidualSmallGate,6,10.494937919435047,10.54314637184143,1.3194820880889893,1.1402276754379272,0.2656332015663617
42,DiagCorePairResidualSmallGate,7,9.94180965423584,10.327814102172852,1.304458737373352,1.1215101480484009,0.2823774364431242
42,DiagCorePairResidualSmallGate,8,10.071975140344529,9.934828201929728,1.2765049934387207,1.0851505994796753,0.3034433285973792
42,DiagCorePairResidualSmallGate,9,10.133458546229772,10.000826517740885,1.2889840602874756,1.0886107683181763,0.3229345278165155
42,DiagCorePairResidualSmallGate,10,9.873623234885079,9.661615053812662,1.2702313661575317,1.0589693784713745,0.36986037728305354
42,DiagCorePairResidualSmallGate,11,9.577420507158552,9.596789995829264,1.265340805053711,1.0500847101211548,0.37526682302696124
42,DiagCorePairResidualSmallGate,12,9.172843365442185,9.566595077514648,1.2624962329864502,1.0483688116073608,0.3688455751693105
42,DiagCorePairResidualSmallGate,13,8.966446967352004,9.408124844233194,1.2665152549743652,1.0347871780395508,0.3772964272544477
42,DiagCorePairResidualSmallGate,14,8.995165143694196,9.44231096903483,1.2640670537948608,1.035852074623108,0.3522938027623958
42,DiagCorePairResidualSmallGate,15,8.942598456428165,9.523795207341513,1.2717573642730713,1.0449061393737793,0.3425831963291636
42,DiagCorePairResidualSmallGate,16,9.079011485690163,9.202684164047241,1.2732292413711548,1.0013426542282104,0.3583476222685189
42,DiagCorePairResidualSmallGate,17,9.321909359523229,9.318698644638062,1.2560604810714722,1.0237916707992554,0.37638660466971235
42,DiagCorePairResidualSmallGate,18,9.086003235408239,9.381656646728516,1.2600029706954956,1.0301638841629028,0.3573153235666077
42,DiagCorePairResidualSmallGate,19,8.747588407425653,9.406468311945597,1.2611083984375,1.0333703756332397,0.3660111278860967
42,DiagCorePairResidualSmallGate,20,8.86314464750744,9.268213113149008,1.2607934474945068,1.0065405368804932,0.3616019876677643
42,DiagCorePairResidualSmallGate,21,8.786391757783436,9.256161212921143,1.2526965141296387,1.0138823986053467,0.3649963257723535
42,DiagCorePairResidualSmallGate,22,8.703438668023972,9.369954665501913,1.2483938932418823,1.0272929668426514,0.3568779088624081
42,DiagCorePairResidualSmallGate,23,8.603172983442034,9.314963181813559,1.2689872980117798,1.0323089361190796,0.3589250096780624
42,DiagCorePairResidualSmallGate,24,8.783569585709344,9.50277336438497,1.2860472202301025,1.05488121509552,0.3783987123090307
42,DiagCorePairResidualSmallGate,25,8.74234846660069,9.433554410934448,1.2648277282714844,1.046491265296936,0.3721174371567238
42,DiagCorePairResidualSmallGate,26,8.595719587235223,9.614551941553751,1.2839174270629883,1.0646318197250366,0.36245932048799556
42,DiagCorePairResidualSmallGate,27,8.856707323165168,9.535316387812296,1.2800935506820679,1.0579607486724854,0.3790110928949102
42,DiagCorePairResidualSmallGate,28,8.71148681640625,9.407792568206787,1.2535492181777954,1.0435396432876587,0.37423452432505006
42,DiagCorePairResidualSmallGate,29,8.393429324740456,9.06469202041626,1.2358921766281128,0.9927282929420471,0.3874794415682154
42,DiagCorePairResidualSmallGate,30,8.930860451289586,9.165538231531778,1.240034818649292,1.0008991956710815,0.3525037618204116
