seed,ablation_mode,epoch,train_loss,val_loss,val_rmse,val_mae,val_spearman,n_channels
62,diag_only,1,0.6433508069742293,0.32561391592025757,1.0087968111038208,0.7742140889167786,0.295077377995527,15
62,diag_only,2,0.3289447135868527,0.34063631296157837,1.0738283395767212,0.8328329920768738,0.29206799115798,15
62,diag_only,3,0.30875357559749056,0.3053087294101715,1.0430599451065063,0.7702029347419739,0.39363479692519227,15
62,diag_only,4,0.28996968766053516,0.3232523302237193,1.0625957250595093,0.7975034117698669,0.35120594180279957,15
62,diag_only,5,0.2971304612500327,0.3556399345397949,1.1183364391326904,0.8837890028953552,0.3298777874134401,15
62,diag_only,6,0.2778329969871612,0.30510734518369037,1.0448025465011597,0.7715579271316528,0.3232116456395714,15
62,diag_only,7,0.2775028482789085,0.27485041817029315,0.999918520450592,0.7342563271522522,0.3660954080746165,15
62,diag_only,8,0.2775178388470695,0.29773036142190296,1.0011463165283203,0.7450011968612671,0.3872311016778538,15
62,diag_only,9,0.25045537593818845,0.31690919399261475,1.0677999258041382,0.8168047666549683,0.3623161780925807,15
62,diag_only,10,0.25351823227746145,0.32942916949590045,1.0548229217529297,0.7958242297172546,0.2804328618151383,15
62,diag_only,11,0.24205947206133888,0.319587101538976,1.0972737073898315,0.8209071755409241,0.306939960994695,15
62,diag_only,12,0.22950671258426847,0.34095876415570575,1.1010160446166992,0.846623420715332,0.22143488265113492,15
62,diag_only,13,0.2402338112394015,0.3165636360645294,1.0698105096817017,0.8210766911506653,0.2665406923441363,15
62,diag_only,14,0.2457549940972101,0.35399073362350464,1.1053531169891357,0.8505645990371704,0.3405506128256708,15
62,diag_only,15,0.23259316100960686,0.35179170966148376,1.1102609634399414,0.8698657751083374,0.29532232808695524,15
62,diag_only,16,0.21784616935820805,0.36569109559059143,1.1054548025131226,0.872635543346405,0.34880893019382314,15
62,diag_only,17,0.22135023311490104,0.3596462806065877,1.0652471780776978,0.8499739170074463,0.3094419512142835,15
