seed,ablation_mode,epoch,train_loss,val_loss,val_rmse,val_mae,val_spearman,n_channels
52,diag_only,1,0.6100881667364211,0.32772521177927655,1.246208667755127,0.9739561676979065,0.45469735543123374,15
52,diag_only,2,0.3322394859223139,0.29905998706817627,1.1310018301010132,0.9267995357513428,0.44405952288920697,15
52,diag_only,3,0.2955755570105144,0.2728084201614062,1.1114252805709839,0.8779364228248596,0.4370609488484,15
52,diag_only,4,0.2774319350719452,0.26792380462090176,1.1194404363632202,0.881165623664856,0.42110420003535987,15
52,diag_only,5,0.28092614880629946,0.28163176278273266,1.1647520065307617,0.9044500589370728,0.43657104866554347,15
52,diag_only,6,0.2778229223830359,0.2894169290860494,1.124674916267395,0.9180644154548645,0.38696865515132356,15
52,diag_only,7,0.2642283333199365,0.26541310797135037,1.1472777128219604,0.883457601070404,0.3937572719709064,15
52,diag_only,8,0.2543504287799199,0.2538350559771061,1.1453052759170532,0.8678880929946899,0.3941421935431508,15
52,diag_only,9,0.2571893660795121,0.28788891683022183,1.1767479181289673,0.9480326175689697,0.33538916447057565,15
52,diag_only,10,0.25453181635765804,0.2470977082848549,1.1260322332382202,0.840005099773407,0.43202197553901894,15
52,diag_only,11,0.27664348766917274,0.3317510386308034,1.2180081605911255,0.9961676597595215,0.38495656511459153,15
52,diag_only,12,0.24110639379138038,0.3055334687232971,1.1808055639266968,0.9763287305831909,0.3493513196819857,15
52,diag_only,13,0.231710332490149,0.28183984259764355,1.1700161695480347,0.9151014089584351,0.42484843714719167,15
