seed,variant,epoch,train_loss,val_loss,val_rmse,val_mae,val_spearman
52,DiagCorePairResidualGate,1,38.922015962146574,10.674305041631063,1.308782935142517,1.146806240081787,0.2673980176641352
52,DiagCorePairResidualGate,2,12.172885009220668,9.104632496833801,1.1797947883605957,1.009521484375,0.3287405191318089
52,DiagCorePairResidualGate,3,10.755775928497314,8.92284607887268,1.2337037324905396,0.9918535351753235,0.3428076529538311
52,DiagCorePairResidualGate,4,10.911749976021904,8.870012958844503,1.1622753143310547,0.9860166311264038,0.30095618018980497
52,DiagCorePairResidualGate,5,10.977852367219471,8.80885092417399,1.156555414199829,0.9800122976303101,0.27698606410004084
52,DiagCorePairResidualGate,6,10.09183322815668,9.313990473747253,1.2068949937820435,1.0274512767791748,0.27462404536126844
52,DiagCorePairResidualGate,7,9.82334073384603,8.378214001655579,1.1423085927963257,0.9368019104003906,0.28214751245513603
52,DiagCorePairResidualGate,8,9.809467247554235,8.350364685058594,1.1483784914016724,0.9347298741340637,0.33215232397670236
52,DiagCorePairResidualGate,9,9.595898174104237,8.233688195546469,1.1366089582443237,0.9243135452270508,0.34515217525750147
52,DiagCorePairResidualGate,10,9.798232873280844,8.501816987991333,1.1688119173049927,0.9492282271385193,0.3611964062460516
52,DiagCorePairResidualGate,11,9.917570454733712,8.528171420097351,1.1810628175735474,0.9521859288215637,0.37648829052521504
52,DiagCorePairResidualGate,12,9.53816677275158,8.01381109158198,1.1245133876800537,0.9043422937393188,0.37363637160358615
52,DiagCorePairResidualGate,13,9.311076777321952,8.538301666577658,1.1816606521606445,0.9531373977661133,0.3940022220623346
52,DiagCorePairResidualGate,14,9.153161866324288,7.936687151590983,1.1255394220352173,0.8974700570106506,0.40929410634149804
52,DiagCorePairResidualGate,15,9.587028821309408,8.041652500629425,1.1532082557678223,0.9109323620796204,0.42717546301576004
52,DiagCorePairResidualGate,16,9.649203822726296,7.82926466067632,1.1254782676696777,0.8893698453903198,0.41489296557414374
52,DiagCorePairResidualGate,17,9.24417223249163,7.691092014312744,1.116492748260498,0.8801745772361755,0.41986195314311664
52,DiagCorePairResidualGate,18,9.163603873479934,7.786385238170624,1.1320677995681763,0.8827008008956909,0.4143505760859811
52,DiagCorePairResidualGate,19,9.26441733042399,7.9447289903958636,1.1397836208343506,0.8990231156349182,0.4069845769080317
52,DiagCorePairResidualGate,20,8.996694519406272,7.739491164684296,1.1140235662460327,0.8815639019012451,0.43252937215697734
52,DiagCorePairResidualGate,21,8.84928644271124,7.722561577955882,1.130483627319336,0.875617265701294,0.4156103194133264
52,DiagCorePairResidualGate,22,8.836657660348076,7.639986515045166,1.122244119644165,0.868419349193573,0.41622269464189704
52,DiagCorePairResidualGate,23,8.876493385859899,7.774268011252086,1.125604271888733,0.8874247670173645,0.4019456035986506
52,DiagCorePairResidualGate,24,8.887097835540771,7.749531507492065,1.1457487344741821,0.8919039964675903,0.404290125902321
52,DiagCorePairResidualGate,25,9.091972419193812,7.814980089664459,1.1350561380386353,0.8853270411491394,0.3788678056990894
52,DiagCorePairResidualGate,26,9.079476856050038,8.096095542112986,1.1774723529815674,0.9137459397315979,0.40556736566476825
52,DiagCorePairResidualGate,27,8.722690627688454,8.002557257811228,1.1480766534805298,0.8996065855026245,0.3872311016778538
52,DiagCorePairResidualGate,28,8.551545165833973,7.938070873419444,1.1522384881973267,0.8947035670280457,0.40602227297742066
52,DiagCorePairResidualGate,29,8.879354590461368,7.812630573908488,1.1233997344970703,0.8881383538246155,0.41319581136924793
52,DiagCorePairResidualGate,30,8.760414895557222,7.886873622735341,1.1492799520492554,0.8874915838241577,0.40156068202640627
