seed,variant,epoch,train_loss,val_loss,val_rmse,val_mae,val_spearman
42,DiagBranchOnly,1,45.966677438645135,16.476012388865154,2.0102274417877197,1.6498485803604126,0.24958883021631867
42,DiagBranchOnly,2,14.185689176831927,11.863088289896647,1.497103214263916,1.2510899305343628,0.2705672394297337
42,DiagBranchOnly,3,10.97894727616083,10.722013394037882,1.3279715776443481,1.1553622484207153,0.23249466357619641
42,DiagBranchOnly,4,10.589807442256383,10.636910676956177,1.3199472427368164,1.1484630107879639,0.24859152469074347
42,DiagBranchOnly,5,10.649628593808128,10.734802961349487,1.3338146209716797,1.1582281589508057,0.27361164577096325
42,DiagBranchOnly,6,10.262173153105236,10.53174646695455,1.3171353340148926,1.1409937143325806,0.2688700703774391
42,DiagBranchOnly,7,10.13667444955735,10.363074779510498,1.3076884746551514,1.126096487045288,0.28713650842481636
42,DiagBranchOnly,8,10.13194853918893,9.950990120569864,1.2805331945419312,1.0861157178878784,0.3238618469894187
42,DiagBranchOnly,9,9.529264813377743,9.684903303782145,1.2706879377365112,1.0579354763031006,0.37084018622046083
42,DiagBranchOnly,10,9.422987688155402,9.704624017079672,1.2621724605560303,1.0653077363967896,0.3717500088051961
42,DiagBranchOnly,11,9.764065606253487,9.549099842707315,1.2627915143966675,1.0492767095565796,0.3633691430727309
42,DiagBranchOnly,12,9.153617132277716,9.359998226165771,1.2612411975860596,1.0286731719970703,0.3715225531590123
42,DiagBranchOnly,13,9.699087029411679,9.166057427724203,1.2540383338928223,1.0041260719299316,0.379238548541094
42,DiagBranchOnly,14,9.010983330862862,9.364135901133219,1.2502260208129883,1.0313912630081177,0.36146201496242036
42,DiagBranchOnly,15,9.720606054578509,9.316669384638468,1.2503509521484375,1.0263255834579468,0.373044756329627
42,DiagBranchOnly,16,9.30091058640253,9.237257162729898,1.2453739643096924,1.0179035663604736,0.3711026350429806
42,DiagBranchOnly,17,9.245717502775646,9.119864066441854,1.25165593624115,1.0010318756103516,0.36987787387122156
42,DiagBranchOnly,18,9.166834331694103,9.107407490412394,1.2337489128112793,1.0051428079605103,0.3889491549743262
42,DiagBranchOnly,19,9.31527973356701,9.245469888051352,1.2602427005767822,1.0124783515930176,0.3546383455769059
42,DiagBranchOnly,20,9.326974074045816,9.237806717554728,1.252768874168396,1.0130926370620728,0.3612170627280685
42,DiagBranchOnly,21,9.085239819117955,9.25281818707784,1.2559252977371216,1.0154212713241577,0.3646463940089938
42,DiagBranchOnly,22,9.247233663286481,9.299060106277466,1.2514886856079102,1.0226489305496216,0.3752493264387933
42,DiagBranchOnly,23,9.117770331246513,9.403176069259644,1.2624306678771973,1.0403600931167603,0.38868670615180645
42,DiagBranchOnly,24,8.969295887720017,9.374946117401123,1.256595492362976,1.031180739402771,0.36020226061432536
42,DiagBranchOnly,25,8.962592011406308,9.283139944076538,1.2593241930007935,1.0221666097640991,0.3568254190979041
42,DiagBranchOnly,26,8.93803106035505,9.158748706181845,1.2472648620605469,1.0089792013168335,0.3654862302410572
42,DiagBranchOnly,27,8.985674245016915,9.229858001073202,1.2395068407058716,1.0131951570510864,0.36277425907501937
42,DiagBranchOnly,28,9.024546986534482,9.0941743850708,1.2345433235168457,0.9971116185188293,0.37789131125215913
