split_seed,run_seed,variant,epoch,train_loss,val_loss,val_rmse,val_mae,val_spearman,selection_score
62,2,DiagTokenLenHeadRank,1,42.62322384970529,11.272395213445028,1.4713695049285889,1.1872692108154297,0.08396539205458252,1.755591998824259
62,2,DiagTokenLenHeadRank,2,13.280119305565243,8.94098957379659,1.184809923171997,0.9903610348701477,0.06534918510603578,1.4225978041236287
62,2,DiagTokenLenHeadRank,3,12.109090986705962,8.09492286046346,1.117735743522644,0.9148185849189758,0.2763561924363682,1.3049869608869327
62,2,DiagTokenLenHeadRank,4,11.243701571509952,7.527102549870809,1.098374605178833,0.8612582087516785,0.27940057214411923,1.2717790715451347
62,2,DiagTokenLenHeadRank,5,11.000707421983991,7.623576005299886,1.1076993942260742,0.8692486882209778,0.28685405349757875,1.2819834582566818
62,2,DiagTokenLenHeadRank,6,11.374693870544434,7.107103586196899,1.0369443893432617,0.8275346159934998,0.3404806270852628,1.1927559492788473
62,2,DiagTokenLenHeadRank,7,11.284741129193987,6.6972800095876055,1.0039453506469727,0.7915329337120056,0.3328346849456811,1.1519033813331219
62,2,DiagTokenLenHeadRank,8,11.248193559192476,7.074864149093628,1.080069661140442,0.8253609538078308,0.31568817854570386,1.239056672810544
62,2,DiagTokenLenHeadRank,9,11.040980656941732,9.526867469151815,1.23987877368927,1.048710823059082,0.3404806270852628,1.4509843853912512
62,2,DiagTokenLenHeadRank,10,10.965944835117885,7.030909379323323,1.061767578125,0.8157272934913635,0.319887322970188,1.2177163030523126
62,2,DiagTokenLenHeadRank,11,10.471751008714948,6.611637910207112,1.001941442489624,0.775053083896637,0.3839417718786745,1.138113447681982
62,2,DiagTokenLenHeadRank,12,11.147666749500093,6.639534155527751,1.0082807540893555,0.7788788676261902,0.3736013787333821,1.1469602641858958
62,2,DiagTokenLenHeadRank,13,10.498815831683931,6.850713491439819,1.0127054452896118,0.7990720868110657,0.36182627790972427,1.1581995253059196
62,2,DiagTokenLenHeadRank,14,10.389698164803642,6.594225804011027,1.0160024166107178,0.778734028339386,0.354600250212591,1.1574958861636757
62,2,DiagTokenLenHeadRank,15,10.719948087419782,6.71256422996521,1.0249463319778442,0.7923033833503723,0.36912552052349795,1.1676533497369126
62,2,DiagTokenLenHeadRank,16,10.605147407168435,6.88022780418396,1.0219849348068237,0.7984959483146667,0.32697337918650515,1.1725629150075147
62,2,DiagTokenLenHeadRank,17,10.511228493281774,7.062994003295898,1.089079737663269,0.8240823745727539,0.2921204804632861,1.2512822592369646
62,2,DiagTokenLenHeadRank,18,10.022786367507209,6.5163804690043134,1.0161628723144531,0.7668986320495605,0.3478641226983141,1.155707911922096
62,2,DiagTokenLenHeadRank,19,10.160708518255325,7.172770659128825,1.0595053434371948,0.8241180777549744,0.3110166303734651,1.2188823683199186
62,2,DiagTokenLenHeadRank,20,10.06990739277431,6.7415064970652265,1.042710304260254,0.7863705158233643,0.3058026927130639,1.1934325293091355
62,2,DiagTokenLenHeadRank,21,10.006079446701776,7.108337163925171,1.070312738418579,0.810966432094574,0.2897759581596157,1.2295879527182803
