seed,ablation_mode,epoch,train_loss,val_loss,val_rmse,val_mae,val_spearman,n_channels
52,no_pairwise,1,0.8346410265990666,0.3247349113225937,1.2057068347930908,0.972012996673584,0.2464547848470201,18
52,no_pairwise,2,0.35782385014352347,0.3557028075059255,1.1982237100601196,1.035367488861084,0.2629014338429167,18
52,no_pairwise,3,0.3046291945945649,0.30790028472741443,1.1965917348861694,0.9698750376701355,0.3544077894264688,18
52,no_pairwise,4,0.2981662061952409,0.25650932018955547,1.149000883102417,0.8872531056404114,0.38969809902723834,18
52,no_pairwise,5,0.28203956924733664,0.2905019049843152,1.2042443752288818,0.9483667612075806,0.40918912773088595,18
52,no_pairwise,6,0.27440217917873744,0.27940110862255096,1.1299508810043335,0.9076011776924133,0.3628235747105393,18
52,no_pairwise,7,0.26709049940109253,0.33999426166216534,1.2470802068710327,1.0232435464859009,0.3722891461007308,18
52,no_pairwise,8,0.249801285919689,0.2729250391324361,1.1806577444076538,0.8971253633499146,0.360566534582379,18
52,no_pairwise,9,0.25860257872513365,0.3513547678788503,1.3004294633865356,1.0490961074829102,0.3648706576174753,18
52,no_pairwise,10,0.26465591149670736,0.2928873226046562,1.236412763595581,0.950425922870636,0.3259410895154861,18
52,no_pairwise,11,0.25274118568216053,0.2921394134561221,1.2174205780029297,0.953188419342041,0.3451696716926035,18
52,no_pairwise,12,0.23269809640589215,0.26735783616701764,1.1524925231933594,0.8936489224433899,0.3731639678558316,18
52,no_pairwise,13,0.23387170760404496,0.3016670693953832,1.2116382122039795,0.9519027471542358,0.35836198375952477,18
52,no_pairwise,14,0.2158473247573489,0.29552387942870456,1.2314702272415161,0.9543559551239014,0.37501858997664556,18
52,no_pairwise,15,0.2085208665756952,0.3396657506624858,1.2623780965805054,1.0263258218765259,0.373531392992974,18
52,no_pairwise,16,0.2178365354027067,0.28922775387763977,1.2497719526290894,0.9466546177864075,0.3167729575220289,18
