seed,variant,epoch,train_loss,val_loss,val_rmse,val_mae,val_spearman
62,DiagBranchOnly,1,44.92866443452381,17.900294462839764,1.9930620193481445,1.7778066396713257,-0.3056627212322477
62,DiagBranchOnly,2,14.489906719752721,7.699221769968669,1.1502100229263306,0.8779422640800476,-0.0016971542048957085
62,DiagBranchOnly,3,11.530093647184826,7.36556092898051,1.0583879947662354,0.8477491140365601,0.22124242186501272
62,DiagBranchOnly,4,11.123839469183059,6.919662793477376,1.032265543937683,0.8125472068786621,0.24650727415232615
62,DiagBranchOnly,5,10.580595970153809,6.795080105463664,1.035711407661438,0.7946646809577942,0.2881487896951281
62,DiagBranchOnly,6,10.790473937988281,6.496276378631592,0.9982531666755676,0.7721694707870483,0.3140260172110121
62,DiagBranchOnly,7,10.484179701123919,6.286697705586751,0.9864315986633301,0.7567211389541626,0.3415304131913838
62,DiagBranchOnly,8,10.067377794356574,6.279578606287639,0.9967610836029053,0.7517401576042175,0.3429651208697493
62,DiagBranchOnly,9,10.33911555153983,6.395199457804362,0.9848216772079468,0.7621500492095947,0.3726215783676691
62,DiagBranchOnly,10,10.131788321903773,6.378729661305745,0.9907540678977966,0.7611579895019531,0.36529057205992377
62,DiagBranchOnly,11,10.265113648914156,6.157993157704671,0.9785193204879761,0.7423118948936462,0.3635409285497219
62,DiagBranchOnly,12,9.842223190125965,6.864474773406982,1.0353254079818726,0.7974907755851746,0.3484240086215788
62,DiagBranchOnly,13,9.82166490100679,6.642978032430013,1.0189766883850098,0.780439019203186,0.3573121976534037
62,DiagBranchOnly,14,9.321087133316766,6.218499581019084,0.988021731376648,0.7410227656364441,0.3477591440877021
62,DiagBranchOnly,15,9.8764697710673,6.331914901733398,1.005916714668274,0.7508738040924072,0.3219868951824302
62,DiagBranchOnly,16,9.413983345031738,6.338707685470581,0.9975643157958984,0.7474993467330933,0.3482140514003545
62,DiagBranchOnly,17,9.561678000858851,6.289509216944377,1.0041288137435913,0.7457581162452698,0.32046470532855464
62,DiagBranchOnly,18,9.552237851279122,6.546656370162964,1.0262765884399414,0.7660948634147644,0.3182951473759044
62,DiagBranchOnly,19,9.04426756359282,6.34794545173645,1.0102591514587402,0.7482728958129883,0.3236490565171218
62,DiagBranchOnly,20,9.20146453948248,6.408841053644816,1.008446455001831,0.748522162437439,0.31612558942325425
62,DiagBranchOnly,21,9.450980549766903,6.5475218296051025,1.0174379348754883,0.7569697499275208,0.2809927477384029
