dataset,seed,feature_set,model,base_model,split,n_features,threshold,acc,bacc,auc,auprc,f1,mcc,precision,sensitivity,specificity,params
plm4ace_cleaned_2_3,52,ESM2,ESM2-LR,LR,valid,320,0.10999999999999999,0.8653846153846154,0.88125,0.91875,0.8360358528366336,0.8444444444444444,0.7424683557292252,0.76,0.95,0.8125,"{""C"": 1.0, ""class_weight"": ""balanced""}"
plm4ace_cleaned_2_3,52,ESM2,ESM2-LR,LR,test,320,0.10999999999999999,0.8333333333333334,0.8580487804878049,0.9385365853658537,0.9129686646494506,0.8135593220338984,0.6950558125045881,0.7058823529411765,0.96,0.7560975609756098,"{""C"": 1.0, ""class_weight"": ""balanced""}"
plm4ace_cleaned_2_3,52,ESM2,ESM2-SVC,SVC,valid,320,0.27999999999999997,0.8846153846153846,0.896875,0.9046875,0.8222486320280655,0.8636363636363636,0.7746206829028982,0.7916666666666666,0.95,0.84375,"{""C"": 2.0, ""kernel"": ""rbf"", ""gamma"": ""scale"", ""class_weight"": ""balanced""}"
plm4ace_cleaned_2_3,52,ESM2,ESM2-SVC,SVC,test,320,0.27999999999999997,0.8333333333333334,0.8580487804878049,0.9092682926829269,0.8513322156835695,0.8135593220338984,0.6950558125045881,0.7058823529411765,0.96,0.7560975609756098,"{""C"": 2.0, ""kernel"": ""rbf"", ""gamma"": ""scale"", ""class_weight"": ""balanced""}"
plm4ace_cleaned_2_3,52,ESM2,ESM2-RF,RF,valid,320,0.31999999999999995,0.8269230769230769,0.85,0.884375,0.7934676759010035,0.8085106382978723,0.6816102937842067,0.7037037037037037,0.95,0.75,"{""n_estimators"": 500, ""min_samples_leaf"": 2, ""class_weight"": ""balanced_subsample""}"
plm4ace_cleaned_2_3,52,ESM2,ESM2-RF,RF,test,320,0.31999999999999995,0.7878787878787878,0.8136585365853659,0.8897560975609755,0.8335289137274067,0.7666666666666667,0.60972523693963,0.6571428571428571,0.92,0.7073170731707317,"{""n_estimators"": 500, ""min_samples_leaf"": 2, ""class_weight"": ""balanced_subsample""}"
plm4ace_cleaned_2_3,52,ESM2,ESM2-MLP,MLP,valid,320,0.7599999999999999,0.8076923076923077,0.75,0.8921875,0.8597350566100568,0.6666666666666666,0.6172133998483676,1.0,0.5,1.0,"{""hidden_layer_sizes"": [64, 32], ""alpha"": 0.001, ""early_stopping"": true}"
plm4ace_cleaned_2_3,52,ESM2,ESM2-MLP,MLP,test,320,0.7599999999999999,0.7272727272727273,0.6478048780487805,0.9229268292682927,0.8637877774742032,0.47058823529411764,0.4178515459109812,0.8888888888888888,0.32,0.975609756097561,"{""hidden_layer_sizes"": [64, 32], ""alpha"": 0.001, ""early_stopping"": true}"
plm4ace_cleaned_2_3,52,ESM2,ESM2-CatBoost,CatBoost,valid,320,0.21999999999999997,0.8461538461538461,0.865625,0.8734375,0.7807983327059416,0.8260869565217391,0.7115124735378854,0.7307692307692307,0.95,0.78125,"{""depth"": 4, ""learning_rate"": 0.03, ""iterations"": 500, ""auto_class_weights"": ""Balanced""}"
plm4ace_cleaned_2_3,52,ESM2,ESM2-CatBoost,CatBoost,test,320,0.21999999999999997,0.803030303030303,0.8180487804878049,0.8897560975609756,0.8467107112001849,0.7719298245614035,0.6174065255490347,0.6875,0.88,0.7560975609756098,"{""depth"": 4, ""learning_rate"": 0.03, ""iterations"": 500, ""auto_class_weights"": ""Balanced""}"
