dataset,seed,feature_set,model,base_model,split,n_features,threshold,acc,bacc,auc,auprc,f1,mcc,precision,sensitivity,specificity,params
plm4ace_cleaned_2_5,82,ESM2,ESM2-LR,LR,valid,320,0.32999999999999996,0.91,0.9255514705882353,0.974264705882353,0.9542471280145761,0.8732394366197183,0.8139810902233563,0.7948717948717948,0.96875,0.8823529411764706,"{""C"": 1.0, ""class_weight"": ""balanced""}"
plm4ace_cleaned_2_5,82,ESM2,ESM2-LR,LR,test,320,0.32999999999999996,0.864,0.8738385598141696,0.9320557491289199,0.8900739937385237,0.8131868131868132,0.7165228227196438,0.74,0.9024390243902439,0.8452380952380952,"{""C"": 1.0, ""class_weight"": ""balanced""}"
plm4ace_cleaned_2_5,82,ESM2,ESM2-SVC,SVC,valid,320,0.69,0.88,0.8207720588235294,0.9370404411764706,0.8907561531243,0.7777777777777778,0.7224325926707409,0.9545454545454546,0.65625,0.9852941176470589,"{""C"": 2.0, ""kernel"": ""rbf"", ""gamma"": ""scale"", ""class_weight"": ""balanced""}"
plm4ace_cleaned_2_5,82,ESM2,ESM2-SVC,SVC,test,320,0.69,0.808,0.7635017421602788,0.8765969802555169,0.7594472860207044,0.6842105263157895,0.5510484448618853,0.7428571428571429,0.6341463414634146,0.8928571428571429,"{""C"": 2.0, ""kernel"": ""rbf"", ""gamma"": ""scale"", ""class_weight"": ""balanced""}"
plm4ace_cleaned_2_5,82,ESM2,ESM2-RF,RF,valid,320,0.37999999999999995,0.89,0.8860294117647058,0.9278492647058824,0.8711756475920522,0.835820895522388,0.7550733385614505,0.8,0.875,0.8970588235294118,"{""n_estimators"": 500, ""min_samples_leaf"": 2, ""class_weight"": ""balanced_subsample""}"
plm4ace_cleaned_2_5,82,ESM2,ESM2-RF,RF,test,320,0.37999999999999995,0.76,0.7527584204413473,0.8408826945412311,0.6978123466469017,0.6666666666666666,0.4861411271251222,0.6122448979591837,0.7317073170731707,0.7738095238095238,"{""n_estimators"": 500, ""min_samples_leaf"": 2, ""class_weight"": ""balanced_subsample""}"
plm4ace_cleaned_2_5,82,ESM2,ESM2-MLP,MLP,valid,320,0.4799999999999999,0.89,0.8612132352941176,0.9407169117647058,0.9138848570718702,0.819672131147541,0.7426683615010803,0.8620689655172413,0.78125,0.9411764705882353,"{""hidden_layer_sizes"": [64, 32], ""alpha"": 0.001, ""early_stopping"": true}"
plm4ace_cleaned_2_5,82,ESM2,ESM2-MLP,MLP,test,320,0.4799999999999999,0.76,0.7340301974448316,0.8687572590011615,0.779404426242244,0.6428571428571429,0.4625858159756335,0.627906976744186,0.6585365853658537,0.8095238095238095,"{""hidden_layer_sizes"": [64, 32], ""alpha"": 0.001, ""early_stopping"": true}"
plm4ace_cleaned_2_5,82,ESM2,ESM2-CatBoost,CatBoost,valid,320,0.7799999999999999,0.85,0.7738970588235294,0.8965992647058822,0.8525534304997303,0.7058823529411765,0.651369621274058,0.9473684210526315,0.5625,0.9852941176470589,"{""depth"": 4, ""learning_rate"": 0.03, ""iterations"": 500, ""auto_class_weights"": ""Balanced""}"
plm4ace_cleaned_2_5,82,ESM2,ESM2-CatBoost,CatBoost,test,320,0.7799999999999999,0.776,0.7084785133565621,0.8501742160278746,0.7196313674721881,0.6,0.46375462415207297,0.7241379310344828,0.5121951219512195,0.9047619047619048,"{""depth"": 4, ""learning_rate"": 0.03, ""iterations"": 500, ""auto_class_weights"": ""Balanced""}"
