seed,step,model,feature_set,n_features,val_score,params,val_rmse,val_mae,val_spearman,val_bias,val_top5_hit_rate,val_top10_hit_rate,val_top20_hit_rate,val_strong_n,val_strong_mae,val_strong_rmse,val_strong_bias,test_rmse,test_mae,test_spearman,test_bias,test_top5_hit_rate,test_top10_hit_rate,test_top20_hit_rate,test_strong_n,test_strong_mae,test_strong_rmse,test_strong_bias,selected_k,group_weight_name,diag_weight,core_pair_weight,terminal_pair_weight,order_pair_weight,other_pair_weight,heur_weight,other_weight
42,03_full_group_weighted_svr,A1FlatFull-GroupWeightedSVR-diag2_pair_aux,A1FlatFull_GroupWeighted,906,1.1871686295242239,"{""C"": 1.0, ""epsilon"": 0.2, ""gamma"": 0.01}",1.1871686295242239,0.9244090420209974,0.4112922980648442,0.09820737857311915,0.8,0.4,0.55,4,1.5380041502839799,1.7985541387184318,-1.5380041502839799,1.1677143836121369,0.9055713702718133,0.3585575813265347,0.15416845273163077,0.4,0.4,0.45,2,1.7520534264572363,1.8235611673980114,-1.7520534264572363,,diag2_pair_aux,2.0,0.75,0.75,0.5,0.5,0.5,1.0
42,03_full_group_weighted_svr,A1FlatFull-GroupWeightedSVR-diag2_pair_noheur,A1FlatFull_GroupWeighted,906,1.1860036010455715,"{""C"": 1.0, ""epsilon"": 0.2, ""gamma"": 0.01}",1.1860036010455715,0.9237645758294456,0.4089477552503341,0.09943465675183197,0.8,0.4,0.55,4,1.5330071854711633,1.7879897417074173,-1.5330071854711633,1.1690072520907486,0.9069224685391076,0.35761276556546345,0.15422688613034632,0.4,0.4,0.45,2,1.7547712768015944,1.8246184847163829,-1.7547712768015944,,diag2_pair_noheur,2.0,0.75,0.75,0.5,0.5,0.0,1.0
42,03_full_group_weighted_svr,A1FlatFull-GroupWeightedSVR-diag2_corepair_only,A1FlatFull_GroupWeighted,906,1.186278735301501,"{""C"": 1.0, ""epsilon"": 0.2, ""gamma"": 0.01}",1.186278735301501,0.9250648438139096,0.4052559751468891,0.09555624245096317,0.8,0.4,0.55,4,1.531702501885817,1.7876114843945097,-1.531702501885817,1.1685178877758076,0.908304821113064,0.3670959163525119,0.15107102686762297,0.4,0.4,0.45,2,1.7700957001070021,1.838703478609248,-1.7700957001070021,,diag2_corepair_only,2.0,0.75,0.0,0.0,0.0,0.0,1.0
42,03_full_group_weighted_svr,A1FlatFull-GroupWeightedSVR-diag3_pair_light,A1FlatFull_GroupWeighted,906,1.1835491215239882,"{""C"": 5.0, ""epsilon"": 0.2, ""gamma"": ""scale""}",1.1835491215239882,0.9182879565121534,0.45890051446993374,0.10742727630800089,0.6,0.5,0.6,4,1.5161249928956584,1.7471725485884075,-1.5161249928956584,1.2533194140251216,0.9796588019936928,0.26288623722398796,0.16182858657173788,0.4,0.3,0.3,2,1.872971243529677,1.9456241784699246,-1.872971243529677,,diag3_pair_light,3.0,0.5,0.5,0.25,0.25,0.25,1.0
42,03_full_group_weighted_svr,A1FlatFull-GroupWeightedSVR-diag3_pair_noheur,A1FlatFull_GroupWeighted,906,1.182935093554302,"{""C"": 5.0, ""epsilon"": 0.2, ""gamma"": ""scale""}",1.182935093554302,0.9178824504953651,0.46124505728444387,0.10778066228252879,0.6,0.5,0.6,4,1.5138427214430328,1.7445909819804837,-1.5138427214430328,1.2535223509733782,0.9796454359640261,0.2625188088724602,0.16198632261179122,0.4,0.3,0.3,2,1.8701421332933985,1.9425114485295116,-1.8701421332933985,,diag3_pair_noheur,3.0,0.5,0.5,0.25,0.25,0.0,1.0
42,03_full_group_weighted_svr,A1FlatFull-GroupWeightedSVR-diag4_pair_verylight,A1FlatFull_GroupWeighted,906,1.1876530353390153,"{""C"": 5.0, ""epsilon"": 0.2, ""gamma"": ""scale""}",1.1876530353390153,0.9246112970826799,0.4489624523905178,0.10230576082563947,0.6,0.5,0.6,4,1.5110583254563152,1.7418395756954668,-1.5110583254563152,1.260769646815086,0.9837908683383181,0.26832767614423153,0.1623123631600071,0.4,0.3,0.35,2,1.8494561753105012,1.9217519154828695,-1.8494561753105012,,diag4_pair_verylight,4.0,0.35,0.35,0.15,0.15,0.0,1.0
42,04_selected_group_weighted_svr,A1FlatSelectedK50-GroupWeightedSVR-equal_weight,A1FlatSelected_k50_GroupWeighted,50,1.1983613726638542,"{""C"": 5.0, ""epsilon"": 0.2, ""gamma"": 0.03}",1.1983613726638542,0.9609782880144353,0.4823634392032029,0.0688437610740369,0.6,0.5,0.65,4,1.618685504344686,1.8786047320800394,-1.618685504344686,1.1449398326267743,0.902800709257552,0.43074850410764454,0.16010523877655047,0.4,0.3,0.5,2,1.554787768958389,1.603256044768173,-1.554787768958389,50.0,equal_weight,1.0,1.0,1.0,1.0,1.0,1.0,1.0
42,04_selected_group_weighted_svr,A1FlatSelectedK50-GroupWeightedSVR-diag1p5_pair_aux,A1FlatSelected_k50_GroupWeighted,50,1.2161380987332384,"{""C"": 10.0, ""epsilon"": 0.2, ""gamma"": 0.03}",1.2161380987332384,0.9590338441545762,0.4260244253022883,0.07981221928261675,0.8,0.4,0.55,4,1.6303288574315773,1.9439689526836672,-1.6303288574315773,1.19151265648581,0.9318981867948724,0.36861811952312656,0.2117569286436305,0.2,0.2,0.45,2,1.5531502663905026,1.6030012882806772,-1.5531502663905026,50.0,diag1p5_pair_aux,1.5,0.75,0.75,0.5,0.5,0.5,1.0
42,04_selected_group_weighted_svr,A1FlatSelectedK50-GroupWeightedSVR-diag2_pair_aux,A1FlatSelected_k50_GroupWeighted,50,1.1986679053259301,"{""C"": 10.0, ""epsilon"": 0.2, ""gamma"": 0.03}",1.1986679053259301,0.9333505660878371,0.452444273435947,0.055635656566907846,0.8,0.4,0.6,4,1.6346547886077047,1.9353963236261367,-1.6346547886077047,1.1880595438384767,0.924736126384575,0.3878468699197431,0.19863113207385688,0.2,0.2,0.45,2,1.5373054684343819,1.5837529627569824,-1.5373054684343819,50.0,diag2_pair_aux,2.0,0.75,0.75,0.5,0.5,0.5,1.0
42,04_selected_group_weighted_svr,A1FlatSelectedK50-GroupWeightedSVR-diag2_pair_noheur,A1FlatSelected_k50_GroupWeighted,50,1.1996400969210015,"{""C"": 10.0, ""epsilon"": 0.2, ""gamma"": 0.03}",1.1996400969210015,0.9348825451034077,0.4445008224076814,0.05465624738503109,0.8,0.5,0.6,4,1.635678551727053,1.9375046196685106,-1.635678551727053,1.1869628068218145,0.9255452697347212,0.3898589775590615,0.2005556247688315,0.2,0.2,0.45,2,1.5379641676629712,1.5847186866246994,-1.5379641676629712,50.0,diag2_pair_noheur,2.0,0.75,0.75,0.5,0.5,0.0,1.0
42,04_selected_group_weighted_svr,A1FlatSelectedK50-GroupWeightedSVR-diag2_corepair_only,A1FlatSelected_k50_GroupWeighted,50,1.1986349784085752,"{""C"": 10.0, ""epsilon"": 0.2, ""gamma"": 0.03}",1.1986349784085752,0.9356933927585274,0.44255870112103496,0.05041294430041137,0.8,0.5,0.6,4,1.6486342407679164,1.944320397405636,-1.6486342407679164,1.183480256387766,0.9224983275558472,0.3895090457957018,0.1992873994420742,0.2,0.2,0.45,2,1.5128848720020573,1.5606367101684357,-1.5128848720020573,50.0,diag2_corepair_only,2.0,0.75,0.0,0.0,0.0,0.0,1.0
42,04_selected_group_weighted_svr,A1FlatSelectedK50-GroupWeightedSVR-diag3_pair_light,A1FlatSelected_k50_GroupWeighted,50,1.1752033128480548,"{""C"": 10.0, ""epsilon"": 0.2, ""gamma"": 0.03}",1.1752033128480548,0.9188767257200756,0.4745074711157771,-0.007218757977686538,0.8,0.4,0.6,4,1.5994226870596118,1.8482642704894774,-1.5994226870596118,1.2038533261015694,0.9317901877370574,0.35864506426737464,0.1832400394084066,0.2,0.2,0.4,2,1.5882276629651213,1.6281721863061793,-1.5882276629651213,50.0,diag3_pair_light,3.0,0.5,0.5,0.25,0.25,0.25,1.0
42,04_selected_group_weighted_svr,A1FlatSelectedK50-GroupWeightedSVR-diag3_pair_noheur,A1FlatSelected_k50_GroupWeighted,50,1.1754017805716606,"{""C"": 10.0, ""epsilon"": 0.2, ""gamma"": 0.03}",1.1754017805716606,0.9223764257836505,0.47396507688256967,-0.010752484346939603,0.8,0.4,0.6,4,1.6008059471456841,1.8494923897075168,-1.6008059471456841,1.2013878175729318,0.9299906339957971,0.3586800574437106,0.18189746699782225,0.2,0.2,0.4,2,1.5856451251129053,1.62467719451513,-1.5856451251129053,50.0,diag3_pair_noheur,3.0,0.5,0.5,0.25,0.25,0.0,1.0
42,04_selected_group_weighted_svr,A1FlatSelectedK50-GroupWeightedSVR-diag4_pair_verylight,A1FlatSelected_k50_GroupWeighted,50,1.192481111400192,"{""C"": 5.0, ""epsilon"": 0.2, ""gamma"": 0.03}",1.192481111400192,0.961144198448388,0.43779962913934284,-0.03662347623570492,0.6,0.4,0.55,4,1.7218668842466691,1.8952339867873094,-1.7218668842466691,1.1672967629973996,0.9074971164274339,0.3650488155368575,0.17238922052078332,0.2,0.3,0.45,2,1.6558560085102094,1.6811238955671843,-1.6558560085102094,50.0,diag4_pair_verylight,4.0,0.35,0.35,0.15,0.15,0.0,1.0
42,04_selected_group_weighted_svr,A1FlatSelectedK100-GroupWeightedSVR-equal_weight,A1FlatSelected_k100_GroupWeighted,100,1.2119823569415689,"{""C"": 10.0, ""epsilon"": 0.2, ""gamma"": ""scale""}",1.2119823569415689,0.9684633215807235,0.4654092452684246,0.11722630458634258,0.6,0.4,0.6,4,1.640351420820147,1.8953966633144412,-1.640351420820147,1.2009008842644062,0.9517302430109079,0.3682856843479349,0.1816220670504459,0.4,0.4,0.5,2,1.820130226977958,1.8500730351977888,-1.820130226977958,100.0,equal_weight,1.0,1.0,1.0,1.0,1.0,1.0,1.0
42,04_selected_group_weighted_svr,A1FlatSelectedK100-GroupWeightedSVR-diag1p5_pair_aux,A1FlatSelected_k100_GroupWeighted,100,1.2189138419171028,"{""C"": 2.0, ""epsilon"": 0.2, ""gamma"": ""scale""}",1.2189138419171028,0.9869075759615301,0.42808902270611066,0.10390044634535846,0.6,0.5,0.6,4,1.6349137587674119,1.7767789256459057,-1.6349137587674119,1.1676118619377351,0.9381457006390791,0.38420757958080204,0.17504865425227406,0.4,0.4,0.45,2,1.7958305933826884,1.8106036468332667,-1.7958305933826884,100.0,diag1p5_pair_aux,1.5,0.75,0.75,0.5,0.5,0.5,1.0
42,04_selected_group_weighted_svr,A1FlatSelectedK100-GroupWeightedSVR-diag2_pair_aux,A1FlatSelected_k100_GroupWeighted,100,1.227904252716908,"{""C"": 2.0, ""epsilon"": 0.2, ""gamma"": ""scale""}",1.227904252716908,0.9950580679953677,0.40583336255643254,0.09270350316603237,0.6,0.5,0.6,4,1.6606748774831952,1.7903523052868497,-1.6606748774831952,1.171814282791893,0.9425366901199729,0.3674808412922075,0.17336086100412626,0.4,0.4,0.45,2,1.846599974766462,1.8603049800529983,-1.846599974766462,100.0,diag2_pair_aux,2.0,0.75,0.75,0.5,0.5,0.5,1.0
42,04_selected_group_weighted_svr,A1FlatSelectedK100-GroupWeightedSVR-diag2_pair_noheur,A1FlatSelected_k100_GroupWeighted,100,1.234342849567446,"{""C"": 2.0, ""epsilon"": 0.2, ""gamma"": 0.01}",1.234342849567446,1.0004615134815666,0.38928159014951796,0.08273977656970674,0.6,0.5,0.6,4,1.6631289027823861,1.7942638394614563,-1.6631289027823861,1.1710682036977025,0.9410507747527064,0.36947545234335794,0.173305114790947,0.4,0.4,0.5,2,1.8395790399700753,1.8533499697049012,-1.8395790399700753,100.0,diag2_pair_noheur,2.0,0.75,0.75,0.5,0.5,0.0,1.0
42,04_selected_group_weighted_svr,A1FlatSelectedK100-GroupWeightedSVR-diag2_corepair_only,A1FlatSelected_k100_GroupWeighted,100,1.2335204505844195,"{""C"": 1.0, ""epsilon"": 0.2, ""gamma"": ""scale""}",1.2335204505844195,1.0027108999262957,0.3853798509880571,0.08472789354633088,0.6,0.5,0.6,4,1.6618737147174758,1.75777769169865,-1.6618737147174758,1.1653504920125886,0.9430669451207118,0.3816005879437721,0.17019808816358423,0.6,0.4,0.45,2,1.806898099487018,1.8170090386274766,-1.806898099487018,100.0,diag2_corepair_only,2.0,0.75,0.0,0.0,0.0,0.0,1.0
42,04_selected_group_weighted_svr,A1FlatSelectedK100-GroupWeightedSVR-diag3_pair_light,A1FlatSelected_k100_GroupWeighted,100,1.2401712799966182,"{""C"": 1.0, ""epsilon"": 0.2, ""gamma"": 0.03}",1.2401712799966182,0.9911019092051568,0.33425482036120235,0.09037907618200124,0.8,0.4,0.45,4,1.508161992169501,1.6578460054201225,-1.508161992169501,1.1876187852338456,0.9624088754883559,0.36097211049371675,0.20816108485460919,0.4,0.2,0.5,2,2.0194098921580688,2.0584858165869035,-2.0194098921580688,100.0,diag3_pair_light,3.0,0.5,0.5,0.25,0.25,0.25,1.0
42,04_selected_group_weighted_svr,A1FlatSelectedK100-GroupWeightedSVR-diag3_pair_noheur,A1FlatSelected_k100_GroupWeighted,100,1.2405674148174093,"{""C"": 1.0, ""epsilon"": 0.2, ""gamma"": 0.03}",1.2405674148174093,0.9915394682512723,0.3299331630837098,0.08970164387768036,0.8,0.4,0.45,4,1.508577861733215,1.6582041509260492,-1.508577861733215,1.1870535506693924,0.9618469848597816,0.3610770900227247,0.20907392237610858,0.4,0.2,0.5,2,2.0198452345449223,2.058873743008784,-2.0198452345449223,100.0,diag3_pair_noheur,3.0,0.5,0.5,0.25,0.25,0.0,1.0
42,04_selected_group_weighted_svr,A1FlatSelectedK100-GroupWeightedSVR-diag4_pair_verylight,A1FlatSelected_k100_GroupWeighted,100,1.2431619381336885,"{""C"": 1.0, ""epsilon"": 0.2, ""gamma"": 0.03}",1.2431619381336885,0.9977442354805977,0.3020261049557723,0.10513805472988452,0.8,0.4,0.5,4,1.3701060527370892,1.4882792731133079,-1.3701060527370892,1.182934856749309,0.9549150253686276,0.347097316076504,0.2123069003455809,0.4,0.2,0.4,2,2.1704742632511604,2.231588466846155,-2.1704742632511604,100.0,diag4_pair_verylight,4.0,0.35,0.35,0.15,0.15,0.0,1.0
42,04_selected_group_weighted_svr,A1FlatSelectedK200-GroupWeightedSVR-equal_weight,A1FlatSelected_k200_GroupWeighted,200,1.200779765959685,"{""C"": 1.0, ""epsilon"": 0.2, ""gamma"": 0.03}",1.200779765959685,0.916667441050028,0.4430486055897385,0.06994813790216588,0.8,0.4,0.55,4,1.5735066047423918,1.8572451492491056,-1.5735066047423918,1.1509022680738117,0.8840458778860909,0.36861811952312656,0.1346622670998765,0.2,0.4,0.4,2,1.90073581627367,2.0598249345873314,-1.90073581627367,200.0,equal_weight,1.0,1.0,1.0,1.0,1.0,1.0,1.0
42,04_selected_group_weighted_svr,A1FlatSelectedK200-GroupWeightedSVR-diag1p5_pair_aux,A1FlatSelected_k200_GroupWeighted,200,1.197049621285373,"{""C"": 2.0, ""epsilon"": 0.2, ""gamma"": 0.03}",1.197049621285373,0.8904947026839387,0.4514644644985398,0.12331087682141419,0.8,0.4,0.5,4,1.4113213399195381,1.8225160239730747,-1.4113213399195381,1.1618206157765576,0.8861277099340344,0.371872484922372,0.1431866802427567,0.4,0.3,0.4,2,1.9546426757151858,2.19188295689992,-1.9546426757151858,200.0,diag1p5_pair_aux,1.5,0.75,0.75,0.5,0.5,0.5,1.0
42,04_selected_group_weighted_svr,A1FlatSelectedK200-GroupWeightedSVR-diag2_pair_aux,A1FlatSelected_k200_GroupWeighted,200,1.1942979408124832,"{""C"": 5.0, ""epsilon"": 0.2, ""gamma"": 0.01}",1.1942979408124832,0.9181545344817725,0.4600202961126849,0.13925045030090316,0.8,0.4,0.55,4,1.4457408929784763,1.8285210963507177,-1.4457408929784763,1.2158903759540889,0.924403097817089,0.31894530571421464,0.14342452589425067,0.4,0.3,0.45,2,1.9982707702065294,2.135109568170974,-1.9982707702065294,200.0,diag2_pair_aux,2.0,0.75,0.75,0.5,0.5,0.5,1.0
42,04_selected_group_weighted_svr,A1FlatSelectedK200-GroupWeightedSVR-diag2_pair_noheur,A1FlatSelected_k200_GroupWeighted,200,1.1938433617717383,"{""C"": 5.0, ""epsilon"": 0.2, ""gamma"": 0.01}",1.1938433617717383,0.9212352915616382,0.4736851314718818,0.15519702772504207,0.8,0.4,0.55,4,1.437759722330865,1.8093023849744112,-1.437759722330865,1.221869685088262,0.9327853432782603,0.30998705257220593,0.14385395343181667,0.4,0.3,0.45,2,1.9747572655034529,2.107878267512663,-1.9747572655034529,200.0,diag2_pair_noheur,2.0,0.75,0.75,0.5,0.5,0.0,1.0
42,04_selected_group_weighted_svr,A1FlatSelectedK200-GroupWeightedSVR-diag2_corepair_only,A1FlatSelected_k200_GroupWeighted,200,1.1947086303507082,"{""C"": 5.0, ""epsilon"": 0.2, ""gamma"": 0.01}",1.1947086303507082,0.9223520518163568,0.4798439305070129,0.15680878162776668,0.8,0.4,0.55,4,1.4393517715785722,1.814406107643487,-1.4393517715785722,1.21908174185052,0.929248909275822,0.316075865254665,0.14414695365154293,0.4,0.3,0.45,2,1.9882852549281655,2.1166010121327767,-1.9882852549281655,200.0,diag2_corepair_only,2.0,0.75,0.0,0.0,0.0,0.0,1.0
42,04_selected_group_weighted_svr,A1FlatSelectedK200-GroupWeightedSVR-diag3_pair_light,A1FlatSelected_k200_GroupWeighted,200,1.2030641928192074,"{""C"": 1.0, ""epsilon"": 0.05, ""gamma"": 0.01}",1.2030641928192074,0.9482162240317739,0.47205794877225915,0.11319267838748084,0.8,0.4,0.55,4,1.5905437407652137,1.7687465052390292,-1.5905437407652137,1.1585222275626987,0.8774420681933008,0.4108373867724765,0.17111659120147366,0.6,0.4,0.45,2,2.013950989602164,2.0874851561358225,-2.013950989602164,200.0,diag3_pair_light,3.0,0.5,0.5,0.25,0.25,0.25,1.0
42,04_selected_group_weighted_svr,A1FlatSelectedK200-GroupWeightedSVR-diag3_pair_noheur,A1FlatSelected_k200_GroupWeighted,200,1.2040942950093678,"{""C"": 1.0, ""epsilon"": 0.05, ""gamma"": 0.01}",1.2040942950093678,0.9491638564598438,0.46614410197147993,0.11491975680117957,0.8,0.4,0.55,4,1.5884800552824698,1.76525072954937,-1.5884800552824698,1.1584524445318558,0.877565280968036,0.4089127620739981,0.172012328095092,0.6,0.4,0.45,2,2.0147058127263056,2.0880067540254017,-2.0147058127263056,200.0,diag3_pair_noheur,3.0,0.5,0.5,0.25,0.25,0.0,1.0
42,04_selected_group_weighted_svr,A1FlatSelectedK200-GroupWeightedSVR-diag4_pair_verylight,A1FlatSelected_k200_GroupWeighted,200,1.2105827146726138,"{""C"": 2.0, ""epsilon"": 0.05, ""gamma"": ""scale""}",1.2105827146726138,0.9679884418020995,0.47321272359134625,0.12206618094530687,0.6,0.5,0.6,4,1.5308453357864862,1.68185931114845,-1.5308453357864862,1.194355730523878,0.9009914132672071,0.3398887217512938,0.19019157794607092,0.4,0.2,0.4,2,2.172072742987816,2.192838250379265,-2.172072742987816,200.0,diag4_pair_verylight,4.0,0.35,0.35,0.15,0.15,0.0,1.0
42,04_selected_group_weighted_svr,A1FlatSelectedK400-GroupWeightedSVR-equal_weight,A1FlatSelected_k400_GroupWeighted,400,1.1866443127170858,"{""C"": 1.0, ""epsilon"": 0.2, ""gamma"": 0.03}",1.1866443127170858,0.9407955518270255,0.4007068622232127,0.0873857413601274,0.8,0.5,0.55,4,1.5456209225195028,1.8160632030960595,-1.5456209225195028,1.1309520012451861,0.899309350086996,0.4075830213732312,0.09756464850806663,0.2,0.4,0.5,2,1.8854741337575422,1.99674126874844,-1.8854741337575422,400.0,equal_weight,1.0,1.0,1.0,1.0,1.0,1.0,1.0
42,04_selected_group_weighted_svr,A1FlatSelectedK400-GroupWeightedSVR-diag1p5_pair_aux,A1FlatSelected_k400_GroupWeighted,400,1.184769040255333,"{""C"": 1.0, ""epsilon"": 0.2, ""gamma"": 0.01}",1.184769040255333,0.928007733792643,0.4215977884957879,0.0698660069467094,0.8,0.4,0.6,4,1.6074149408638692,1.7936901646426797,-1.6074149408638692,1.1777685642510831,0.9179554170342915,0.33030059143523754,0.13778334809653672,0.2,0.4,0.4,2,1.7900467525369685,1.8344297662818347,-1.7900467525369685,400.0,diag1p5_pair_aux,1.5,0.75,0.75,0.5,0.5,0.5,1.0
42,04_selected_group_weighted_svr,A1FlatSelectedK400-GroupWeightedSVR-diag2_pair_aux,A1FlatSelected_k400_GroupWeighted,400,1.1877510365780557,"{""C"": 5.0, ""epsilon"": 0.1, ""gamma"": ""scale""}",1.1877510365780557,0.9143351275332569,0.47475242335012896,0.12028419302738616,0.8,0.6,0.55,4,1.5520417696661248,1.8157683291447808,-1.5520417696661248,1.222834327424244,0.9459382156218654,0.3162508311363449,0.183055123154175,0.2,0.2,0.4,2,1.7237517341839994,1.7759942061029776,-1.7237517341839994,400.0,diag2_pair_aux,2.0,0.75,0.75,0.5,0.5,0.5,1.0
42,04_selected_group_weighted_svr,A1FlatSelectedK400-GroupWeightedSVR-diag2_pair_noheur,A1FlatSelected_k400_GroupWeighted,400,1.1864364851784885,"{""C"": 5.0, ""epsilon"": 0.1, ""gamma"": ""scale""}",1.1864364851784885,0.9147680161549592,0.4797739441543409,0.11835275573574994,0.8,0.6,0.55,4,1.556132247419521,1.8148721107255215,-1.556132247419521,1.2237683005039184,0.9484802682078779,0.3218672359382683,0.18001937807452617,0.2,0.1,0.35,2,1.7228124669146156,1.774563452117088,-1.7228124669146156,400.0,diag2_pair_noheur,2.0,0.75,0.75,0.5,0.5,0.0,1.0
