seed,variant,epoch,train_loss,val_loss,val_rmse,val_mae,val_spearman
42,DiagCorePairResidualGate,1,41.02237565176828,11.478842576344809,1.476770043373108,1.199002981185913,0.3216397802920845
42,DiagCorePairResidualGate,2,11.406405744098482,11.070550521214804,1.374064564704895,1.190215826034546,0.3269937362714882
42,DiagCorePairResidualGate,3,10.699415229615711,10.835989316304525,1.340370535850525,1.1673328876495361,0.2697448997858384
42,DiagCorePairResidualGate,4,10.153827894301642,10.761599143346151,1.33526611328125,1.1597033739089966,0.28321727267518754
42,DiagCorePairResidualGate,5,10.657926514035179,10.541441758473715,1.3149135112762451,1.140902042388916,0.25233579455869243
42,DiagCorePairResidualGate,6,10.33868762425014,10.626652399698893,1.336385726928711,1.1463525295257568,0.2621163873445965
42,DiagCorePairResidualGate,7,9.882731392270042,10.308844407399496,1.3072212934494019,1.1184219121932983,0.28983098300268617
42,DiagCorePairResidualGate,8,9.898950009118943,9.906936089197794,1.2777694463729858,1.082574725151062,0.2990866781435507
42,DiagCorePairResidualGate,9,10.055062339419411,9.903548638025919,1.2823046445846558,1.0795267820358276,0.32601392733408097
42,DiagCorePairResidualGate,10,9.72579458781651,9.622818311055502,1.2685129642486572,1.0558127164840698,0.36469888377349774
42,DiagCorePairResidualGate,11,9.372055530548096,9.54135258992513,1.2627637386322021,1.045312762260437,0.37579172067200084
42,DiagCorePairResidualGate,12,9.082309791019984,9.553122202555338,1.2625588178634644,1.0478304624557495,0.3571228610967599
42,DiagCorePairResidualGate,13,8.861141545431954,9.401371320088705,1.2660154104232788,1.033447027206421,0.3765090807868883
42,DiagCorePairResidualGate,14,8.940929208483015,9.438689231872559,1.267073154449463,1.0340551137924194,0.3516639255883483
42,DiagCorePairResidualGate,15,8.886287076132637,9.526581446329752,1.2754662036895752,1.0461928844451904,0.3467823774894802
42,DiagCorePairResidualGate,16,9.039079189300537,9.206199487050375,1.2725282907485962,1.0027849674224854,0.3587150506200466
42,DiagCorePairResidualGate,17,9.259324391682943,9.297631740570068,1.2549242973327637,1.019474983215332,0.36833817411243885
42,DiagCorePairResidualGate,18,8.991789817810059,9.334740400314331,1.2609151601791382,1.0247637033462524,0.3529761697009472
42,DiagCorePairResidualGate,19,8.7216154280163,9.451855341593424,1.2661378383636475,1.0391017198562622,0.35309864581812317
42,DiagCorePairResidualGate,20,8.829478559039888,9.28723176320394,1.2622849941253662,1.0079069137573242,0.35729782697843976
42,DiagCorePairResidualGate,21,8.82181723912557,9.323381423950195,1.2584210634231567,1.0241836309432983,0.3654337404765532
42,DiagCorePairResidualGate,22,8.661384423573812,9.405083656311035,1.2534016370773315,1.0314072370529175,0.3517164153528522
42,DiagCorePairResidualGate,23,8.601383095695859,9.3637482325236,1.2759363651275635,1.0373998880386353,0.34861951924711876
42,DiagCorePairResidualGate,24,8.71404759089152,9.446297327677408,1.2782026529312134,1.0493305921554565,0.3764041012578803
42,DiagCorePairResidualGate,25,8.70050825391497,9.406738917032877,1.264236569404602,1.042803406715393,0.37084018622046083
42,DiagCorePairResidualGate,26,8.560848349616641,9.592403332392374,1.281408667564392,1.0623276233673096,0.36009728108531747
42,DiagCorePairResidualGate,27,8.798112574077788,9.639723221460978,1.2925068140029907,1.0670347213745117,0.37638660466971235
42,DiagCorePairResidualGate,28,8.689975352514358,9.471099456151327,1.2605040073394775,1.0507268905639648,0.370595233986109
42,DiagCorePairResidualGate,29,8.350014289220175,9.096428394317627,1.2390282154083252,0.9954206347465515,0.38055079265369296
42,DiagCorePairResidualGate,30,8.899586972736177,9.206476291020712,1.2458858489990234,1.0038292407989502,0.3575777723891275
