seed,step,model,feature_set,n_features,score_mode,val_selection_score,params,val_rmse,val_mae,val_spearman,val_bias,val_top5_hit_rate,val_top10_hit_rate,val_top20_hit_rate,val_strong_n,val_strong_rmse,val_strong_mae,val_strong_bias,test_rmse,test_mae,test_spearman,test_bias,test_top5_hit_rate,test_top10_hit_rate,test_top20_hit_rate,test_strong_n,test_strong_rmse,test_strong_mae,test_strong_bias,selected_k,base_feature_set,strong_weight_alpha
62,03_diagcorepair_selected_svr,A1FlatDiagCorePairSelectedK100-TunedSVR,A1FlatDiagCorePair_SelectedK100,100,rmse,0.9895135916283839,"{""C"": 1.0, ""epsilon"": 0.05, ""gamma"": 0.01}",0.9895135916283839,0.7628843686156458,0.36863239116440905,-0.13665820142757773,0.2,0.3,0.55,2,1.5051220177885518,1.4587043980794951,-1.4587043980794951,1.0684738284541322,0.8296353661461003,0.37262809814507863,-0.06164554115555416,0.4,0.3,0.5,2,2.0728863154604644,2.0036401200659735,-2.0036401200659735,100.0,A1FlatDiagCorePair,
62,03_diagcorepair_selected_svr,A1FlatDiagCorePairSelectedK200-TunedSVR,A1FlatDiagCorePair_SelectedK200,200,rmse,0.9902318998657648,"{""C"": 1.0, ""epsilon"": 0.1, ""gamma"": 0.03}",0.9902318998657648,0.7173478297497365,0.37643580121990894,-0.09944353677762256,0.2,0.3,0.5,2,1.6950036781941737,1.6227916045531026,-1.6227916045531026,0.9976785823726887,0.7604051520253965,0.44894888342511013,0.010215921151818241,0.4,0.3,0.6,2,1.6959516554799223,1.6086565700018682,-1.6086565700018682,200.0,A1FlatDiagCorePair,
62,03_diagcorepair_selected_svr,A1FlatDiagCorePairSelectedK400-TunedSVR,A1FlatDiagCorePair_SelectedK400,325,rmse,0.9973130948398947,"{""C"": 1.0, ""epsilon"": 0.05, ""gamma"": 0.03}",0.9973130948398947,0.7677194067974086,0.3201147766265142,-0.0921900748872401,0.2,0.3,0.45,2,1.8060716886340051,1.750684418062257,-1.750684418062257,0.9747516607006428,0.7460933390808098,0.4931456517922262,0.03833880192295863,0.4,0.3,0.6,2,1.6716903404531982,1.5915334390255798,-1.5915334390255798,400.0,A1FlatDiagCorePair,
62,04_diagcorepair_adaptive_selected_svr,A1FlatDiagCorePairSelected-TunedSVR,A1FlatDiagCorePair_AdaptiveSelected,100,rmse,0.9895135916283839,"{""C"": 1.0, ""epsilon"": 0.05, ""gamma"": 0.01}",0.9895135916283839,0.7628843686156458,0.36863239116440905,-0.13665820142757773,0.2,0.3,0.55,2,1.5051220177885518,1.4587043980794951,-1.4587043980794951,1.0684738284541322,0.8296353661461003,0.37262809814507863,-0.06164554115555416,0.4,0.3,0.5,2,2.0728863154604644,2.0036401200659735,-2.0036401200659735,100.0,A1FlatDiagCorePair,
62,05_rank_aware_svr,A1FlatDiagCorePair-RankAwareSVR,A1FlatDiagCorePair,700,rank_aware,0.8992832672475588,"{""C"": 1.0, ""epsilon"": 0.1, ""gamma"": 0.01}",1.0003812122934028,0.7420842676103039,0.3739863003056265,-0.1308085167701048,0.2,0.3,0.55,2,1.542735368337626,1.4956732514339737,-1.4956732514339737,0.9999855937654317,0.7659783077399865,0.44473216878675903,-0.04464433164066247,0.4,0.3,0.5,2,1.6616755983143954,1.5930734948600351,-1.5930734948600351,,,
62,05_rank_aware_selected_svr,A1FlatDiagCorePairSelected-RankAwareSVR,A1FlatDiagCorePair_AdaptiveSelected,200,rank_aware,0.8887665296827784,"{""C"": 1.0, ""epsilon"": 0.1, ""gamma"": 0.03}",0.9902318998657648,0.7173478297497365,0.37643580121990894,-0.09944353677762256,0.2,0.3,0.5,2,1.6950036781941737,1.6227916045531026,-1.6227916045531026,0.9976785823726887,0.7604051520253965,0.44894888342511013,0.010215921151818241,0.4,0.3,0.6,2,1.6959516554799223,1.6086565700018682,-1.6086565700018682,200.0,A1FlatDiagCorePair,
62,05_rank_aware_selected_fixedk_svr,A1FlatDiagCorePairSelectedK100-RankAwareSVR,A1FlatDiagCorePair_SelectedK100,100,rank_aware,0.8892187329537226,"{""C"": 1.0, ""epsilon"": 0.05, ""gamma"": 0.01}",0.9895135916283839,0.7628843686156458,0.36863239116440905,-0.13665820142757773,0.2,0.3,0.55,2,1.5051220177885518,1.4587043980794951,-1.4587043980794951,1.0684738284541322,0.8296353661461003,0.37262809814507863,-0.06164554115555416,0.4,0.3,0.5,2,2.0728863154604644,2.0036401200659735,-2.0036401200659735,100.0,A1FlatDiagCorePair,
62,05_rank_aware_selected_fixedk_svr,A1FlatDiagCorePairSelectedK200-RankAwareSVR,A1FlatDiagCorePair_SelectedK200,200,rank_aware,0.8887665296827784,"{""C"": 1.0, ""epsilon"": 0.1, ""gamma"": 0.03}",0.9902318998657648,0.7173478297497365,0.37643580121990894,-0.09944353677762256,0.2,0.3,0.5,2,1.6950036781941737,1.6227916045531026,-1.6227916045531026,0.9976785823726887,0.7604051520253965,0.44894888342511013,0.010215921151818241,0.4,0.3,0.6,2,1.6959516554799223,1.6086565700018682,-1.6086565700018682,200.0,A1FlatDiagCorePair,
62,05_rank_aware_selected_fixedk_svr,A1FlatDiagCorePairSelectedK400-RankAwareSVR,A1FlatDiagCorePair_SelectedK400,325,rank_aware,0.8992832672475592,"{""C"": 1.0, ""epsilon"": 0.1, ""gamma"": 0.01}",1.0003812122934033,0.742084267610304,0.3739863003056265,-0.13080851677010485,0.2,0.3,0.55,2,1.5427353683376264,1.4956732514339741,-1.4956732514339741,0.9999855937654318,0.7659783077399865,0.44473216878675903,-0.044644331640662546,0.4,0.3,0.5,2,1.6616755983143952,1.5930734948600347,-1.5930734948600347,400.0,A1FlatDiagCorePair,
62,06_strong_tail_weighted_svr,A1FlatDiagCorePair-StrongWeightedSVR-alpha0.5,A1FlatDiagCorePair,700,rmse,1.0038120709921883,"{""C"": 1.0, ""epsilon"": 0.05, ""gamma"": 0.03}",1.0038120709921883,0.7705798574985961,0.30931947616856936,-0.07069505790676549,0.2,0.3,0.45,2,1.8255366624961014,1.7704189449033416,-1.7704189449033416,0.9708193813362739,0.7412063230856832,0.5020864865648296,0.06072035110755734,0.4,0.3,0.6,2,1.6217963267230349,1.5147803447605135,-1.5147803447605135,,,0.5
62,06_strong_tail_weighted_selected_svr,A1FlatDiagCorePairSelectedK200-StrongWeightedSVR-alpha0.5,A1FlatDiagCorePair_SelectedK200,200,rmse,0.9929169453758421,"{""C"": 1.0, ""epsilon"": 0.05, ""gamma"": 0.03}",0.9929169453758421,0.7180470624616282,0.36665529399788116,-0.07049843744000917,0.2,0.3,0.5,2,1.6346072638890285,1.5392342502507015,-1.5392342502507015,0.9998471309861258,0.7548477665223057,0.4469542549239814,0.032828288556142414,0.4,0.3,0.55,2,1.5920841324717683,1.4478851712982634,-1.4478851712982634,200.0,A1FlatDiagCorePair,0.5
62,06_strong_tail_weighted_svr,A1FlatDiagCorePair-StrongWeightedSVR-alpha1.0,A1FlatDiagCorePair,700,rmse,1.0112571559004802,"{""C"": 1.0, ""epsilon"": 0.05, ""gamma"": 0.03}",1.0112571559004802,0.7715296930173883,0.29794679335225793,-0.04496166660668177,0.2,0.3,0.45,2,1.8098549642862918,1.7413065288953176,-1.7413065288953176,0.9649973845725417,0.7328167982608061,0.5080703720682158,0.09155478944470846,0.4,0.4,0.6,2,1.522677665606341,1.3091379180374503,-1.3091379180374503,,,1.0
62,06_strong_tail_weighted_selected_svr,A1FlatDiagCorePairSelectedK200-StrongWeightedSVR-alpha1.0,A1FlatDiagCorePair_SelectedK200,200,rmse,0.9977251891091639,"{""C"": 1.0, ""epsilon"": 0.05, ""gamma"": 0.03}",0.9977251891091639,0.7223867028434777,0.36189626365013233,-0.049981894759271076,0.2,0.3,0.5,2,1.599909936929818,1.4766979967415077,-1.4766979967415077,0.9975226259014437,0.751824315471176,0.44928132150863165,0.058814463035505596,0.4,0.3,0.55,2,1.5052280742932964,1.2096924871884147,-1.2096924871884147,200.0,A1FlatDiagCorePair,1.0
62,06_strong_tail_weighted_svr,A1FlatDiagCorePair-StrongWeightedSVR-alpha2.0,A1FlatDiagCorePair,700,rmse,1.0254512008887073,"{""C"": 1.0, ""epsilon"": 0.05, ""gamma"": 0.03}",1.0254512008887073,0.7768050237188727,0.27560384572698143,-0.014583505266542434,0.2,0.3,0.45,2,1.8204246575292449,1.7554178916645578,-1.7554178916645578,0.9666619877077473,0.7314701037827264,0.5032062780040598,0.1251749371394406,0.4,0.3,0.65,2,1.470200878836093,1.0995130532653228,-1.0995130532653228,,,2.0
62,06_strong_tail_weighted_selected_svr,A1FlatDiagCorePairSelectedK200-StrongWeightedSVR-alpha2.0,A1FlatDiagCorePair_SelectedK200,200,rmse,1.0104884634806008,"{""C"": 1.0, ""epsilon"": 0.1, ""gamma"": 0.03}",1.0104884634806008,0.7324114862776757,0.3518708063366762,-0.02877799589403769,0.2,0.3,0.5,2,1.6031565528007867,1.4403454395610178,-1.4403454395610178,0.9922092516364936,0.7466117680029564,0.4715546731045694,0.08027645049432827,0.4,0.3,0.6,2,1.5116315059238272,1.1713557737718967,-1.1713557737718967,200.0,A1FlatDiagCorePair,2.0
