seed,ablation_mode,epoch,train_loss,val_loss,val_rmse,val_mae,val_spearman,n_channels
62,no_pair_physchem,1,0.8187682373183114,0.34223848581314087,1.053989052772522,0.8530377745628357,0.2687102502967865,23
62,no_pair_physchem,2,0.33500230809052783,0.3195654849211375,1.0179033279418945,0.7668466567993164,0.32846057617017665,23
62,no_pair_physchem,3,0.3164736664011365,0.3296134869257609,1.0672736167907715,0.7766761183738708,0.3279881724224222,23
62,no_pair_physchem,4,0.3147180122988565,0.3370939791202545,1.0510064363479614,0.7968877553939819,0.3207621447252889,23
62,no_pair_physchem,5,0.2802330425807408,0.31872416536013287,1.0413818359375,0.7676334977149963,0.3328521813807831,23
62,no_pair_physchem,6,0.2853592832883199,0.32167646288871765,1.0502228736877441,0.7851274013519287,0.3178227436281499,23
62,no_pair_physchem,7,0.28648610413074493,0.3118896136681239,1.0472439527511597,0.7824038863182068,0.31145404125101556,23
62,no_pair_physchem,8,0.2657822044122787,0.3257122337818146,1.0464643239974976,0.7947618365287781,0.3309625663897651,23
62,no_pair_physchem,9,0.2592448918592362,0.34145861864089966,1.095293641090393,0.8241453766822815,0.2842995739726842,23
62,no_pair_physchem,10,0.2655343860387802,0.31662968794504803,1.0215091705322266,0.7896118760108948,0.28512190642247903,23
62,no_pair_physchem,11,0.25771896683034445,0.3072727421919505,1.035834789276123,0.782189130783081,0.33440936410486266,23
62,no_pair_physchem,12,0.2541883126610801,0.3080310523509979,1.0385727882385254,0.774113118648529,0.38038999555296493,23
