seed,ablation_mode,epoch,train_loss,val_loss,val_rmse,val_mae,val_spearman,n_channels
62,no_ace_heuristic,1,0.8172831975278401,0.34360218048095703,1.0839715003967285,0.8673433661460876,0.22965820714908322,33
62,no_ace_heuristic,2,0.3392369271743865,0.31677956382433575,1.0433635711669922,0.7970456480979919,0.2797854937163637,33
62,no_ace_heuristic,3,0.29691573906512486,0.2968757798274358,1.03742253780365,0.7310096025466919,0.3424927171219948,33
62,no_ace_heuristic,4,0.29807754499571665,0.32940096656481427,1.0695734024047852,0.8429954648017883,0.30951193695469154,33
62,no_ace_heuristic,5,0.2856564429544267,0.2922477920850118,1.0093129873275757,0.7531758546829224,0.368597398294205,33
62,no_ace_heuristic,6,0.2743545231365022,0.2790889044602712,1.0054566860198975,0.7239145636558533,0.32898546922323724,33
62,no_ace_heuristic,7,0.259903364947864,0.3469678461551666,1.1272286176681519,0.8816365003585815,0.33105004856527526,33
62,no_ace_heuristic,8,0.25432836299850825,0.3547259469827016,1.1147528886795044,0.8935704827308655,0.38105486008684164,33
62,no_ace_heuristic,9,0.2656753339937755,0.28504714369773865,1.0205399990081787,0.752467930316925,0.3207796411603909,33
62,no_ace_heuristic,10,0.22787838251817794,0.2995723436276118,1.080628752708435,0.7845902442932129,0.35318303896932757,33
62,no_ace_heuristic,11,0.21781853763830095,0.30100656549135846,1.0748190879821777,0.7958663105964661,0.3701195881480806,33
62,no_ace_heuristic,12,0.2145835884979793,0.2889830668767293,1.06869375705719,0.794648289680481,0.3197298550542699,33
62,no_ace_heuristic,13,0.21461923668781915,0.2974544217189153,1.0790828466415405,0.7658666968345642,0.3508560131007592,33
62,no_ace_heuristic,14,0.20528298758325123,0.3165554205576579,1.1120564937591553,0.8528255224227905,0.32056968393916674,33
62,no_ace_heuristic,15,0.19065915225517183,0.3043143153190613,1.137962818145752,0.8142171502113342,0.3012536195865393,33
62,no_ace_heuristic,16,0.19076213098707653,0.32187920312086743,1.226434350013733,0.8599295616149902,0.36705771200522747,33
