seed,ablation_mode,epoch,train_loss,val_loss,val_rmse,val_mae,val_spearman,n_channels
52,full,1,0.8467481973625365,0.34564654032389325,1.2027387619018555,1.0130456686019897,-0.012929865540391017,36
52,full,2,0.37127002222197397,0.30804019172986347,1.157269835472107,0.9376020431518555,0.3442248641970945,36
52,full,3,0.3034666258664358,0.2964647064606349,1.1938806772232056,0.9214107990264893,0.38597135835050855,36
52,full,4,0.2943109983489627,0.2563784544666608,1.1424304246902466,0.8655755519866943,0.39996850643212256,36
52,full,5,0.28073172200293767,0.2935650944709778,1.1665226221084595,0.9301130175590515,0.3810198672166376,36
52,full,6,0.2848809517565228,0.37203578154246014,1.3053635358810425,1.0781760215759277,0.38355685030643016,36
52,full,7,0.26525411222662243,0.26735349744558334,1.1788954734802246,0.903676450252533,0.34592201840199027,36
52,full,8,0.24800239148594083,0.28453434258699417,1.2448768615722656,0.9555675983428955,0.34688432233260114,36
52,full,9,0.24614792210715158,0.314802810549736,1.2293641567230225,0.9759400486946106,0.3185226010322306,36
52,full,10,0.2279058105888821,0.28654469549655914,1.261084794998169,0.9422928094863892,0.33853852278893876,36
52,full,11,0.24205321641195388,0.33861052493254346,1.2894071340560913,1.0487431287765503,0.2623590443547541,36
52,full,12,0.23924149856680915,0.29679132004578906,1.2156777381896973,0.9576131701469421,0.3313299915269076,36
52,full,13,0.2269756712374233,0.2689501742521922,1.1790611743927002,0.8985235691070557,0.3636634035954361,36
52,full,14,0.22381609678268433,0.3370873381694158,1.3008534908294678,1.043439269065857,0.35314804609912354,36
