seed,lite_mode,epoch,train_loss,val_loss,val_rmse,val_mae,val_spearman,n_channels
42,diag_pair_no_heur,1,0.8926777186847868,0.4637828469276428,1.3020291328430176,1.1247320175170898,0.453686531195874,33
42,diag_pair_no_heur,2,0.3804023138114384,0.3868096073468526,1.1991957426071167,1.0119353532791138,0.5665920146438869,33
42,diag_pair_no_heur,3,0.3118916231961477,0.3943615257740021,1.2804665565490723,1.0649884939193726,0.5015571964234834,33
42,diag_pair_no_heur,4,0.2858541622048333,0.3843583861986796,1.2043256759643555,0.9530580639839172,0.4594953984676453,33
42,diag_pair_no_heur,5,0.2610353990679696,0.3773403267065684,1.2115917205810547,0.9593095183372498,0.4130594534698107,33
42,diag_pair_no_heur,6,0.27534281001204536,0.36465245485305786,1.1737853288650513,0.9157597422599792,0.4938586976295696,33
42,diag_pair_no_heur,7,0.2581151844490142,0.3711528778076172,1.2109520435333252,0.9105736613273621,0.4235399097824343,33
42,diag_pair_no_heur,8,0.23705327865623294,0.3662788967291514,1.182308316230774,0.9123348593711853,0.45638100577374385,33
42,diag_pair_no_heur,9,0.23271625879265012,0.34627537926038104,1.1558799743652344,0.9010429978370667,0.5101830143903004,33
42,diag_pair_no_heur,10,0.2245940558967136,0.35486366351445514,1.176300287246704,0.902466356754303,0.43660986114391975,33
42,diag_pair_no_heur,11,0.2163126174183119,0.3358692030111949,1.1763869524002075,0.9128180146217346,0.509395667922741,33
42,diag_pair_no_heur,12,0.21294204819770085,0.3356952170530955,1.1667742729187012,0.9148783087730408,0.4817685552054913,33
42,diag_pair_no_heur,13,0.20205674320459366,0.35782496134440106,1.1905813217163086,0.9176926612854004,0.4840431116673295,33
42,diag_pair_no_heur,14,0.2003263206708999,0.35842256744702655,1.1995534896850586,0.9215329885482788,0.4461629982836401,33
42,diag_pair_no_heur,15,0.18964890674466178,0.33916805187861127,1.1532562971115112,0.9013700485229492,0.5167442349532951,33
42,diag_pair_no_heur,16,0.17716869392565318,0.3646267354488373,1.1907265186309814,0.9362564086914062,0.4231549848427386,33
42,diag_pair_no_heur,17,0.18639967271259852,0.32770899931589764,1.175435185432434,0.8751417398452759,0.4948734997433128,33
42,diag_pair_no_heur,18,0.17455558195000603,0.3201201756795247,1.140786051750183,0.8615638613700867,0.5643699479465527,33
42,diag_pair_no_heur,19,0.1698562917964799,0.3635636369387309,1.2874786853790283,0.9481919407844543,0.4837981594329777,33
42,diag_pair_no_heur,20,0.15497621148824692,0.3394702474276225,1.2004950046539307,0.9053706526756287,0.45286419155197866,33
42,diag_pair_no_heur,21,0.1408550033257121,0.33670273423194885,1.208695650100708,0.941221296787262,0.4850229206047367,33
42,diag_pair_no_heur,22,0.13147873591099465,0.3184935351212819,1.2183971405029297,0.8834841847419739,0.48853973482650187,33
42,diag_pair_no_heur,23,0.13311229717163814,0.3281162480513255,1.1626982688903809,0.8934224247932434,0.4963082199730876,33
42,diag_pair_no_heur,24,0.13039674574420565,0.32753745714823407,1.217950463294983,0.9305893778800964,0.44672288910501556,33
42,diag_pair_no_heur,25,0.12623237321774164,0.3385360836982727,1.1870801448822021,0.9131171703338623,0.46927599125354946,33
42,diag_pair_no_heur,26,0.11207654380372592,0.3292259673277537,1.2450776100158691,0.8838557004928589,0.40620079090796035,33
42,diag_pair_no_heur,27,0.1130055586496989,0.3240347107251485,1.2127918004989624,0.9189655780792236,0.47513734828982473,33
42,diag_pair_no_heur,28,0.10348345871482577,0.32578514019648236,1.2651962041854858,0.8995131850242615,0.4311684222236761,33
