dataset,seed,model,split,extra_dim,threshold,acc,bacc,auc,auprc,f1,mcc,precision,sensitivity,specificity,params
acepair_cls_2_5,62,GRUOnly,valid,0,0.95,0.7153846153846154,0.6774074981622151,0.7194315118843421,0.6529895189342115,0.5747126436781609,0.3967438372413921,0.7352941176470589,0.4716981132075472,0.8831168831168831,"{""best_epoch"": 101, ""best_valid_auc"": 0.7194315118843421}"
acepair_cls_2_5,62,GRUOnly,test,0,0.95,0.7098765432098766,0.6699810606060606,0.7157512626262625,0.6484663143634057,0.5607476635514018,0.38419658580894545,0.7317073170731707,0.45454545454545453,0.8854166666666666,"{""best_epoch"": 101, ""best_valid_auc"": 0.7194315118843421}"
acepair_cls_2_5,62,GRU_Descriptor,valid,82,0.31999999999999995,0.676923076923077,0.6772849791717717,0.6998284734133792,0.6200141461777999,0.631578947368421,0.3491369155812634,0.5901639344262295,0.6792452830188679,0.6753246753246753,"{""best_epoch"": 46, ""best_valid_auc"": 0.6998284734133792}"
acepair_cls_2_5,62,GRU_Descriptor,test,82,0.31999999999999995,0.6296296296296297,0.6330492424242424,0.6917613636363635,0.6243245147323928,0.589041095890411,0.261515880415577,0.5375,0.6515151515151515,0.6145833333333334,"{""best_epoch"": 46, ""best_valid_auc"": 0.6998284734133792}"
acepair_cls_2_5,62,GRU_A1PCA,valid,64,0.20999999999999996,0.7230769230769231,0.7368292085273218,0.7826513109531977,0.6967921410249858,0.7049180327868853,0.46640059282555785,0.6231884057971014,0.8113207547169812,0.6623376623376623,"{""best_epoch"": 67, ""best_valid_auc"": 0.7826513109531977}"
acepair_cls_2_5,62,GRU_A1PCA,test,64,0.20999999999999996,0.5679012345679012,0.5857007575757576,0.6654040404040404,0.5932421091382843,0.5625,0.17064904327958602,0.4787234042553192,0.6818181818181818,0.4895833333333333,"{""best_epoch"": 67, ""best_valid_auc"": 0.7826513109531977}"
acepair_cls_2_5,62,GRU_Descriptor_A1PCA,valid,146,0.24,0.6615384615384615,0.6878216123499142,0.7145307522666013,0.6358113203678075,0.6666666666666666,0.37805955932344765,0.5569620253164557,0.8301886792452831,0.5454545454545454,"{""best_epoch"": 41, ""best_valid_auc"": 0.7145307522666013}"
acepair_cls_2_5,62,GRU_Descriptor_A1PCA,test,146,0.24,0.5308641975308642,0.5662878787878788,0.6486742424242424,0.6006623074872527,0.5681818181818182,0.13953195761702736,0.45454545454545453,0.7575757575757576,0.375,"{""best_epoch"": 41, ""best_valid_auc"": 0.7145307522666013}"
