dataset,seed,feature_set,model,base_model,split,n_features,threshold,acc,bacc,auc,auprc,f1,mcc,precision,sensitivity,specificity,params
acepair_cls_2_5,82,SeqOnly,SeqOnly-LR,LR,valid,130,0.73,0.6461538461538462,0.5983827493261455,0.6179857877971086,0.5377373506320405,0.43902439024390244,0.23225900546353592,0.6206896551724138,0.33962264150943394,0.8571428571428571,"{""C"": 1.0, ""class_weight"": ""balanced""}"
acepair_cls_2_5,82,SeqOnly,SeqOnly-LR,LR,test,130,0.73,0.6049382716049383,0.5672348484848485,0.5997474747474747,0.48953984634235403,0.42857142857142855,0.1465291735169598,0.5217391304347826,0.36363636363636365,0.7708333333333334,"{""C"": 1.0, ""class_weight"": ""balanced""}"
acepair_cls_2_5,82,SeqOnly,SeqOnly-SVC,SVC,valid,130,0.3999999999999999,0.6384615384615384,0.650698358245528,0.6591521685861308,0.5335359230178345,0.6178861788617886,0.2970962491484788,0.5428571428571428,0.7169811320754716,0.5844155844155844,"{""C"": 2.0, ""kernel"": ""rbf"", ""gamma"": ""scale"", ""class_weight"": ""balanced""}"
acepair_cls_2_5,82,SeqOnly,SeqOnly-SVC,SVC,test,130,0.3999999999999999,0.6296296296296297,0.6306818181818181,0.6530934343434344,0.5612295780574563,0.5833333333333334,0.2570193398539127,0.5384615384615384,0.6363636363636364,0.625,"{""C"": 2.0, ""kernel"": ""rbf"", ""gamma"": ""scale"", ""class_weight"": ""balanced""}"
acepair_cls_2_5,82,SeqOnly,SeqOnly-RF,RF,valid,130,0.58,0.676923076923077,0.6302376868414604,0.6623376623376623,0.5836133065535125,0.4878048780487805,0.307461174106773,0.6896551724137931,0.37735849056603776,0.8831168831168831,"{""n_estimators"": 500, ""min_samples_leaf"": 2, ""class_weight"": ""balanced_subsample""}"
acepair_cls_2_5,82,SeqOnly,SeqOnly-RF,RF,test,130,0.58,0.6666666666666666,0.6264204545454546,0.7261679292929292,0.626764403766257,0.5,0.28349125023717925,0.6428571428571429,0.4090909090909091,0.84375,"{""n_estimators"": 500, ""min_samples_leaf"": 2, ""class_weight"": ""balanced_subsample""}"
acepair_cls_2_5,82,SeqOnly,SeqOnly-MLP,MLP,valid,130,0.25999999999999995,0.5769230769230769,0.6252144082332762,0.6483704974271012,0.562186123513081,0.6308724832214765,0.28002223871595494,0.4895833333333333,0.8867924528301887,0.36363636363636365,"{""hidden_layer_sizes"": [64, 32], ""alpha"": 0.001, ""early_stopping"": true}"
acepair_cls_2_5,82,SeqOnly,SeqOnly-MLP,MLP,test,130,0.25999999999999995,0.5123456790123457,0.5577651515151515,0.6335227272727273,0.5299745475091701,0.572972972972973,0.12855701748945872,0.44537815126050423,0.803030303030303,0.3125,"{""hidden_layer_sizes"": [64, 32], ""alpha"": 0.001, ""early_stopping"": true}"
acepair_cls_2_5,82,SeqOnly,SeqOnly-CatBoost,CatBoost,valid,130,0.5299999999999999,0.6461538461538462,0.6307277628032345,0.6505758392550846,0.5330282727686337,0.5576923076923077,0.2631373449433259,0.5686274509803921,0.5471698113207547,0.7142857142857143,"{""depth"": 4, ""learning_rate"": 0.03, ""iterations"": 500, ""auto_class_weights"": ""Balanced""}"
acepair_cls_2_5,82,SeqOnly,SeqOnly-CatBoost,CatBoost,test,130,0.5299999999999999,0.6419753086419753,0.6245265151515151,0.6557765151515151,0.5319155354911101,0.546875,0.2517697622759352,0.5645161290322581,0.5303030303030303,0.71875,"{""depth"": 4, ""learning_rate"": 0.03, ""iterations"": 500, ""auto_class_weights"": ""Balanced""}"
acepair_cls_2_5,82,PhysChemOnly,PhysChemOnly-LR,LR,valid,22,0.32999999999999996,0.5538461538461539,0.6086743445234011,0.6287674589561382,0.47849351913919735,0.6233766233766234,0.2565550907175048,0.4752475247524752,0.9056603773584906,0.3116883116883117,"{""C"": 1.0, ""class_weight"": ""balanced""}"
acepair_cls_2_5,82,PhysChemOnly,PhysChemOnly-LR,LR,test,22,0.32999999999999996,0.4876543209876543,0.5535037878787878,0.61947601010101,0.5403476239970517,0.5911330049261084,0.14554316726259647,0.43795620437956206,0.9090909090909091,0.19791666666666666,"{""C"": 1.0, ""class_weight"": ""balanced""}"
