seed,ablation_mode,epoch,train_loss,val_loss,val_rmse,val_mae,val_spearman,n_channels
42,no_ace_heuristic,1,0.8926771226383391,0.46378418803215027,1.3020292520523071,1.1247326135635376,0.453686531195874,33
42,no_ace_heuristic,2,0.38039953793798176,0.3868037561575572,1.1991808414459229,1.0119273662567139,0.5665920146438869,33
42,no_ace_heuristic,3,0.31189078376406715,0.39438073833783466,1.2805014848709106,1.0650336742401123,0.5015571964234834,33
42,no_ace_heuristic,4,0.2858574766488302,0.38435890277226764,1.2043379545211792,0.9530587196350098,0.4594953984676453,33
42,no_ace_heuristic,5,0.2610350279580979,0.37735725442568463,1.2115886211395264,0.9593105912208557,0.4130594534698107,33
42,no_ace_heuristic,6,0.27533850854351405,0.3646266957124074,1.1737509965896606,0.9157353043556213,0.4938586976295696,33
42,no_ace_heuristic,7,0.2581151291018441,0.3711605171362559,1.2109603881835938,0.9105843901634216,0.4235399097824343,33
42,no_ace_heuristic,8,0.23705227176348367,0.36626677711804706,1.1822855472564697,0.9123079776763916,0.45638100577374385,33
42,no_ace_heuristic,9,0.23271721743402027,0.3462674816449483,1.1558895111083984,0.9010401964187622,0.5101830143903004,33
42,no_ace_heuristic,10,0.224601944287618,0.35486385226249695,1.1762999296188354,0.9024583101272583,0.43660986114391975,33
42,no_ace_heuristic,11,0.21632100961038045,0.33584803342819214,1.1764386892318726,0.9128033518791199,0.509395667922741,33
42,no_ace_heuristic,12,0.21295512999807084,0.33568530281384784,1.166804313659668,0.9149026870727539,0.4817685552054913,33
42,no_ace_heuristic,13,0.2020693055930592,0.3578421672185262,1.190625548362732,0.9177643656730652,0.4840431116673295,33
42,no_ace_heuristic,14,0.20032507056991258,0.35842110713322956,1.1995667219161987,0.921528160572052,0.4461629982836401,33
42,no_ace_heuristic,15,0.1896705155571302,0.33911142746607464,1.153214454650879,0.9013045430183411,0.5167442349532951,33
42,no_ace_heuristic,16,0.17718126873175302,0.36461079120635986,1.1907309293746948,0.9362851977348328,0.4231549848427386,33
42,no_ace_heuristic,17,0.18643815460659208,0.3277236719926198,1.175294041633606,0.8751471042633057,0.4948734997433128,33
42,no_ace_heuristic,18,0.17456592229150591,0.3202011287212372,1.140772819519043,0.8617454767227173,0.5642649684175447,33
42,no_ace_heuristic,19,0.16988944475139892,0.36356882254282635,1.287376880645752,0.9482089281082153,0.4837981594329777,33
42,no_ace_heuristic,20,0.15497573642503648,0.33945682644844055,1.2004622220993042,0.9053605794906616,0.45286419155197866,33
42,no_ace_heuristic,21,0.1408770393048014,0.33673686782519024,1.2087233066558838,0.9412899613380432,0.4850229206047367,33
42,no_ace_heuristic,22,0.13149737868280637,0.3186063269774119,1.2187422513961792,0.8836603164672852,0.48887217000169364,33
42,no_ace_heuristic,23,0.1331703265508016,0.32830528418223065,1.1624494791030884,0.8932288289070129,0.49571333597537615,33
42,no_ace_heuristic,24,0.13047475154910768,0.3274054129918416,1.2176824808120728,0.9303942918777466,0.44672288910501556,33
42,no_ace_heuristic,25,0.12627572672707693,0.3383101125558217,1.1869791746139526,0.9127132296562195,0.4704307660726365,33
42,no_ace_heuristic,26,0.11197110425148692,0.32920898000399273,1.2447996139526367,0.8838032484054565,0.4069531441991837,33
42,no_ace_heuristic,27,0.11296826388154711,0.32384568452835083,1.2124818563461304,0.9184325337409973,0.47428001546959336,33
42,no_ace_heuristic,28,0.10354142902152878,0.325863242149353,1.2655953168869019,0.9001447558403015,0.432603142453451,33
