seed,ablation_mode,epoch,train_loss,val_loss,val_rmse,val_mae,val_spearman,n_channels
62,no_terminal,1,0.6837722247555142,0.34616439541180927,1.159461259841919,0.8786841034889221,0.20435836199156573,28
62,no_terminal,2,0.3365031260819662,0.32304295897483826,1.0925136804580688,0.8309884667396545,0.2990490687636851,28
62,no_terminal,3,0.3244649356319791,0.36494289835294086,1.14803946018219,0.8880923390388489,0.28092276199799476,28
62,no_terminal,4,0.2794774508192426,0.30281465252240497,1.0485806465148926,0.7833976745605469,0.31253882022734064,28
62,no_terminal,5,0.27580306430657703,0.30577199657758075,1.066451072692871,0.7687591314315796,0.3287580155669109,28
62,no_terminal,6,0.2737851923420316,0.3245733082294464,1.1417334079742432,0.8378580212593079,0.35118844536769755,28
62,no_terminal,7,0.27999397970381235,0.29697894553343457,1.0588173866271973,0.7588344216346741,0.3693322485684898,28
62,no_terminal,8,0.25236712396144867,0.32357072333494824,1.0861029624938965,0.8025447130203247,0.3100368300077521,28
62,no_terminal,9,0.2545914699633916,0.3265172243118286,1.0993913412094116,0.8381801843643188,0.23618437744213575,28
62,no_terminal,10,0.225541414249511,0.3500373164812724,1.1755636930465698,0.8834828734397888,0.28134267644044325,28
62,no_terminal,11,0.2181796594744637,0.3122912695010503,1.0819816589355469,0.7954708933830261,0.3389934301015912,28
62,no_terminal,12,0.22515115319263368,0.32767578959465027,1.1104023456573486,0.8292601108551025,0.2702849294559681,28
62,no_terminal,13,0.20034387140046983,0.3560592631498973,1.2154735326766968,0.9144033193588257,0.2637587591629155,28
62,no_terminal,14,0.18662895971820467,0.3724057674407959,1.2148661613464355,0.9451043009757996,0.24741708877763108,28
