dataset,seed,feature_set,model,base_model,split,n_features,threshold,acc,bacc,auc,auprc,f1,mcc,precision,sensitivity,specificity,params
plm4ace_cleaned_2_5,72,ESM2,ESM2-LR,LR,valid,320,0.6799999999999999,0.9,0.8933823529411764,0.9604779411764706,0.9261317607670586,0.8484848484848485,0.7747523255758002,0.8235294117647058,0.875,0.9117647058823529,"{""C"": 1.0, ""class_weight"": ""balanced""}"
plm4ace_cleaned_2_5,72,ESM2,ESM2-LR,LR,test,320,0.6799999999999999,0.896,0.8851626016260162,0.9651567944250872,0.9400496230893838,0.8433734939759037,0.7656706276888663,0.8333333333333334,0.8536585365853658,0.9166666666666666,"{""C"": 1.0, ""class_weight"": ""balanced""}"
plm4ace_cleaned_2_5,72,ESM2,ESM2-SVC,SVC,valid,320,0.7,0.86,0.78125,0.9090073529411765,0.866866006483433,0.72,0.6829812696071148,1.0,0.5625,1.0,"{""C"": 2.0, ""kernel"": ""rbf"", ""gamma"": ""scale"", ""class_weight"": ""balanced""}"
plm4ace_cleaned_2_5,72,ESM2,ESM2-SVC,SVC,test,320,0.7,0.84,0.7810685249709639,0.9337979094076655,0.8601839583636665,0.7142857142857143,0.625229075458505,0.8620689655172413,0.6097560975609756,0.9523809523809523,"{""C"": 2.0, ""kernel"": ""rbf"", ""gamma"": ""scale"", ""class_weight"": ""balanced""}"
plm4ace_cleaned_2_5,72,ESM2,ESM2-RF,RF,valid,320,0.38999999999999996,0.81,0.7941176470588236,0.8501838235294118,0.7858748238320129,0.7164179104477612,0.5752939722372956,0.6857142857142857,0.75,0.8382352941176471,"{""n_estimators"": 500, ""min_samples_leaf"": 2, ""class_weight"": ""balanced_subsample""}"
plm4ace_cleaned_2_5,72,ESM2,ESM2-RF,RF,test,320,0.38999999999999996,0.824,0.8253484320557491,0.8855981416957026,0.8092245089296859,0.7555555555555555,0.6257566145246404,0.6938775510204082,0.8292682926829268,0.8214285714285714,"{""n_estimators"": 500, ""min_samples_leaf"": 2, ""class_weight"": ""balanced_subsample""}"
plm4ace_cleaned_2_5,72,ESM2,ESM2-MLP,MLP,valid,320,0.6799999999999999,0.85,0.765625,0.8864889705882352,0.837730530759466,0.6938775510204082,0.6597279468503829,1.0,0.53125,1.0,"{""hidden_layer_sizes"": [64, 32], ""alpha"": 0.001, ""early_stopping"": true}"
plm4ace_cleaned_2_5,72,ESM2,ESM2-MLP,MLP,test,320,0.6799999999999999,0.816,0.7569686411149825,0.9160859465737514,0.8404907333406106,0.676056338028169,0.5649620355346472,0.8,0.5853658536585366,0.9285714285714286,"{""hidden_layer_sizes"": [64, 32], ""alpha"": 0.001, ""early_stopping"": true}"
plm4ace_cleaned_2_5,72,ESM2,ESM2-CatBoost,CatBoost,valid,320,0.24,0.82,0.8262867647058824,0.8713235294117647,0.7930053888083977,0.75,0.6213742872874294,0.675,0.84375,0.8088235294117647,"{""depth"": 4, ""learning_rate"": 0.03, ""iterations"": 500, ""auto_class_weights"": ""Balanced""}"
plm4ace_cleaned_2_5,72,ESM2,ESM2-CatBoost,CatBoost,test,320,0.24,0.76,0.7964576074332173,0.9242160278745646,0.8804317192090334,0.7115384615384616,0.5567472068352087,0.5873015873015873,0.9024390243902439,0.6904761904761905,"{""depth"": 4, ""learning_rate"": 0.03, ""iterations"": 500, ""auto_class_weights"": ""Balanced""}"
