seed,step,model,feature_set,n_features,val_score,params,val_rmse,val_mae,val_spearman,val_bias,val_top5_hit_rate,val_top10_hit_rate,val_top20_hit_rate,val_strong_n,val_strong_mae,val_strong_rmse,val_strong_bias,test_rmse,test_mae,test_spearman,test_bias,test_top5_hit_rate,test_top10_hit_rate,test_top20_hit_rate,test_strong_n,test_strong_mae,test_strong_rmse,test_strong_bias,selected_k,group_weight_name,diag_weight,core_pair_weight,terminal_pair_weight,order_pair_weight,other_pair_weight,heur_weight,other_weight
62,04_selected_group_weighted_svr,A1FlatSelectedK100-GroupWeightedSVR-diag3_pair_noheur,A1FlatSelected_k100_GroupWeighted,100,1.0248568269523,"{""C"": 1.0, ""epsilon"": 0.1, ""gamma"": 0.01}",1.0248568269523,0.7985333011861087,0.24514255221436876,-0.16062001528447725,0.2,0.3,0.5,2,1.6861715348152844,1.724776816099571,-1.6861715348152844,1.1057798277862656,0.8513714993908925,0.3133841323133072,-0.07306799117817861,0.4,0.3,0.45,2,1.8700410954521463,1.8734289898429464,-1.8700410954521463,100.0,diag3_pair_noheur,3.0,0.5,0.5,0.25,0.25,0.0,1.0
62,04_selected_group_weighted_svr,A1FlatSelectedK100-GroupWeightedSVR-diag4_pair_verylight,A1FlatSelected_k100_GroupWeighted,100,1.0237229932676122,"{""C"": 1.0, ""epsilon"": 0.1, ""gamma"": 0.01}",1.0237229932676122,0.8072528461230873,0.23756659581519518,-0.17170263471840164,0.2,0.3,0.4,2,1.7552876560036714,1.7940312898185917,-1.7552876560036714,1.1171683383109072,0.8548307621232037,0.3100597514780926,-0.07467705571220563,0.4,0.2,0.5,2,1.9031432149531904,1.9047028172923608,-1.9031432149531904,100.0,diag4_pair_verylight,4.0,0.35,0.35,0.15,0.15,0.0,1.0
62,04_selected_group_weighted_svr,A1FlatSelectedK200-GroupWeightedSVR-equal_weight,A1FlatSelected_k200_GroupWeighted,200,0.9663380383713613,"{""C"": 1.0, ""epsilon"": 0.05, ""gamma"": ""scale""}",0.9663380383713613,0.7297484873731772,0.41022141740190493,-0.06714708579320963,0.2,0.3,0.55,2,1.430937814168384,1.4584934169141328,-1.430937814168384,1.033707231951345,0.7872339742414042,0.41416536184402286,0.0013986155932371768,0.4,0.4,0.55,2,2.047391846565857,2.091510863124493,-2.047391846565857,200.0,equal_weight,1.0,1.0,1.0,1.0,1.0,1.0,1.0
62,04_selected_group_weighted_svr,A1FlatSelectedK200-GroupWeightedSVR-diag1p5_pair_aux,A1FlatSelected_k200_GroupWeighted,200,0.9608724280808718,"{""C"": 1.0, ""epsilon"": 0.05, ""gamma"": ""scale""}",0.9608724280808718,0.7161500358954017,0.40798187370884664,-0.08298995481295098,0.2,0.3,0.55,2,1.4265677987599794,1.4608393402119995,-1.4265677987599794,1.0305865021848413,0.7859211863791146,0.412888099733651,-0.026935011109760498,0.4,0.4,0.55,2,2.0059159637957302,2.041204633215337,-2.0059159637957302,200.0,diag1p5_pair_aux,1.5,0.75,0.75,0.5,0.5,0.5,1.0
62,04_selected_group_weighted_svr,A1FlatSelectedK200-GroupWeightedSVR-diag2_pair_aux,A1FlatSelected_k200_GroupWeighted,200,0.9705436135819209,"{""C"": 1.0, ""epsilon"": 0.1, ""gamma"": ""scale""}",0.9705436135819209,0.7220393300048734,0.40152568915620224,-0.09695277409169592,0.2,0.3,0.55,2,1.4477683673298318,1.487530912271438,-1.4477683673298318,1.022926281755831,0.7820069784039085,0.43388418921921673,-0.04516366540819292,0.4,0.4,0.6,2,2.0288710094967892,2.059566350433874,-2.0288710094967892,200.0,diag2_pair_aux,2.0,0.75,0.75,0.5,0.5,0.5,1.0
62,04_selected_group_weighted_svr,A1FlatSelectedK200-GroupWeightedSVR-diag2_pair_noheur,A1FlatSelected_k200_GroupWeighted,200,0.9770576358664272,"{""C"": 1.0, ""epsilon"": 0.05, ""gamma"": ""scale""}",0.9770576358664272,0.7310156483999585,0.3970466017700857,-0.1106008399782993,0.2,0.3,0.55,2,1.445298274209768,1.4763759201435889,-1.445298274209768,1.0296449129001501,0.7879626589570257,0.42692048620650414,-0.06439825606735972,0.4,0.4,0.6,2,1.9821130650332768,2.0143759966605823,-1.9821130650332768,200.0,diag2_pair_noheur,2.0,0.75,0.75,0.5,0.5,0.0,1.0
62,04_selected_group_weighted_svr,A1FlatSelectedK200-GroupWeightedSVR-diag2_corepair_only,A1FlatSelected_k200_GroupWeighted,200,0.9798202179792518,"{""C"": 1.0, ""epsilon"": 0.05, ""gamma"": ""scale""}",0.9798202179792518,0.7340438844803534,0.39548941904600615,-0.1106187621242638,0.2,0.3,0.55,2,1.4427546266140694,1.4818420342058658,-1.4427546266140694,1.0276661965652774,0.7868815562943278,0.42821524505811404,-0.0659045822676853,0.4,0.4,0.6,2,1.9861285751072506,2.0244928836669893,-1.9861285751072506,200.0,diag2_corepair_only,2.0,0.75,0.0,0.0,0.0,0.0,1.0
62,04_selected_group_weighted_svr,A1FlatSelectedK200-GroupWeightedSVR-diag3_pair_light,A1FlatSelected_k200_GroupWeighted,200,0.9767425395987964,"{""C"": 1.0, ""epsilon"": 0.2, ""gamma"": ""scale""}",0.9767425395987964,0.729044139680894,0.3995310955545722,-0.11261778535540813,0.2,0.3,0.5,2,1.5654641536751002,1.597919005381794,-1.5654641536751002,1.0137299247992964,0.7703271634950858,0.44006053887622065,-0.054662296235352445,0.4,0.4,0.5,2,1.980766271806574,1.998437458136745,-1.980766271806574,200.0,diag3_pair_light,3.0,0.5,0.5,0.25,0.25,0.25,1.0
62,04_selected_group_weighted_svr,A1FlatSelectedK200-GroupWeightedSVR-diag3_pair_noheur,A1FlatSelected_k200_GroupWeighted,200,0.976369204953472,"{""C"": 1.0, ""epsilon"": 0.2, ""gamma"": ""scale""}",0.976369204953472,0.7285166575484834,0.40329282910150593,-0.11327138331593112,0.2,0.3,0.5,2,1.5623190326911192,1.595183506526102,-1.5623190326911192,1.0141843858220356,0.7711144408242983,0.4421251543423013,-0.05733592612846397,0.4,0.4,0.55,2,1.9777961128168142,1.9951884266676843,-1.9777961128168142,200.0,diag3_pair_noheur,3.0,0.5,0.5,0.25,0.25,0.0,1.0
62,04_selected_group_weighted_svr,A1FlatSelectedK200-GroupWeightedSVR-diag4_pair_verylight,A1FlatSelected_k200_GroupWeighted,200,0.9590537321230238,"{""C"": 1.0, ""epsilon"": 0.1, ""gamma"": 0.03}",0.9590537321230238,0.7445879076833553,0.34914136246076144,-0.09826192421155856,0.2,0.2,0.55,2,1.8925116008084575,2.0535380176084064,-1.8925116008084575,1.0512300208531056,0.8087249763784863,0.4101761048417654,0.0751873043924901,0.4,0.2,0.5,2,2.0064514819692647,2.2080494932928203,-2.0064514819692647,200.0,diag4_pair_verylight,4.0,0.35,0.35,0.15,0.15,0.0,1.0
