seed,variant,epoch,train_loss,val_loss,val_rmse,val_mae,val_spearman
62,A1FlatMLP-tiny,1,39.95260284060524,21.679194291432697,2.328787088394165,2.0876426696777344,-0.19398297597606928
62,A1FlatMLP-tiny,2,25.633977163405646,15.426768859227499,1.7600997686386108,1.5695024728775024,0.22328950477194878
62,A1FlatMLP-tiny,3,17.524328776768275,10.832605918248495,1.3477985858917236,1.1615040302276611,0.10865286198352937
62,A1FlatMLP-tiny,4,12.839625131516229,8.30571428934733,1.129992961883545,0.9343948364257812,0.25994453631067566
62,A1FlatMLP-tiny,5,10.953929628644671,7.660783847173055,1.0783741474151611,0.8763580918312073,0.32014976949671825
62,A1FlatMLP-tiny,6,10.61772618974958,7.682272672653198,1.0968600511550903,0.8811112642288208,0.29588221401021986
62,A1FlatMLP-tiny,7,10.262930302392869,7.269427855809529,1.0781902074813843,0.835326611995697,0.2818850659286058
62,A1FlatMLP-tiny,8,9.772887956528436,6.877583583196004,1.046939730644226,0.7966400980949402,0.28638164974982433
62,A1FlatMLP-tiny,9,9.533156236012777,7.398837645848592,1.1176984310150146,0.8436679244041443,0.2766711282682045
62,A1FlatMLP-tiny,10,9.424652235848564,6.738202730814616,1.051702618598938,0.7811442613601685,0.28498193494166285
62,A1FlatMLP-tiny,11,9.112204347337995,6.683794736862183,1.0426630973815918,0.7806688547134399,0.31008931931305816
62,A1FlatMLP-tiny,12,8.92853169214158,7.2178428173065186,1.0905836820602417,0.8354797959327698,0.3263959968281385
62,A1FlatMLP-tiny,13,8.724595887320381,7.218461036682129,1.116897702217102,0.8353815078735352,0.30207595203633414
62,A1FlatMLP-tiny,14,8.519673370179676,7.131870667139689,1.1041449308395386,0.819131076335907,0.25191367259884956
62,A1FlatMLP-tiny,15,8.728391056969052,7.38870890935262,1.0982301235198975,0.8486236929893494,0.22960571784377712
62,A1FlatMLP-tiny,16,8.648995263235909,7.668620824813843,1.155734896659851,0.8596832752227783,0.18514727624955038
62,A1FlatMLP-tiny,17,7.855908144088018,7.770671844482422,1.1722230911254883,0.8791710138320923,0.2477495210445694
62,A1FlatMLP-tiny,18,7.9570063182285855,7.969322840372722,1.1925824880599976,0.8904011845588684,0.2293607677523489
62,A1FlatMLP-tiny,19,7.7073392640976675,7.779080867767334,1.1678764820098877,0.8772322535514832,0.2616416905155714
62,A1FlatMLP-tiny,20,7.430738698868525,8.097209930419922,1.199385643005371,0.9029108285903931,0.2411883578813128
62,A1FlatMLP-tiny,21,7.336012181781587,7.50343132019043,1.1512233018875122,0.854614794254303,0.24068096126335428
