split_seed,run_seed,variant,epoch,train_loss,val_loss,val_rmse,val_mae,val_spearman,selection_score
52,1,DiagTokenLenHead,1,42.85416793823242,18.8430601755778,2.135392189025879,1.8538460731506348,0.24411026254334972,2.135392189025879
52,1,DiagTokenLenHead,2,13.470597062792097,8.516746083895365,1.1898376941680908,0.9568268656730652,0.23957868585192715,1.1898376941680908
52,1,DiagTokenLenHead,3,11.209815956297374,8.693690458933512,1.1437816619873047,0.9744184017181396,0.2421156689417197,1.1437816619873047
52,1,DiagTokenLenHead,4,10.378205344790505,8.233813802401224,1.1187529563903809,0.9211095571517944,0.24290300852131053,1.1187529563903809
52,1,DiagTokenLenHead,5,10.188273293631417,8.529908180236816,1.1611775159835815,0.951690673828125,0.2373216457237669,1.1611775159835815
52,1,DiagTokenLenHead,6,9.957093715667725,8.187410314877829,1.1296502351760864,0.9264031648635864,0.2749739740633088,1.1296502351760864
52,1,DiagTokenLenHead,7,10.340442316872734,8.291050851345062,1.1361216306686401,0.9391246438026428,0.2867665713220687,1.1361216306686401
52,1,DiagTokenLenHead,8,9.492682570502872,8.395478308200836,1.1522510051727295,0.9422533512115479,0.325783621599568,1.1522510051727295
52,1,DiagTokenLenHead,9,9.741561458224343,8.43179307381312,1.1469430923461914,0.9546425938606262,0.27609374590983793,1.1469430923461914
52,1,DiagTokenLenHead,10,9.788953258877708,7.878824710845947,1.1277387142181396,0.8895230889320374,0.2963371213228723,1.1277387142181396
52,1,DiagTokenLenHead,11,9.455500716254825,9.819900552431742,1.2629836797714233,1.0721803903579712,0.11512654297127589,1.2629836797714233
52,1,DiagTokenLenHead,12,9.547258081890288,8.361180027325949,1.1471455097198486,0.9451825022697449,0.34228275990077056,1.1471455097198486
52,1,DiagTokenLenHead,13,8.929448218572707,8.307262996832529,1.1351873874664307,0.9469906687736511,0.24753956382334516,1.1351873874664307
52,1,DiagTokenLenHead,14,9.341685181572323,7.530045211315155,1.0998730659484863,0.8594018816947937,0.3887008022264233,1.0998730659484863
52,1,DiagTokenLenHead,15,9.348631949651809,7.383163074652354,1.1433260440826416,0.8444311022758484,0.3193974227873316,1.1433260440826416
52,1,DiagTokenLenHead,16,9.114867051442465,7.62346887588501,1.122801423072815,0.8670244812965393,0.3055402461865336,1.122801423072815
52,1,DiagTokenLenHead,17,9.963895457131523,8.28876859943072,1.1794899702072144,0.9293261766433716,0.31953739426814765,1.1794899702072144
52,1,DiagTokenLenHead,18,8.97389707111177,8.064755241076151,1.154380440711975,0.9068150520324707,0.356612340249323,1.154380440711975
52,1,DiagTokenLenHead,19,8.460861773717971,7.6930184960365295,1.1625077724456787,0.8770409822463989,0.3431750780909735,1.1625077724456787
52,1,DiagTokenLenHead,20,9.046481314159575,8.40162307024002,1.1557505130767822,0.9492270350456238,0.38348686456602205,1.1557505130767822
52,1,DiagTokenLenHead,21,8.551200503394718,7.890589952468872,1.111954689025879,0.9002695679664612,0.43671102014635965,1.111954689025879
52,1,DiagTokenLenHead,22,8.800339948563348,8.36688635746638,1.1674503087997437,0.9371355175971985,0.3723941247113429,1.1674503087997437
52,1,DiagTokenLenHead,23,9.020462308611188,7.905900061130524,1.13031804561615,0.902464747428894,0.382472071330105,1.13031804561615
52,1,DiagTokenLenHead,24,9.002647422608876,7.571122239033381,1.136629581451416,0.8550393581390381,0.3747911363203193,1.136629581451416
