dataset,seed,feature_set,model,base_model,split,n_features,threshold,acc,bacc,auc,auprc,f1,mcc,precision,sensitivity,specificity,params
plm4ace_cleaned_2_3,72,ESM2,ESM2-LR,LR,valid,320,0.74,0.9038461538461539,0.875,0.959375,0.947434033802455,0.8571428571428571,0.8053872662568292,1.0,0.75,1.0,"{""C"": 1.0, ""class_weight"": ""balanced""}"
plm4ace_cleaned_2_3,72,ESM2,ESM2-LR,LR,test,320,0.74,0.8939393939393939,0.875609756097561,0.9297560975609757,0.9094498470562208,0.851063829787234,0.7730206825239259,0.9090909090909091,0.8,0.9512195121951219,"{""C"": 1.0, ""class_weight"": ""balanced""}"
plm4ace_cleaned_2_3,72,ESM2,ESM2-SVC,SVC,valid,320,0.24999999999999994,0.8653846153846154,0.890625,0.91875,0.8558166245992334,0.851063829787234,0.7607257743127307,0.7407407407407407,1.0,0.78125,"{""C"": 2.0, ""kernel"": ""rbf"", ""gamma"": ""scale"", ""class_weight"": ""balanced""}"
plm4ace_cleaned_2_3,72,ESM2,ESM2-SVC,SVC,test,320,0.24999999999999994,0.7424242424242424,0.7692682926829268,0.9024390243902439,0.8301981479600957,0.7213114754098361,0.5246446726312249,0.6111111111111112,0.88,0.6585365853658537,"{""C"": 2.0, ""kernel"": ""rbf"", ""gamma"": ""scale"", ""class_weight"": ""balanced""}"
plm4ace_cleaned_2_3,72,ESM2,ESM2-RF,RF,valid,320,0.42999999999999994,0.8653846153846154,0.8625,0.896875,0.7691789397067236,0.8292682926829268,0.7188487125829616,0.8095238095238095,0.85,0.875,"{""n_estimators"": 500, ""min_samples_leaf"": 2, ""class_weight"": ""balanced_subsample""}"
plm4ace_cleaned_2_3,72,ESM2,ESM2-RF,RF,test,320,0.42999999999999994,0.8484848484848485,0.8468292682926829,0.904390243902439,0.8468047838675277,0.8076923076923077,0.6843739692822518,0.7777777777777778,0.84,0.8536585365853658,"{""n_estimators"": 500, ""min_samples_leaf"": 2, ""class_weight"": ""balanced_subsample""}"
plm4ace_cleaned_2_3,72,ESM2,ESM2-MLP,MLP,valid,320,0.4599999999999999,0.9038461538461539,0.903125,0.94375,0.9196456639335897,0.8780487804878049,0.7994093441655348,0.8571428571428571,0.9,0.90625,"{""hidden_layer_sizes"": [64, 32], ""alpha"": 0.001, ""early_stopping"": true}"
plm4ace_cleaned_2_3,72,ESM2,ESM2-MLP,MLP,test,320,0.4599999999999999,0.7727272727272727,0.7858536585365854,0.8878048780487805,0.8262599837599838,0.7368421052631579,0.5549083189750527,0.65625,0.84,0.7317073170731707,"{""hidden_layer_sizes"": [64, 32], ""alpha"": 0.001, ""early_stopping"": true}"
plm4ace_cleaned_2_3,72,ESM2,ESM2-CatBoost,CatBoost,valid,320,0.4599999999999999,0.8653846153846154,0.853125,0.8890625,0.8098726060621546,0.8205128205128205,0.7135340086493444,0.8421052631578947,0.8,0.90625,"{""depth"": 4, ""learning_rate"": 0.03, ""iterations"": 500, ""auto_class_weights"": ""Balanced""}"
plm4ace_cleaned_2_3,72,ESM2,ESM2-CatBoost,CatBoost,test,320,0.4599999999999999,0.8636363636363636,0.8590243902439024,0.9063414634146342,0.7964128021095578,0.8235294117647058,0.7128517366879749,0.8076923076923077,0.84,0.8780487804878049,"{""depth"": 4, ""learning_rate"": 0.03, ""iterations"": 500, ""auto_class_weights"": ""Balanced""}"
