seed,lite_mode,epoch,train_loss,val_loss,val_rmse,val_mae,val_spearman,n_channels
42,diag_terminal_pair_lite,1,0.9982788406667256,0.47351046403249103,1.3288325071334839,1.155483365058899,0.3376666550539596,20
42,diag_terminal_pair_lite,2,0.3401833857808794,0.4004458983739217,1.256155252456665,1.0583827495574951,0.3697553977540457,20
42,diag_terminal_pair_lite,3,0.2999652673800786,0.3622525930404663,1.267777442932129,1.038344144821167,0.3923434930789155,20
42,diag_terminal_pair_lite,4,0.31119816643851145,0.49631185332934064,1.469595193862915,1.1930230855941772,0.24846904857356755,20
42,diag_terminal_pair_lite,5,0.3089057888303484,0.40656795104344684,1.295604944229126,1.049848198890686,0.27285929247973983,20
42,diag_terminal_pair_lite,6,0.27478523552417755,0.3696456452210744,1.2586860656738281,1.0093318223953247,0.4088427757213262,20
42,diag_terminal_pair_lite,7,0.2748134554851623,0.391302357117335,1.293419599533081,1.027275800704956,0.35584561016049693,20
42,diag_terminal_pair_lite,8,0.27144978088991983,0.37579960624376935,1.2496237754821777,0.9985201358795166,0.389194107208678,20
42,diag_terminal_pair_lite,9,0.2605075751032148,0.3928609987099965,1.2594465017318726,1.0079267024993896,0.33997620469213374,20
42,diag_terminal_pair_lite,10,0.2500542409363247,0.39505211512247723,1.2728439569473267,1.0046876668930054,0.3425831963291636,20
42,diag_terminal_pair_lite,11,0.25378311460926417,0.3982257544994354,1.2450031042099,0.9964509010314941,0.3204675088848295,20
42,diag_terminal_pair_lite,12,0.24138804276784262,0.3681604067484538,1.2374099493026733,0.9811881184577942,0.38100570394606065,20
42,diag_terminal_pair_lite,13,0.24143134128479732,0.36597394943237305,1.212242841720581,0.9615299701690674,0.42373237225228216,20
42,diag_terminal_pair_lite,14,0.24097076200303577,0.37642158071200055,1.2516990900039673,0.9945815205574036,0.373097246094131,20
42,diag_terminal_pair_lite,15,0.23653538631541388,0.4083317319552104,1.2835915088653564,1.0276917219161987,0.30473807612181014,20
42,diag_terminal_pair_lite,16,0.2295991068794614,0.37130772074063617,1.2420451641082764,0.9901958107948303,0.3862546803964564,20
42,diag_terminal_pair_lite,17,0.22770138581593832,0.3834573229153951,1.2439525127410889,0.9895734786987305,0.3612170627280685,20
42,diag_terminal_pair_lite,18,0.2178235093042964,0.3860203226407369,1.2769410610198975,0.9881768226623535,0.3556356511024811,20
42,diag_terminal_pair_lite,19,0.21722014745076498,0.36131563782691956,1.2426211833953857,0.9496145844459534,0.3809182210052207,20
42,diag_terminal_pair_lite,20,0.2401754678714843,0.38329314192136127,1.2521291971206665,1.0153701305389404,0.3715225531590123,20
42,diag_terminal_pair_lite,21,0.22139931931382134,0.36941832304000854,1.2902500629425049,1.0015233755111694,0.38427756593347395,20
42,diag_terminal_pair_lite,22,0.21173870953775586,0.3703071375687917,1.2237465381622314,1.0017141103744507,0.44045911054087666,20
42,diag_terminal_pair_lite,23,0.21182861640339806,0.3829650580883026,1.2610074281692505,0.9769084453582764,0.3591174721479103,20
