dataset,seed,feature_set,model,base_model,split,n_features,threshold,acc,bacc,auc,auprc,f1,mcc,precision,sensitivity,specificity,params
plm4ace_cleaned_2_3,62,SeqOnly,SeqOnly-LR,LR,valid,130,0.6,0.9230769230769231,0.91875,0.9421875,0.8885788758884736,0.9,0.8375,0.9,0.9,0.9375,"{""C"": 1.0, ""class_weight"": ""balanced""}"
plm4ace_cleaned_2_3,62,SeqOnly,SeqOnly-LR,LR,test,130,0.6,0.7727272727272727,0.7546341463414634,0.8195121951219513,0.7925496677101851,0.6938775510204082,0.5135447624078311,0.7083333333333334,0.68,0.8292682926829268,"{""C"": 1.0, ""class_weight"": ""balanced""}"
plm4ace_cleaned_2_3,62,SeqOnly,SeqOnly-SVC,SVC,valid,130,0.5599999999999999,0.9230769230769231,0.9,0.9625,0.9513422969944711,0.8888888888888888,0.8432740427115678,1.0,0.8,1.0,"{""C"": 2.0, ""kernel"": ""rbf"", ""gamma"": ""scale"", ""class_weight"": ""balanced""}"
plm4ace_cleaned_2_3,62,SeqOnly,SeqOnly-SVC,SVC,test,130,0.5599999999999999,0.8181818181818182,0.775609756097561,0.8419512195121951,0.8182207910369201,0.7142857142857143,0.6114543153991316,0.8823529411764706,0.6,0.9512195121951219,"{""C"": 2.0, ""kernel"": ""rbf"", ""gamma"": ""scale"", ""class_weight"": ""balanced""}"
plm4ace_cleaned_2_3,62,SeqOnly,SeqOnly-RF,RF,valid,130,0.5299999999999999,0.9807692307692307,0.984375,0.9890625,0.9803101810899799,0.975609756097561,0.9605306073306814,0.9523809523809523,1.0,0.96875,"{""n_estimators"": 500, ""min_samples_leaf"": 2, ""class_weight"": ""balanced_subsample""}"
plm4ace_cleaned_2_3,62,SeqOnly,SeqOnly-RF,RF,test,130,0.5299999999999999,0.7272727272727273,0.7102439024390244,0.8253658536585367,0.8139232659098599,0.64,0.42048780487804877,0.64,0.64,0.7804878048780488,"{""n_estimators"": 500, ""min_samples_leaf"": 2, ""class_weight"": ""balanced_subsample""}"
plm4ace_cleaned_2_3,62,SeqOnly,SeqOnly-MLP,MLP,valid,130,0.35999999999999993,0.5769230769230769,0.61875,0.60625,0.44700135939619323,0.5925925925925926,0.242872246468334,0.47058823529411764,0.8,0.4375,"{""hidden_layer_sizes"": [64, 32], ""alpha"": 0.001, ""early_stopping"": true}"
plm4ace_cleaned_2_3,62,SeqOnly,SeqOnly-MLP,MLP,test,130,0.35999999999999993,0.5303030303030303,0.5517073170731708,0.535609756097561,0.42702428709884677,0.5079365079365079,0.10150165384181799,0.42105263157894735,0.64,0.4634146341463415,"{""hidden_layer_sizes"": [64, 32], ""alpha"": 0.001, ""early_stopping"": true}"
plm4ace_cleaned_2_3,62,SeqOnly,SeqOnly-CatBoost,CatBoost,valid,130,0.63,0.9230769230769231,0.928125,0.9625,0.944063169372767,0.9047619047619048,0.8431767132084291,0.8636363636363636,0.95,0.90625,"{""depth"": 4, ""learning_rate"": 0.03, ""iterations"": 500, ""auto_class_weights"": ""Balanced""}"
plm4ace_cleaned_2_3,62,SeqOnly,SeqOnly-CatBoost,CatBoost,test,130,0.63,0.7878787878787878,0.751219512195122,0.8429268292682927,0.8147192778901925,0.6818181818181818,0.53829403451411,0.7894736842105263,0.6,0.9024390243902439,"{""depth"": 4, ""learning_rate"": 0.03, ""iterations"": 500, ""auto_class_weights"": ""Balanced""}"
