split_seed,run_seed,variant,epoch,train_loss,val_loss,val_rmse,val_mae,val_spearman,selection_score
62,3,DiagTokenLenHead,1,41.92492848350888,16.338799953460693,1.8592982292175293,1.6460405588150024,0.19505025851729235,1.8592982292175293
62,3,DiagTokenLenHead,2,12.874236106872559,8.591988801956177,1.156754732131958,0.9576012492179871,0.2269637561433725,1.156754732131958
62,3,DiagTokenLenHead,3,10.613306045532227,7.46414041519165,1.08352792263031,0.8572146892547607,0.2295532285384711,1.08352792263031
62,3,DiagTokenLenHead,4,10.4854508127485,7.3236403465271,1.099797010421753,0.8482522964477539,0.24411026254334972,1.099797010421753
62,3,DiagTokenLenHead,5,10.326221829368954,7.1827733516693115,1.0510928630828857,0.8354113101959229,0.25889475020455466,1.0510928630828857
62,3,DiagTokenLenHead,6,10.220234553019205,6.7461616198221845,1.0119761228561401,0.7970470786094666,0.3412504702297515,1.0119761228561401
62,3,DiagTokenLenHead,7,9.746755554562522,6.88062310218811,1.0325648784637451,0.8102198839187622,0.33986825185669217,1.0325648784637451
62,3,DiagTokenLenHead,8,10.522825241088867,6.7375171184539795,1.020519495010376,0.7885448336601257,0.3346718106313929,1.020519495010376
62,3,DiagTokenLenHead,9,9.971336659931001,6.771464506785075,1.0410598516464233,0.7947311997413635,0.3340769318379243,1.0410598516464233
62,3,DiagTokenLenHead,10,10.033737477802095,6.9499062697092695,1.0414459705352783,0.8137640953063965,0.3505935665742289,1.0414459705352783
62,3,DiagTokenLenHead,11,9.987771442958287,7.83335010210673,1.1670944690704346,0.8887453079223633,0.32497878558487514,1.1670944690704346
62,3,DiagTokenLenHead,12,9.766706920805431,6.51945956548055,0.9940851926803589,0.7645272612571716,0.3711693742542017,0.9940851926803589
62,3,DiagTokenLenHead,13,9.179596424102783,6.450300693511963,1.0041931867599487,0.7611954808235168,0.34457479289913484,1.0041931867599487
62,3,DiagTokenLenHead,14,9.551390352703276,6.558908621470134,1.0149213075637817,0.7688258290290833,0.33124250935139743,1.0149213075637817
62,3,DiagTokenLenHead,15,9.40309967313494,7.435090700785319,1.1214691400527954,0.8587815761566162,0.3282681153840545,1.1214691400527954
62,3,DiagTokenLenHead,16,9.203072525206066,6.720897515614827,1.0234277248382568,0.7901188135147095,0.30968690130571175,1.0234277248382568
62,3,DiagTokenLenHead,17,8.747899804796491,6.890021006266276,1.0733636617660522,0.7991952300071716,0.32030723741263645,1.0733636617660522
62,3,DiagTokenLenHead,18,8.801184449877058,7.430224577585856,1.0577467679977417,0.8612378835678101,0.38105486008684164,1.0577467679977417
62,3,DiagTokenLenHead,19,9.127078828357515,7.780910015106201,1.112561583518982,0.8877034187316895,0.3635059356795179,1.112561583518982
62,3,DiagTokenLenHead,20,9.288279624212356,7.260500431060791,1.0614869594573975,0.8307263255119324,0.33619400048526843,1.0614869594573975
62,3,DiagTokenLenHead,21,8.90131816409883,7.131220897038777,1.0645085573196411,0.8055805563926697,0.3162830573391724,1.0645085573196411
62,3,DiagTokenLenHead,22,8.987538746425084,6.909393151601155,1.0540058612823486,0.7987018823623657,0.32536370715711954,1.0540058612823486
