seed,variant,epoch,train_loss,val_loss,val_rmse,val_mae,val_spearman
52,A1FlatMLP-small,1,31.37002790541876,11.660497029622396,1.409448504447937,1.2238768339157104,0.3127312810134628
52,A1FlatMLP-small,2,12.309148243495397,9.018348495165506,1.178444266319275,0.9998548030853271,0.4121110323929228
52,A1FlatMLP-small,3,10.617548170543852,9.156804045041403,1.1777942180633545,1.017763614654541,0.2852968707734992
52,A1FlatMLP-small,4,10.16329390662057,8.30260980129242,1.1223317384719849,0.930302619934082,0.3169479218730491
52,A1FlatMLP-small,5,9.652744883582706,8.587740043799082,1.1629407405853271,0.9636351466178894,0.2937301524926717
52,A1FlatMLP-small,6,10.039480731600808,8.242779990037283,1.1203619241714478,0.9208454489707947,0.33451434271547476
52,A1FlatMLP-small,7,9.394323144640241,8.16153117020925,1.1480674743652344,0.9054104089736938,0.35673481529503714
52,A1FlatMLP-small,8,8.845403466905866,8.14506204922994,1.1532639265060425,0.9073203802108765,0.378412898386437
52,A1FlatMLP-small,9,8.795761448996407,8.214177111784617,1.1704949140548706,0.9173614382743835,0.36854490898889897
52,A1FlatMLP-small,10,8.862569400242396,8.09209676583608,1.1459492444992065,0.9095495939254761,0.39335485396355996
52,A1FlatMLP-small,11,8.48382332211449,8.247221519549688,1.180393934249878,0.9248342514038086,0.44561670561328653
52,A1FlatMLP-small,12,8.457444349924723,8.427758574485779,1.2127597332000732,0.9359875321388245,0.37907776292031364
52,A1FlatMLP-small,13,8.511263960883731,7.807615727186203,1.1398009061813354,0.8817505240440369,0.4379882599088069
52,A1FlatMLP-small,14,8.428385870797294,8.276001493136087,1.1980568170547485,0.9251003861427307,0.4154178586272042
52,A1FlatMLP-small,15,8.015540554409935,8.14946311712265,1.182992935180664,0.9110143780708313,0.39918116685253185
52,A1FlatMLP-small,16,8.173616999671573,8.781931042671204,1.255902647972107,0.9663783311843872,0.3630510283668655
