dataset,seed,feature_set,model,base_model,split,n_features,threshold,acc,bacc,auc,auprc,f1,mcc,precision,sensitivity,specificity,params
acepair_cls_2_5,42,ESM2,ESM2-LR,LR,valid,320,0.6799999999999999,0.6692307692307692,0.650208282283754,0.6544964469492771,0.5752948124463764,0.5742574257425742,0.3059001063101983,0.6041666666666666,0.5471698113207547,0.7532467532467533,"{""C"": 1.0, ""class_weight"": ""balanced""}"
acepair_cls_2_5,42,ESM2,ESM2-LR,LR,test,320,0.6799999999999999,0.5802469135802469,0.5606060606060606,0.6188446969696969,0.5051364189551921,0.46875,0.12253433297079738,0.4838709677419355,0.45454545454545453,0.6666666666666666,"{""C"": 1.0, ""class_weight"": ""balanced""}"
acepair_cls_2_5,42,ESM2,ESM2-SVC,SVC,valid,320,0.38999999999999996,0.676923076923077,0.7008086253369272,0.6816956628277383,0.6160566306649068,0.676923076923077,0.40161725067385445,0.5714285714285714,0.8301886792452831,0.5714285714285714,"{""C"": 2.0, ""kernel"": ""rbf"", ""gamma"": ""scale"", ""class_weight"": ""balanced""}"
acepair_cls_2_5,42,ESM2,ESM2-SVC,SVC,test,320,0.38999999999999996,0.5864197530864198,0.6084280303030303,0.6392045454545454,0.5387457354860523,0.588957055214724,0.21738851856800231,0.4948453608247423,0.7272727272727273,0.4895833333333333,"{""C"": 2.0, ""kernel"": ""rbf"", ""gamma"": ""scale"", ""class_weight"": ""balanced""}"
acepair_cls_2_5,42,ESM2,ESM2-RF,RF,valid,320,0.4099999999999999,0.6615384615384615,0.6701788777260476,0.6682185738789512,0.5603182269192123,0.6333333333333333,0.33466575288024714,0.5671641791044776,0.7169811320754716,0.6233766233766234,"{""n_estimators"": 500, ""min_samples_leaf"": 2, ""class_weight"": ""balanced_subsample""}"
acepair_cls_2_5,42,ESM2,ESM2-RF,RF,test,320,0.4099999999999999,0.5802469135802469,0.5961174242424242,0.6698232323232324,0.5845287740830271,0.569620253164557,0.1906763238430726,0.4891304347826087,0.6818181818181818,0.5104166666666666,"{""n_estimators"": 500, ""min_samples_leaf"": 2, ""class_weight"": ""balanced_subsample""}"
acepair_cls_2_5,42,ESM2,ESM2-MLP,MLP,valid,320,0.58,0.6923076923076923,0.6491056113697623,0.6880666503308013,0.6269999351108484,0.5238095238095238,0.34388151914506104,0.7096774193548387,0.41509433962264153,0.8831168831168831,"{""hidden_layer_sizes"": [64, 32], ""alpha"": 0.001, ""early_stopping"": true}"
acepair_cls_2_5,42,ESM2,ESM2-MLP,MLP,test,320,0.58,0.6481481481481481,0.6036931818181819,0.6560921717171717,0.5802872347800464,0.45714285714285713,0.23834328550757652,0.6153846153846154,0.36363636363636365,0.84375,"{""hidden_layer_sizes"": [64, 32], ""alpha"": 0.001, ""early_stopping"": true}"
acepair_cls_2_5,42,ESM2,ESM2-CatBoost,CatBoost,valid,320,0.31999999999999995,0.6076923076923076,0.6394266111247243,0.6714040676304828,0.5748127776286329,0.6277372262773723,0.2865763888312814,0.5119047619047619,0.8113207547169812,0.4675324675324675,"{""depth"": 4, ""learning_rate"": 0.03, ""iterations"": 500, ""auto_class_weights"": ""Balanced""}"
acepair_cls_2_5,42,ESM2,ESM2-CatBoost,CatBoost,test,320,0.31999999999999995,0.5617283950617284,0.5923295454545454,0.6510416666666666,0.590523156138685,0.5847953216374269,0.189996762212942,0.47619047619047616,0.7575757575757576,0.4270833333333333,"{""depth"": 4, ""learning_rate"": 0.03, ""iterations"": 500, ""auto_class_weights"": ""Balanced""}"
