dataset,seed,feature_set,model,base_model,split,n_features,threshold,acc,bacc,auc,auprc,f1,mcc,precision,sensitivity,specificity,params
acepair_cls_2_5,72,SeqOnly,SeqOnly-LR,LR,valid,130,0.8799999999999999,0.6615384615384615,0.5966674834599363,0.6152903700073511,0.5500179423751085,0.37142857142857144,0.28179288499947003,0.7647058823529411,0.24528301886792453,0.948051948051948,"{""C"": 1.0, ""class_weight"": ""balanced""}"
acepair_cls_2_5,72,SeqOnly,SeqOnly-LR,LR,test,130,0.8799999999999999,0.6296296296296297,0.5643939393939393,0.671875,0.5751250227884548,0.3181818181818182,0.18471714871531536,0.6363636363636364,0.21212121212121213,0.9166666666666666,"{""C"": 1.0, ""class_weight"": ""balanced""}"
acepair_cls_2_5,72,SeqOnly,SeqOnly-SVC,SVC,valid,130,0.26999999999999996,0.5384615384615384,0.6045086988483215,0.6782651310953198,0.5840770838686898,0.6296296296296297,0.27908907575203035,0.46788990825688076,0.9622641509433962,0.24675324675324675,"{""C"": 2.0, ""kernel"": ""rbf"", ""gamma"": ""scale"", ""class_weight"": ""balanced""}"
acepair_cls_2_5,72,SeqOnly,SeqOnly-SVC,SVC,test,130,0.26999999999999996,0.49382716049382713,0.556344696969697,0.6938131313131313,0.6287298971731005,0.59,0.14643982884974083,0.44029850746268656,0.8939393939393939,0.21875,"{""C"": 2.0, ""kernel"": ""rbf"", ""gamma"": ""scale"", ""class_weight"": ""balanced""}"
acepair_cls_2_5,72,SeqOnly,SeqOnly-RF,RF,valid,130,0.5299999999999999,0.7076923076923077,0.6885567262925754,0.7490811075716736,0.6865807354363183,0.62,0.38571572729622683,0.6595744680851063,0.5849056603773585,0.7922077922077922,"{""n_estimators"": 500, ""min_samples_leaf"": 2, ""class_weight"": ""balanced_subsample""}"
acepair_cls_2_5,72,SeqOnly,SeqOnly-RF,RF,test,130,0.5299999999999999,0.7098765432098766,0.684185606060606,0.7444760101010099,0.707524332918343,0.6050420168067226,0.38578210960310655,0.6792452830188679,0.5454545454545454,0.8229166666666666,"{""n_estimators"": 500, ""min_samples_leaf"": 2, ""class_weight"": ""balanced_subsample""}"
acepair_cls_2_5,72,SeqOnly,SeqOnly-MLP,MLP,valid,130,0.5299999999999999,0.7076923076923077,0.6767949032099976,0.7101200686106346,0.5974659203528829,0.5869565217391305,0.37916656488805683,0.6923076923076923,0.5094339622641509,0.8441558441558441,"{""hidden_layer_sizes"": [64, 32], ""alpha"": 0.001, ""early_stopping"": true}"
acepair_cls_2_5,72,SeqOnly,SeqOnly-MLP,MLP,test,130,0.5299999999999999,0.6728395061728395,0.6363636363636364,0.6934974747474747,0.6115387650484619,0.5225225225225225,0.2991830368027063,0.6444444444444445,0.4393939393939394,0.8333333333333334,"{""hidden_layer_sizes"": [64, 32], ""alpha"": 0.001, ""early_stopping"": true}"
acepair_cls_2_5,72,SeqOnly,SeqOnly-CatBoost,CatBoost,valid,130,0.5099999999999999,0.6846153846153846,0.689659397206567,0.7130605243812791,0.6007116411495634,0.6495726495726496,0.3728427513989274,0.59375,0.7169811320754716,0.6623376623376623,"{""depth"": 4, ""learning_rate"": 0.03, ""iterations"": 500, ""auto_class_weights"": ""Balanced""}"
acepair_cls_2_5,72,SeqOnly,SeqOnly-CatBoost,CatBoost,test,130,0.5099999999999999,0.6666666666666666,0.6524621212121212,0.7193813131313131,0.6567466382679672,0.5846153846153846,0.30647602976119,0.59375,0.5757575757575758,0.7291666666666666,"{""depth"": 4, ""learning_rate"": 0.03, ""iterations"": 500, ""auto_class_weights"": ""Balanced""}"
