rank_by_mcc,dataset,experiment_group,feature_set,model,n_seeds,n_features_mean,extra_dim_mean,test_acc_mean,test_acc_std,test_bacc_mean,test_bacc_std,test_auc_mean,test_auc_std,test_auprc_mean,test_auprc_std,test_f1_mean,test_f1_std,test_mcc_mean,test_mcc_std,test_precision_mean,test_precision_std,test_sensitivity_mean,test_sensitivity_std,test_specificity_mean,test_specificity_std,method_family
26,acepair_cls_2_3,FeatureModelGrid,Descriptor,Descriptor-MLP,5,82.0,,0.6319148936170212,0.0349610143088403,0.6217105263157894,0.0376834579077734,0.6921992481203006,0.0431525586317644,0.573493248273663,0.0365499107279656,0.5426194597582439,0.0862954431800283,0.2525901333892687,0.0675986326177988,0.5529045893719806,0.0414020975337108,0.5684210526315789,0.1983309861201765,0.675,0.1594193865761831,Descriptor baseline
27,acepair_cls_2_3,Fusion,Descriptor_ESM2,Descriptor_ESM2-RF,5,402.0,,0.597872340425532,0.0506856563811557,0.6218984962406016,0.0308196883933323,0.6720864661654135,0.0306936814868395,0.5684235320466215,0.0432239307922679,0.5995963244361532,0.0214328174152109,0.2510716276961221,0.0573995011028499,0.5095533193094169,0.0467591669500503,0.7473684210526315,0.1110264374196262,0.4964285714285714,0.1512068795001182,A1/Descriptor + ESM2 fusion
28,acepair_cls_2_3,FeatureModelGrid,Descriptor,Descriptor-LR,5,82.0,,0.6106382978723405,0.0649720488706488,0.6004699248120301,0.0422402027600512,0.6880639097744361,0.0225867198983575,0.6061621306518672,0.0444489264523161,0.4879155839042445,0.1608075566066443,0.2493698513669195,0.0847888119016245,0.6240491452991452,0.2208702750187164,0.5473684210526315,0.3262521160288411,0.6535714285714286,0.3068624134955706,Descriptor baseline
29,acepair_cls_2_3,FeatureModelGrid,A1FlatFull,A1FlatFull-MLP,5,906.0,,0.623404255319149,0.0853056178584232,0.6044172932330827,0.048483625668843,0.7093984962406015,0.0534977976382181,0.6036415095568135,0.0805594588797093,0.5028533421474707,0.0966190070377171,0.2465506367076382,0.1137897988866331,0.604062604062604,0.1483026338924749,0.5052631578947369,0.2457393164195527,0.7035714285714286,0.2914053737265919,Ours: A1 pairwise representation
30,acepair_cls_2_3,Fusion,Descriptor_A1FlatFull_ESM2,Descriptor_A1FlatFull_ESM2-MLP,5,1308.0,,0.6085106382978724,0.0331327904306328,0.6164473684210525,0.029439579945631,0.6960526315789474,0.0594704656434495,0.577245376299474,0.0679771979904585,0.5656674170787073,0.0697747357090287,0.243127232255713,0.0660049764811258,0.522432139809189,0.0433824023621392,0.6578947368421052,0.2004150817332607,0.575,0.1719300700272987,A1/Descriptor + ESM2 fusion
31,acepair_cls_2_3,Fusion,Descriptor_A1FlatFull_ESM2,Descriptor_A1FlatFull_ESM2-SVC,5,1308.0,,0.6319148936170212,0.0315582914344496,0.6056390977443609,0.0339102120572598,0.6967575187969924,0.0338295278695481,0.6218978027597237,0.0436085851993683,0.4820009866943652,0.1229889045186618,0.2402373266939612,0.0652045611752768,0.6004510895267198,0.1277923081675006,0.4684210526315789,0.2251499961706046,0.7428571428571429,0.1828069127438532,A1/Descriptor + ESM2 fusion
32,acepair_cls_2_3,GRU4ACE-like,Token/GRU,GRU_Descriptor_A1PCA,5,,146.0,0.5914893617021276,0.0791106061386307,0.6004699248120301,0.03270690195288,0.7034774436090225,0.0110357317347907,0.6176970735447445,0.0223879779829166,0.5414215277818091,0.0859231818761491,0.23771285477633,0.0723867243992756,0.5488775476243506,0.1305203195480875,0.6473684210526315,0.2886351491199213,0.5535714285714286,0.3199370154851592,GRU4ACE-like
33,acepair_cls_2_3,FeatureModelGrid,PhysChemOnly,PhysChemOnly-MLP,5,22.0,,0.5829787234042553,0.0979070243816471,0.6178571428571428,0.068390933375228,0.6793233082706768,0.0212757128788975,0.5613766436043569,0.0332332213119571,0.6112569182286254,0.0272783503064855,0.2360686033077987,0.1349962996230126,0.502422685928304,0.0601449121467546,0.8,0.0884617700735347,0.4357142857142856,0.2232499971433142,Descriptor baseline
34,acepair_cls_2_3,Fusion,A1FlatFull_ESM2,A1FlatFull_ESM2-CatBoost,5,1226.0,,0.6148936170212767,0.0421523675662956,0.5981203007518797,0.0159649995768043,0.6580827067669173,0.0420649646036071,0.5856796696774496,0.0466369753919355,0.4963023188086725,0.0971016526876258,0.2208964562957752,0.0264100843063259,0.558733366768726,0.0826575263219427,0.5105263157894736,0.2430473660846067,0.6857142857142857,0.2313172130673039,A1/Descriptor + ESM2 fusion
35,acepair_cls_2_3,Fusion,A1FlatFull_ESM2,A1FlatFull_ESM2-MLP,5,1226.0,,0.5829787234042554,0.0528713771905922,0.5984022556390978,0.0492744792571765,0.6798872180451128,0.0423667906698734,0.5899549015808055,0.0577648743441821,0.5430458391782433,0.1412397226099735,0.2167267521329486,0.0930098471200935,0.4930252355385832,0.0447075931631001,0.6789473684210526,0.2854990285287478,0.5178571428571429,0.2435389588747474,A1/Descriptor + ESM2 fusion
