seed,variant,epoch,train_loss,val_loss,val_rmse,val_mae,val_spearman
42,A1FlatMLP-wide,1,20.827519757407053,10.979951858520508,1.3942159414291382,1.1783781051635742,0.3427406656226755
42,A1FlatMLP-wide,2,10.433518568674723,9.725417455037435,1.2541821002960205,1.0699353218078613,0.45013472379777286
42,A1FlatMLP-wide,3,9.489528633299328,9.293630917867025,1.2347403764724731,1.0306004285812378,0.47191797606691527
42,A1FlatMLP-wide,4,9.515680903480167,9.044724543889364,1.2296899557113647,0.992264449596405,0.4278265738835908
42,A1FlatMLP-wide,5,9.292271636781239,9.04915483792623,1.2519108057022095,0.9981714487075806,0.41745109709997524
42,A1FlatMLP-wide,6,8.900118736993699,9.020115375518799,1.2418655157089233,1.0033595561981201,0.4607026630512363
42,A1FlatMLP-wide,7,8.671997660682315,8.979798714319864,1.2359052896499634,0.9917463064193726,0.43933932889812555
42,A1FlatMLP-wide,8,8.573178336733864,9.256312926610311,1.2689732313156128,1.019892930984497,0.3526262379375875
42,A1FlatMLP-wide,9,8.277627831413632,9.250870943069458,1.294787049293518,1.0190588235855103,0.3798334325388056
42,A1FlatMLP-wide,10,8.22734582991827,9.321160316467285,1.2721705436706543,1.0106464624404907,0.3307555027276051
42,A1FlatMLP-wide,11,8.286925406683059,8.722700436909994,1.2337758541107178,0.9681863188743591,0.4565384750672557
42,A1FlatMLP-wide,12,7.29817058926537,8.96553635597229,1.2830744981765747,0.981641948223114,0.39496798130411337
42,A1FlatMLP-wide,13,7.476931140536354,8.90900731086731,1.2513747215270996,0.979019045829773,0.3768940057265839
42,A1FlatMLP-wide,14,7.438277267274403,8.683665672938028,1.2528963088989258,0.9555782675743103,0.4355075760893367
