seed,lite_mode,epoch,train_loss,val_loss,val_rmse,val_mae,val_spearman,n_channels
42,diag_core_pair_lite,1,0.8698566314719972,0.4634597102801005,1.3219292163848877,1.1391817331314087,0.2588095321808472,23
42,diag_core_pair_lite,2,0.3559658896355402,0.4315587480862935,1.3366132974624634,1.0599855184555054,0.4069706407873516,23
42,diag_core_pair_lite,3,0.3136261545476459,0.4020612935225169,1.2423049211502075,1.010507583618164,0.366938447059,23
42,diag_core_pair_lite,4,0.2795883466800054,0.38275856773058575,1.2380528450012207,0.9829986691474915,0.391731112493036,23
42,diag_core_pair_lite,5,0.2698280499095008,0.3774358332157135,1.2178813219070435,0.9734318256378174,0.39559785847816087,23
42,diag_core_pair_lite,6,0.25680972209998537,0.3680199980735779,1.2224311828613281,0.9680840373039246,0.4447457746420332,23
42,diag_core_pair_lite,7,0.2526763982716061,0.38157617052396137,1.2297688722610474,0.9613510966300964,0.378031283957503,23
42,diag_core_pair_lite,8,0.23372402503376916,0.3433233896891276,1.1851235628128052,0.9314927458763123,0.4634496273936101,23
42,diag_core_pair_lite,9,0.2344444834050678,0.37180570761362713,1.253913402557373,0.9755766987800598,0.37593169337734467,23
42,diag_core_pair_lite,10,0.23011593662557148,0.3412405053774516,1.1954967975616455,0.8995000720024109,0.45211183826075535,23
42,diag_core_pair_lite,11,0.23254047263236272,0.33266813556353253,1.1866655349731445,0.9210692048072815,0.469765895722253,23
42,diag_core_pair_lite,12,0.2295931400287719,0.3561835487683614,1.202685832977295,0.9354405999183655,0.4409315184214122,23
42,diag_core_pair_lite,13,0.2115266833986555,0.35561293363571167,1.2316392660140991,0.9339356422424316,0.373097246094131,23
42,diag_core_pair_lite,14,0.20528809477885565,0.35989049077033997,1.2540407180786133,0.9604109525680542,0.35211883688071594,23
42,diag_core_pair_lite,15,0.19745382914940515,0.35574714342753094,1.267762303352356,0.970731258392334,0.3620743955482999,23
42,diag_core_pair_lite,16,0.18306628047000795,0.35078127185503644,1.2343666553497314,0.981365442276001,0.3634391294254028,23
42,diag_core_pair_lite,17,0.20397450171765827,0.37168240547180176,1.2601581811904907,1.0294034481048584,0.37596668655368065,23
42,diag_core_pair_lite,18,0.18143615871667862,0.3464672068754832,1.2107136249542236,0.9489957690238953,0.3897365014418856,23
