dataset,seed,feature_set,model,base_model,split,n_features,threshold,acc,bacc,auc,auprc,f1,mcc,precision,sensitivity,specificity,params
acepair_cls_2_3,52,Descriptor_ESM2,Descriptor_ESM2-LR,LR,valid,402,0.5499999999999999,0.68,0.6611111111111111,0.6333333333333334,0.5189167731631977,0.5862068965517241,0.3263581240395992,0.6071428571428571,0.5666666666666667,0.7555555555555555,"{""C"": 1.0, ""class_weight"": ""balanced""}"
acepair_cls_2_3,52,Descriptor_ESM2,Descriptor_ESM2-LR,LR,test,402,0.5499999999999999,0.7127659574468085,0.7039473684210527,0.6917293233082706,0.5814952156452556,0.6493506493506493,0.40627515540776943,0.6410256410256411,0.6578947368421053,0.75,"{""C"": 1.0, ""class_weight"": ""balanced""}"
acepair_cls_2_3,52,Descriptor_ESM2,Descriptor_ESM2-SVC,SVC,valid,402,0.33999999999999997,0.6666666666666666,0.6944444444444444,0.6911111111111112,0.5647945402020966,0.6666666666666666,0.3888888888888889,0.5555555555555556,0.8333333333333334,0.5555555555555556,"{""C"": 2.0, ""kernel"": ""rbf"", ""gamma"": ""scale"", ""class_weight"": ""balanced""}"
acepair_cls_2_3,52,Descriptor_ESM2,Descriptor_ESM2-SVC,SVC,test,402,0.33999999999999997,0.574468085106383,0.5963345864661654,0.693609022556391,0.6386579462436587,0.574468085106383,0.19266917293233082,0.48214285714285715,0.7105263157894737,0.48214285714285715,"{""C"": 2.0, ""kernel"": ""rbf"", ""gamma"": ""scale"", ""class_weight"": ""balanced""}"
acepair_cls_2_3,52,Descriptor_ESM2,Descriptor_ESM2-RF,RF,valid,402,0.41999999999999993,0.6666666666666666,0.6777777777777778,0.6814814814814815,0.5554950365605391,0.6376811594202898,0.34865090691232714,0.5641025641025641,0.7333333333333333,0.6222222222222222,"{""n_estimators"": 500, ""min_samples_leaf"": 2, ""class_weight"": ""balanced_subsample""}"
acepair_cls_2_3,52,Descriptor_ESM2,Descriptor_ESM2-RF,RF,test,402,0.41999999999999993,0.648936170212766,0.650375939849624,0.6766917293233083,0.5835142916563393,0.6024096385542169,0.2954539940302786,0.5555555555555556,0.6578947368421053,0.6428571428571429,"{""n_estimators"": 500, ""min_samples_leaf"": 2, ""class_weight"": ""balanced_subsample""}"
acepair_cls_2_3,52,Descriptor_ESM2,Descriptor_ESM2-MLP,MLP,valid,402,0.3499999999999999,0.6933333333333334,0.7055555555555556,0.6792592592592592,0.53294955691356,0.6666666666666666,0.40312761111737827,0.5897435897435898,0.7666666666666667,0.6444444444444445,"{""hidden_layer_sizes"": [64, 32], ""alpha"": 0.001, ""early_stopping"": true}"
acepair_cls_2_3,52,Descriptor_ESM2,Descriptor_ESM2-MLP,MLP,test,402,0.3499999999999999,0.5957446808510638,0.618421052631579,0.6968984962406015,0.5716317557310113,0.5957446808510638,0.23684210526315788,0.5,0.7368421052631579,0.5,"{""hidden_layer_sizes"": [64, 32], ""alpha"": 0.001, ""early_stopping"": true}"
acepair_cls_2_3,52,Descriptor_ESM2,Descriptor_ESM2-CatBoost,CatBoost,valid,402,0.27999999999999997,0.68,0.7,0.6962962962962964,0.5930090584384067,0.6666666666666666,0.39477101697586137,0.5714285714285714,0.8,0.6,"{""depth"": 4, ""learning_rate"": 0.03, ""iterations"": 500, ""auto_class_weights"": ""Balanced""}"
acepair_cls_2_3,52,Descriptor_ESM2,Descriptor_ESM2-CatBoost,CatBoost,test,402,0.27999999999999997,0.5851063829787234,0.6137218045112782,0.674812030075188,0.5435634645230979,0.5979381443298969,0.2308870218013121,0.4915254237288136,0.7631578947368421,0.4642857142857143,"{""depth"": 4, ""learning_rate"": 0.03, ""iterations"": 500, ""auto_class_weights"": ""Balanced""}"
