dataset,seed,feature_set,model,base_model,split,n_features,threshold,acc,bacc,auc,auprc,f1,mcc,precision,sensitivity,specificity,params
plm4ace_cleaned_2_3,72,SeqOnly,SeqOnly-LR,LR,valid,130,0.4099999999999999,0.9038461538461539,0.9125,0.9375,0.8830281795499189,0.8837209302325582,0.8081296079641964,0.8260869565217391,0.95,0.875,"{""C"": 1.0, ""class_weight"": ""balanced""}"
plm4ace_cleaned_2_3,72,SeqOnly,SeqOnly-LR,LR,test,130,0.4099999999999999,0.803030303030303,0.8102439024390244,0.8819512195121951,0.8156955648900921,0.7636363636363637,0.6044819054229331,0.7,0.84,0.7804878048780488,"{""C"": 1.0, ""class_weight"": ""balanced""}"
plm4ace_cleaned_2_3,72,SeqOnly,SeqOnly-SVC,SVC,valid,130,0.5099999999999999,0.8461538461538461,0.809375,0.9109375,0.8738125986547594,0.7647058823529411,0.6786555151700137,0.9285714285714286,0.65,0.96875,"{""C"": 2.0, ""kernel"": ""rbf"", ""gamma"": ""scale"", ""class_weight"": ""balanced""}"
plm4ace_cleaned_2_3,72,SeqOnly,SeqOnly-SVC,SVC,test,130,0.5099999999999999,0.8181818181818182,0.791219512195122,0.8809756097560976,0.8232343063038867,0.7391304347826086,0.6065917427665553,0.8095238095238095,0.68,0.9024390243902439,"{""C"": 2.0, ""kernel"": ""rbf"", ""gamma"": ""scale"", ""class_weight"": ""balanced""}"
plm4ace_cleaned_2_3,72,SeqOnly,SeqOnly-RF,RF,valid,130,0.38999999999999996,0.8653846153846154,0.890625,0.921875,0.8761110466804203,0.851063829787234,0.7607257743127307,0.7407407407407407,1.0,0.78125,"{""n_estimators"": 500, ""min_samples_leaf"": 2, ""class_weight"": ""balanced_subsample""}"
plm4ace_cleaned_2_3,72,SeqOnly,SeqOnly-RF,RF,test,130,0.38999999999999996,0.7878787878787878,0.8058536585365854,0.8926829268292683,0.862496707847655,0.7586206896551724,0.5934602951767031,0.6666666666666666,0.88,0.7317073170731707,"{""n_estimators"": 500, ""min_samples_leaf"": 2, ""class_weight"": ""balanced_subsample""}"
plm4ace_cleaned_2_3,72,SeqOnly,SeqOnly-MLP,MLP,valid,130,0.33999999999999997,0.7307692307692307,0.734375,0.7593749999999999,0.6749799779434227,0.6818181818181818,0.4574531591946249,0.625,0.75,0.71875,"{""hidden_layer_sizes"": [64, 32], ""alpha"": 0.001, ""early_stopping"": true}"
plm4ace_cleaned_2_3,72,SeqOnly,SeqOnly-MLP,MLP,test,130,0.33999999999999997,0.6060606060606061,0.6048780487804878,0.7317073170731708,0.6099564090036037,0.5357142857142857,0.20387391281807224,0.4838709677419355,0.6,0.6097560975609756,"{""hidden_layer_sizes"": [64, 32], ""alpha"": 0.001, ""early_stopping"": true}"
plm4ace_cleaned_2_3,72,SeqOnly,SeqOnly-CatBoost,CatBoost,valid,130,0.4799999999999999,0.8846153846153846,0.8875,0.9375,0.904842792592566,0.8571428571428571,0.7631672440718629,0.8181818181818182,0.9,0.875,"{""depth"": 4, ""learning_rate"": 0.03, ""iterations"": 500, ""auto_class_weights"": ""Balanced""}"
plm4ace_cleaned_2_3,72,SeqOnly,SeqOnly-CatBoost,CatBoost,test,130,0.4799999999999999,0.8484848484848485,0.8468292682926829,0.8946341463414634,0.8727940703007719,0.8076923076923077,0.6843739692822518,0.7777777777777778,0.84,0.8536585365853658,"{""depth"": 4, ""learning_rate"": 0.03, ""iterations"": 500, ""auto_class_weights"": ""Balanced""}"
plm4ace_cleaned_2_3,72,PhysChemOnly,PhysChemOnly-LR,LR,valid,22,0.59,0.8846153846153846,0.896875,0.896875,0.7532506803143922,0.8636363636363636,0.7746206829028982,0.7916666666666666,0.95,0.84375,"{""C"": 1.0, ""class_weight"": ""balanced""}"
plm4ace_cleaned_2_3,72,PhysChemOnly,PhysChemOnly-LR,LR,test,22,0.59,0.7424242424242424,0.7380487804878049,0.8390243902439024,0.7305594981267245,0.6792452830188679,0.46729063278119976,0.6428571428571429,0.72,0.7560975609756098,"{""C"": 1.0, ""class_weight"": ""balanced""}"
plm4ace_cleaned_2_3,72,PhysChemOnly,PhysChemOnly-SVC,SVC,valid,22,0.3999999999999999,0.8846153846153846,0.8875,0.8843749999999999,0.7241130278997926,0.8571428571428571,0.7631672440718629,0.8181818181818182,0.9,0.875,"{""C"": 2.0, ""kernel"": ""rbf"", ""gamma"": ""scale"", ""class_weight"": ""balanced""}"
plm4ace_cleaned_2_3,72,PhysChemOnly,PhysChemOnly-SVC,SVC,test,22,0.3999999999999999,0.7121212121212122,0.7370731707317073,0.7907317073170732,0.6943945195998181,0.6885245901639344,0.4619154182948828,0.5833333333333334,0.84,0.6341463414634146,"{""C"": 2.0, ""kernel"": ""rbf"", ""gamma"": ""scale"", ""class_weight"": ""balanced""}"
plm4ace_cleaned_2_3,72,PhysChemOnly,PhysChemOnly-RF,RF,valid,22,0.31999999999999995,0.8269230769230769,0.85,0.8828125,0.7277422972739687,0.8085106382978723,0.6816102937842067,0.7037037037037037,0.95,0.75,"{""n_estimators"": 500, ""min_samples_leaf"": 2, ""class_weight"": ""balanced_subsample""}"
plm4ace_cleaned_2_3,72,PhysChemOnly,PhysChemOnly-RF,RF,test,22,0.31999999999999995,0.7575757575757576,0.7892682926829269,0.8321951219512195,0.6577661892044855,0.7419354838709677,0.5654482960534413,0.6216216216216216,0.92,0.6585365853658537,"{""n_estimators"": 500, ""min_samples_leaf"": 2, ""class_weight"": ""balanced_subsample""}"
plm4ace_cleaned_2_3,72,PhysChemOnly,PhysChemOnly-MLP,MLP,valid,22,0.31999999999999995,0.8653846153846154,0.890625,0.878125,0.739281545452598,0.851063829787234,0.7607257743127307,0.7407407407407407,1.0,0.78125,"{""hidden_layer_sizes"": [64, 32], ""alpha"": 0.001, ""early_stopping"": true}"
plm4ace_cleaned_2_3,72,PhysChemOnly,PhysChemOnly-MLP,MLP,test,22,0.31999999999999995,0.7575757575757576,0.7814634146341464,0.8643902439024391,0.7229035389727074,0.7333333333333333,0.5471406869582682,0.6285714285714286,0.88,0.6829268292682927,"{""hidden_layer_sizes"": [64, 32], ""alpha"": 0.001, ""early_stopping"": true}"
plm4ace_cleaned_2_3,72,PhysChemOnly,PhysChemOnly-CatBoost,CatBoost,valid,22,0.09,0.8076923076923077,0.834375,0.8625,0.7285608032318559,0.7916666666666666,0.6526331737843316,0.6785714285714286,0.95,0.71875,"{""depth"": 4, ""learning_rate"": 0.03, ""iterations"": 500, ""auto_class_weights"": ""Balanced""}"
plm4ace_cleaned_2_3,72,PhysChemOnly,PhysChemOnly-CatBoost,CatBoost,test,22,0.09,0.6515151515151515,0.6960975609756097,0.8126829268292683,0.6803648291567473,0.6567164179104478,0.39548849518764007,0.5238095238095238,0.88,0.5121951219512195,"{""depth"": 4, ""learning_rate"": 0.03, ""iterations"": 500, ""auto_class_weights"": ""Balanced""}"
plm4ace_cleaned_2_3,72,Descriptor,Descriptor-LR,LR,valid,82,0.5099999999999999,0.9038461538461539,0.9125,0.965625,0.9513560395554104,0.8837209302325582,0.8081296079641964,0.8260869565217391,0.95,0.875,"{""C"": 1.0, ""class_weight"": ""balanced""}"
plm4ace_cleaned_2_3,72,Descriptor,Descriptor-LR,LR,test,82,0.5099999999999999,0.7727272727272727,0.7780487804878049,0.8917073170731706,0.8349488580064415,0.7272727272727273,0.541752651086591,0.6666666666666666,0.8,0.7560975609756098,"{""C"": 1.0, ""class_weight"": ""balanced""}"
plm4ace_cleaned_2_3,72,Descriptor,Descriptor-SVC,SVC,valid,82,0.41999999999999993,0.8461538461538461,0.846875,0.88125,0.8013319313555383,0.8095238095238095,0.6831577749352966,0.7727272727272727,0.85,0.84375,"{""C"": 2.0, ""kernel"": ""rbf"", ""gamma"": ""scale"", ""class_weight"": ""balanced""}"
plm4ace_cleaned_2_3,72,Descriptor,Descriptor-SVC,SVC,test,82,0.41999999999999993,0.8484848484848485,0.8468292682926829,0.92,0.8844729914311564,0.8076923076923077,0.6843739692822518,0.7777777777777778,0.84,0.8536585365853658,"{""C"": 2.0, ""kernel"": ""rbf"", ""gamma"": ""scale"", ""class_weight"": ""balanced""}"
plm4ace_cleaned_2_3,72,Descriptor,Descriptor-RF,RF,valid,82,0.4499999999999999,0.8653846153846154,0.8625,0.8937499999999999,0.7668504385920087,0.8292682926829268,0.7188487125829616,0.8095238095238095,0.85,0.875,"{""n_estimators"": 500, ""min_samples_leaf"": 2, ""class_weight"": ""balanced_subsample""}"
plm4ace_cleaned_2_3,72,Descriptor,Descriptor-RF,RF,test,82,0.4499999999999999,0.7727272727272727,0.7780487804878049,0.8721951219512196,0.7597446552426679,0.7272727272727273,0.541752651086591,0.6666666666666666,0.8,0.7560975609756098,"{""n_estimators"": 500, ""min_samples_leaf"": 2, ""class_weight"": ""balanced_subsample""}"
