seed,ablation_mode,epoch,train_loss,val_loss,val_rmse,val_mae,val_spearman,n_channels
62,full,1,0.8176287441026597,0.3368576467037201,1.0315985679626465,0.8130956292152405,0.2501640290886478,36
62,full,2,0.3690834669839768,0.37190163135528564,1.1154005527496338,0.9231347441673279,0.3477766405228041,36
62,full,3,0.3294778246255148,0.3525744179884593,1.0877039432525635,0.8558928370475769,0.3507335380550451,36
62,full,4,0.29231338841574533,0.3088549276192983,1.035485029220581,0.7655806541442871,0.37309398211542355,36
62,full,5,0.2830108730565934,0.30554864307244617,1.0401277542114258,0.7557743191719055,0.3683874410729808,36
62,full,6,0.2774073105482828,0.37451263268788654,1.1624140739440918,0.919175922870636,0.3562274186770786,36
62,full,7,0.26274703230176655,0.3095184961954753,1.0720006227493286,0.7872462868690491,0.2961796534069542,36
62,full,8,0.25783858483745936,0.3914928138256073,1.2073661088943481,0.9631577730178833,0.3269033934460971,36
62,full,9,0.2540265165624164,0.3254096309343974,1.1243624687194824,0.8508281111717224,0.33551163951628976,36
62,full,10,0.2408040009793781,0.3138382136821747,1.0870646238327026,0.8180578947067261,0.30498036026326897,36
62,full,11,0.22769045404025487,0.32098619143168133,1.0825716257095337,0.8383763432502747,0.33126000578649945,36
