split_seed,run_seed,variant,epoch,train_loss,val_loss,val_rmse,val_mae,val_spearman,selection_score
42,3,DiagTokenLenHeadRank,1,44.31196739560082,13.772706190745035,1.714343786239624,1.4077870845794678,0.4066906953766639,2.0052869530779915
42,3,DiagTokenLenHeadRank,2,13.85412039075579,10.684594790140787,1.324639081954956,1.153766393661499,0.3640340134231143,1.5584755783568636
42,3,DiagTokenLenHeadRank,3,11.926555406479608,9.36911145846049,1.2300266027450562,1.036380410194397,0.4414739126546199,1.4229006183954624
42,3,DiagTokenLenHeadRank,4,11.644011769975934,9.339645306269327,1.2347749471664429,1.022482991218567,0.4319732652794035,1.425599705179174
42,3,DiagTokenLenHeadRank,5,11.336444741203671,9.581389665603638,1.2688847780227661,1.05321204662323,0.4148965952274493,1.4699533003944563
42,3,DiagTokenLenHeadRank,6,11.455722218468075,9.281738758087158,1.2416499853134155,1.0156370401382446,0.4397592470141572,1.4295953582958532
42,3,DiagTokenLenHeadRank,7,10.871702557518368,9.097153981526693,1.2416751384735107,1.0076571702957153,0.46100010505009215,1.4244394152899258
42,3,DiagTokenLenHeadRank,8,10.835285005115328,9.608961343765259,1.2580556869506836,1.0577809810638428,0.42614690141946415,1.4585788970037248
42,3,DiagTokenLenHeadRank,9,10.727658907572428,9.245575586954752,1.245879054069519,1.015345573425293,0.4483150786283023,1.4324681856315968
42,3,DiagTokenLenHeadRank,10,10.613867736998058,9.774060010910034,1.288446068763733,1.0662578344345093,0.35035168147574935,1.5024577751509978
42,3,DiagTokenLenHeadRank,11,9.734401067097982,10.022812763849894,1.3100820779800415,1.089172124862671,0.23226720793001263,1.5475350280062072
42,3,DiagTokenLenHeadRank,12,10.295112700689407,9.575748920440674,1.2732421159744263,1.0505222082138062,0.40277145962703503,1.4754569490838225
42,3,DiagTokenLenHeadRank,13,10.541047141665505,9.459797620773315,1.2552428245544434,1.037435531616211,0.4758022186402081,1.443231374662465
