dataset,seed,feature_set,model,base_model,split,n_features,threshold,acc,bacc,auc,auprc,f1,mcc,precision,sensitivity,specificity,params
acepair_cls_2_5,72,Descriptor_ESM2,Descriptor_ESM2-LR,LR,valid,402,0.42999999999999994,0.5769230769230769,0.5811075716736094,0.5650575839255085,0.4587054758625315,0.5378151260504201,0.15944567275587207,0.48484848484848486,0.6037735849056604,0.5584415584415584,"{""C"": 1.0, ""class_weight"": ""balanced""}"
acepair_cls_2_5,72,Descriptor_ESM2,Descriptor_ESM2-LR,LR,test,402,0.42999999999999994,0.6049382716049383,0.6145833333333333,0.6456755050505051,0.5586261364956056,0.5789473684210527,0.2256332039334155,0.5116279069767442,0.6666666666666666,0.5625,"{""C"": 1.0, ""class_weight"": ""balanced""}"
acepair_cls_2_5,72,Descriptor_ESM2,Descriptor_ESM2-SVC,SVC,valid,402,0.25999999999999995,0.5538461538461539,0.6145552560646901,0.6665033080127419,0.5690812569466892,0.6329113924050633,0.2856693585521691,0.47619047619047616,0.9433962264150944,0.2857142857142857,"{""C"": 2.0, ""kernel"": ""rbf"", ""gamma"": ""scale"", ""class_weight"": ""balanced""}"
acepair_cls_2_5,72,Descriptor_ESM2,Descriptor_ESM2-SVC,SVC,test,402,0.25999999999999995,0.49382716049382713,0.5516098484848485,0.6437815656565656,0.5642447369367343,0.5816326530612245,0.1273865273886523,0.43846153846153846,0.8636363636363636,0.23958333333333334,"{""C"": 2.0, ""kernel"": ""rbf"", ""gamma"": ""scale"", ""class_weight"": ""balanced""}"
acepair_cls_2_5,72,Descriptor_ESM2,Descriptor_ESM2-RF,RF,valid,402,0.30999999999999994,0.5615384615384615,0.6181083067875521,0.6635628522420975,0.5671642926026116,0.632258064516129,0.2823674520397645,0.4803921568627451,0.9245283018867925,0.3116883116883117,"{""n_estimators"": 500, ""min_samples_leaf"": 2, ""class_weight"": ""balanced_subsample""}"
acepair_cls_2_5,72,Descriptor_ESM2,Descriptor_ESM2-RF,RF,test,402,0.30999999999999994,0.5185185185185185,0.5700757575757576,0.6257891414141414,0.5497845984179555,0.5894736842105263,0.1625184758038913,0.45161290322580644,0.8484848484848485,0.2916666666666667,"{""n_estimators"": 500, ""min_samples_leaf"": 2, ""class_weight"": ""balanced_subsample""}"
acepair_cls_2_5,72,Descriptor_ESM2,Descriptor_ESM2-MLP,MLP,valid,402,0.37999999999999995,0.6692307692307692,0.6678510169076206,0.673609409458466,0.6150202925242414,0.6194690265486725,0.330912082384891,0.5833333333333334,0.660377358490566,0.6753246753246753,"{""hidden_layer_sizes"": [64, 32], ""alpha"": 0.001, ""early_stopping"": true}"
acepair_cls_2_5,72,Descriptor_ESM2,Descriptor_ESM2-MLP,MLP,test,402,0.37999999999999995,0.5246913580246914,0.5208333333333333,0.5503472222222223,0.4363636270895235,0.46153846153846156,0.040996003084539386,0.42857142857142855,0.5,0.5416666666666666,"{""hidden_layer_sizes"": [64, 32], ""alpha"": 0.001, ""early_stopping"": true}"
acepair_cls_2_5,72,Descriptor_ESM2,Descriptor_ESM2-CatBoost,CatBoost,valid,402,0.13999999999999999,0.5461538461538461,0.6168831168831169,0.6571918647390346,0.5635410357479322,0.6424242424242425,0.33259813790189363,0.4732142857142857,1.0,0.23376623376623376,"{""depth"": 4, ""learning_rate"": 0.03, ""iterations"": 500, ""auto_class_weights"": ""Balanced""}"
acepair_cls_2_5,72,Descriptor_ESM2,Descriptor_ESM2-CatBoost,CatBoost,test,402,0.13999999999999999,0.46296296296296297,0.5350378787878788,0.5909090909090909,0.4960752794109202,0.583732057416268,0.10701152831865353,0.42657342657342656,0.9242424242424242,0.14583333333333334,"{""depth"": 4, ""learning_rate"": 0.03, ""iterations"": 500, ""auto_class_weights"": ""Balanced""}"
acepair_cls_2_5,72,A1FlatFull_ESM2,A1FlatFull_ESM2-LR,LR,valid,1226,0.09,0.5461538461538461,0.5874785591766725,0.5780445969125214,0.48413912512729484,0.593103448275862,0.18902933321846127,0.4673913043478261,0.8113207547169812,0.36363636363636365,"{""C"": 1.0, ""class_weight"": ""balanced""}"
acepair_cls_2_5,72,A1FlatFull_ESM2,A1FlatFull_ESM2-LR,LR,test,1226,0.09,0.5740740740740741,0.6169507575757576,0.6766098484848485,0.5878694839442345,0.6187845303867403,0.25324610249364754,0.48695652173913045,0.8484848484848485,0.3854166666666667,"{""C"": 1.0, ""class_weight"": ""balanced""}"
acepair_cls_2_5,72,A1FlatFull_ESM2,A1FlatFull_ESM2-SVC,SVC,valid,1226,0.3,0.5846153846153846,0.6405292820387161,0.6897819161970105,0.5718630429085346,0.6493506493506493,0.33175725936074185,0.49504950495049505,0.9433962264150944,0.33766233766233766,"{""C"": 2.0, ""kernel"": ""rbf"", ""gamma"": ""scale"", ""class_weight"": ""balanced""}"
acepair_cls_2_5,72,A1FlatFull_ESM2,A1FlatFull_ESM2-SVC,SVC,test,1226,0.3,0.5493827160493827,0.6103219696969697,0.7118055555555557,0.6163127614486512,0.6294416243654822,0.27560246168290164,0.4732824427480916,0.9393939393939394,0.28125,"{""C"": 2.0, ""kernel"": ""rbf"", ""gamma"": ""scale"", ""class_weight"": ""balanced""}"
acepair_cls_2_5,72,A1FlatFull_ESM2,A1FlatFull_ESM2-RF,RF,valid,1226,0.4699999999999999,0.7230769230769231,0.7015437392795884,0.7277628032345013,0.6393987082092147,0.6326530612244898,0.4163579726236546,0.6888888888888889,0.5849056603773585,0.8181818181818182,"{""n_estimators"": 500, ""min_samples_leaf"": 2, ""class_weight"": ""balanced_subsample""}"
acepair_cls_2_5,72,A1FlatFull_ESM2,A1FlatFull_ESM2-RF,RF,test,1226,0.4699999999999999,0.6419753086419753,0.6245265151515151,0.7067550505050505,0.6486682550245149,0.546875,0.2517697622759352,0.5645161290322581,0.5303030303030303,0.71875,"{""n_estimators"": 500, ""min_samples_leaf"": 2, ""class_weight"": ""balanced_subsample""}"
acepair_cls_2_5,72,A1FlatFull_ESM2,A1FlatFull_ESM2-MLP,MLP,valid,1226,0.41999999999999993,0.6692307692307692,0.6707914726782651,0.7017887772604754,0.6300487123555707,0.6260869565217392,0.33606955836765906,0.5806451612903226,0.6792452830188679,0.6623376623376623,"{""hidden_layer_sizes"": [64, 32], ""alpha"": 0.001, ""early_stopping"": true}"
acepair_cls_2_5,72,A1FlatFull_ESM2,A1FlatFull_ESM2-MLP,MLP,test,1226,0.41999999999999993,0.6851851851851852,0.6941287878787878,0.7458964646464646,0.6793177198657141,0.6577181208053692,0.3816584928699378,0.5903614457831325,0.7424242424242424,0.6458333333333334,"{""hidden_layer_sizes"": [64, 32], ""alpha"": 0.001, ""early_stopping"": true}"
acepair_cls_2_5,72,A1FlatFull_ESM2,A1FlatFull_ESM2-CatBoost,CatBoost,valid,1226,0.4099999999999999,0.6384615384615384,0.650698358245528,0.6888017642734624,0.6073766351835188,0.6178861788617886,0.2970962491484788,0.5428571428571428,0.7169811320754716,0.5844155844155844,"{""depth"": 4, ""learning_rate"": 0.03, ""iterations"": 500, ""auto_class_weights"": ""Balanced""}"
