seed,ablation_mode,epoch,train_loss,val_loss,val_rmse,val_mae,val_spearman,n_channels
42,no_pair_physchem,1,0.8663519251914251,0.48282461365063983,1.3402546644210815,1.1641857624053955,0.01590439864469917,23
42,no_pair_physchem,2,0.3580376697438104,0.4717012445131938,1.38547682762146,1.122473955154419,0.45160443720388366,23
42,no_pair_physchem,3,0.3036836414110093,0.39315377672513324,1.2531888484954834,1.011474609375,0.453686531195874,23
42,no_pair_physchem,4,0.282886178010986,0.40267476439476013,1.2624804973602295,1.0277457237243652,0.36249431366433155,23
42,no_pair_physchem,5,0.2748630813189915,0.3946954111258189,1.2615987062454224,1.0315232276916504,0.3800958813613254,23
42,no_pair_physchem,6,0.26164458266326357,0.3899511992931366,1.2584089040756226,0.9827539920806885,0.4287713896446621,23
42,no_pair_physchem,7,0.26160735317638945,0.3929038445154826,1.2551802396774292,0.9782993793487549,0.3469398467829921,23
42,no_pair_physchem,8,0.2375649114449819,0.3798079788684845,1.21652352809906,0.9742969870567322,0.42345242684159434,23
42,no_pair_physchem,9,0.24540303363686516,0.3944910168647766,1.2625483274459839,1.0022425651550293,0.34798964207307126,23
42,no_pair_physchem,10,0.24522287930761064,0.3812161087989807,1.2035900354385376,0.9576420187950134,0.4342653183294096,23
42,no_pair_physchem,11,0.23896971912611098,0.3783808747927348,1.2133219242095947,0.9820147752761841,0.4163313154572241,23
42,no_pair_physchem,12,0.23614918263185591,0.38214869300524396,1.199161171913147,0.9451214671134949,0.4239948210748019,23
42,no_pair_physchem,13,0.22837314009666443,0.40016843875249225,1.2194526195526123,0.987643301486969,0.3800258950086534,23
42,no_pair_physchem,14,0.21719834350404285,0.38447460532188416,1.239229440689087,0.9708450436592102,0.410294992539269,23
42,no_pair_physchem,15,0.2210774003040223,0.3592985272407532,1.1889878511428833,0.9295927882194519,0.4695909298405731,23
42,no_pair_physchem,16,0.20757838267655598,0.37367990612983704,1.2286075353622437,0.9492418766021729,0.44607551534280016,23
42,no_pair_physchem,17,0.20637927949428558,0.37507059176762897,1.2045884132385254,0.9828875660896301,0.4286489135274862,23
42,no_pair_physchem,18,0.1961139135417484,0.4003579119841258,1.2462822198867798,0.9980043768882751,0.4135143647621784,23
42,no_pair_physchem,19,0.19743461587599345,0.37235204378763836,1.2186459302902222,0.9615358710289001,0.4061133079671203,23
42,no_pair_physchem,20,0.21758259761901128,0.38082103927930194,1.232234239578247,0.9970370531082153,0.4461105085191361,23
42,no_pair_physchem,21,0.18640673125074023,0.36090779304504395,1.2257835865020752,0.9702683687210083,0.4156489485186727,23
42,no_pair_physchem,22,0.16894586029506864,0.3819147050380707,1.240127682685852,1.0127615928649902,0.36944045916702195,23
42,no_pair_physchem,23,0.1708925093213717,0.3876156210899353,1.2627297639846802,0.999891996383667,0.3831752808788908,23
42,no_pair_physchem,24,0.16798936398256392,0.3780955771605174,1.2776204347610474,0.9695656895637512,0.42625188094847205,23
42,no_pair_physchem,25,0.18072218554360525,0.3680794835090637,1.288796305656433,1.0095221996307373,0.3357420303554811,23
