split_seed,run_seed,variant,epoch,train_loss,val_loss,val_rmse,val_mae,val_spearman,selection_score
52,1,DiagTokenLenHeadRank,1,44.82593391055153,19.165616671244305,2.165205955505371,1.880606770515442,0.25553543466496725,2.5970273329344864
52,1,DiagTokenLenHeadRank,2,14.30799454734439,8.34845228989919,1.177228569984436,0.9416716694831848,0.2479244853955896,1.3754578145458938
52,1,DiagTokenLenHeadRank,3,11.917739890870594,8.684636433919271,1.142305612564087,0.9736595153808594,0.24239561190335202,1.349361149623799
52,1,DiagTokenLenHeadRank,4,11.127136162349156,8.316777308781942,1.123497486114502,0.936524510383606,0.24213316537682172,1.3213086389038802
52,1,DiagTokenLenHeadRank,5,10.942549410320463,8.503042300542196,1.1573206186294556,0.9478492736816406,0.2669431103514827,1.3542414704971433
52,1,DiagTokenLenHeadRank,6,10.96626022883824,8.38300903638204,1.1402913331985474,0.9459831118583679,0.25392576263558164,1.3386982467678021
52,1,DiagTokenLenHeadRank,7,11.245711508251372,8.054289738337198,1.1189342737197876,0.9163685441017151,0.32741079006405555,1.298914791235608
52,1,DiagTokenLenHeadRank,8,10.347369557335263,8.60085258881251,1.1728712320327759,0.9700981974601746,0.31050923375550654,1.3688193963344935
52,1,DiagTokenLenHeadRank,9,10.483357997167678,8.50294049580892,1.1541069746017456,0.9646440744400024,0.27490398832290075,1.354032394963311
52,1,DiagTokenLenHeadRank,10,10.655851545787993,7.8239725430806475,1.1255671977996826,0.8839268088340759,0.2815876265318715,1.3043107560284208
52,1,DiagTokenLenHeadRank,11,10.476153441837855,9.251481850941977,1.2110849618911743,1.023917555809021,0.14716251564307015,1.4449899734969691
52,1,DiagTokenLenHeadRank,12,10.380909942445301,8.278366188208262,1.144813060760498,0.9379608035087585,0.3224767953652866,1.3309317423328948
52,1,DiagTokenLenHeadRank,13,9.948845613570441,8.401942431926727,1.1428933143615723,0.9520590901374817,0.2809927477384029,1.3387591747351824
52,1,DiagTokenLenHeadRank,14,10.21745897474743,7.714253683884938,1.1087894439697266,0.8761133551597595,0.35341049262565377,1.2748062088658183
52,1,DiagTokenLenHeadRank,15,10.248124190739222,7.445992648601532,1.1489821672439575,0.856413722038269,0.331749905969356,1.3133231118581215
52,1,DiagTokenLenHeadRank,16,10.010361716860817,7.630646248658498,1.1189203262329102,0.8681271076202393,0.3256961394240579,1.2870976822243614
52,1,DiagTokenLenHeadRank,17,10.719006878989083,8.416939675807953,1.1914856433868408,0.9428974986076355,0.3109816375032611,1.3805627724132605
52,1,DiagTokenLenHeadRank,18,9.61507611047654,8.200819532076517,1.1679801940917969,0.9215420484542847,0.3332196065179254,1.3483827652276792
52,1,DiagTokenLenHeadRank,19,9.476961589994884,7.690402994553248,1.148166298866272,0.8765230178833008,0.32709585423221926,1.3182326752022644
52,1,DiagTokenLenHeadRank,20,9.795534497215634,8.636353075504303,1.1715660095214844,0.9660969376564026,0.33045516977180667,1.363521968469814
52,1,DiagTokenLenHeadRank,21,9.438623632703509,8.067457358042398,1.1203159093856812,0.9140240550041199,0.39582185131294445,1.2894486454397696
52,1,DiagTokenLenHeadRank,22,9.524153232574463,8.734585960706076,1.1920688152313232,0.9752106666564941,0.30812971858163224,1.389652024108202
52,1,DiagTokenLenHeadRank,23,9.77319994426909,7.987286061048508,1.1571780443191528,0.9028120040893555,0.3570322546917714,1.329326207137726
52,1,DiagTokenLenHeadRank,24,9.78468218303862,7.772130946318309,1.1670657396316528,0.8776481747627258,0.3466393722411729,1.3344818774861584
