seed,ablation_mode,epoch,train_loss,val_loss,val_rmse,val_mae,val_spearman,n_channels
42,pair_only,1,0.7167948626336598,0.42574524879455566,1.381669521331787,1.0984069108963013,0.4492948875657095,18
42,pair_only,2,0.32402879283541725,0.3633084197839101,1.2021490335464478,0.9790244102478027,0.4437134759401221,18
42,pair_only,3,0.2938251147667567,0.41627853115399677,1.2307872772216797,1.0395615100860596,0.39746999341213535,18
42,pair_only,4,0.28250349561373395,0.3927928606669108,1.2347782850265503,1.006794810295105,0.3697553977540457,18
42,pair_only,5,0.2861289353597732,0.40896496176719666,1.2452797889709473,1.0211527347564697,0.36478636671433773,18
42,pair_only,6,0.27350357529662905,0.39814911286036175,1.2116847038269043,0.9747781157493591,0.36732337199869564,18
42,pair_only,7,0.260274921144758,0.4118894934654236,1.2133020162582397,0.9764705300331116,0.4052209819705532,18
42,pair_only,8,0.24836121783370063,0.40543079376220703,1.225955605506897,0.987516462802887,0.405308464911393,18
42,pair_only,9,0.23965791506426676,0.38470571239789325,1.1876413822174072,0.9565517902374268,0.4031388879785628,18
42,pair_only,10,0.23806977981612795,0.39378926157951355,1.2228748798370361,0.9679141640663147,0.36966791481320577,18
42,pair_only,11,0.23365023341916857,0.3677818477153778,1.1672207117080688,0.9140623807907104,0.43650488161491185,18
42,pair_only,12,0.21525361353442782,0.382839302221934,1.1735310554504395,0.9569425582885742,0.4071281100808635,18
42,pair_only,13,0.19695988865125746,0.36705795923868817,1.1942405700683594,0.9418582320213318,0.37542429232047314,18
42,pair_only,14,0.20437667873643695,0.3942699432373047,1.229271650314331,1.013749599456787,0.3818980299426279,18
42,pair_only,15,0.20234971883751096,0.35790805021921795,1.213279366493225,0.9832676649093628,0.40123175986825227,18
42,pair_only,16,0.17947357254368917,0.37177838881810504,1.2792354822158813,0.9748885035514832,0.38903663791516613,18
42,pair_only,17,0.17695776444105876,0.35081953803698224,1.226303219795227,0.9676307439804077,0.4107848970079726,18
42,pair_only,18,0.1710528511376608,0.37352173527081806,1.2373279333114624,0.9541043043136597,0.38550232710523297,18
42,pair_only,19,0.15386549135049185,0.35674817363421124,1.2266240119934082,0.9312775731086731,0.39804738082167884,18
42,pair_only,20,0.15654225399096808,0.3638356029987335,1.1722339391708374,0.9313957095146179,0.444990726876385,18
42,pair_only,21,0.14309609433015189,0.3564157684644063,1.2450063228607178,0.9795688986778259,0.3873394688628715,18
