dataset,seed,feature_set,model,base_model,split,n_features,threshold,acc,bacc,auc,auprc,f1,mcc,precision,sensitivity,specificity,params
plm4ace_cleaned_2_5,82,SeqOnly,SeqOnly-LR,LR,valid,130,0.95,0.85,0.7738970588235294,0.8855698529411765,0.8502905487458818,0.7058823529411765,0.651369621274058,0.9473684210526315,0.5625,0.9852941176470589,"{""C"": 1.0, ""class_weight"": ""balanced""}"
plm4ace_cleaned_2_5,82,SeqOnly,SeqOnly-LR,LR,test,130,0.95,0.76,0.6965737514518002,0.8652729384436701,0.7767668372521284,0.5833333333333334,0.4274076776337789,0.6774193548387096,0.5121951219512195,0.8809523809523809,"{""C"": 1.0, ""class_weight"": ""balanced""}"
plm4ace_cleaned_2_5,82,SeqOnly,SeqOnly-SVC,SVC,valid,130,0.63,0.87,0.8051470588235294,0.8979779411764706,0.8677325936349211,0.7547169811320755,0.6989489173400373,0.9523809523809523,0.625,0.9852941176470589,"{""C"": 2.0, ""kernel"": ""rbf"", ""gamma"": ""scale"", ""class_weight"": ""balanced""}"
plm4ace_cleaned_2_5,82,SeqOnly,SeqOnly-SVC,SVC,test,130,0.63,0.76,0.6840882694541232,0.8841463414634145,0.7670354523344217,0.5588235294117647,0.4200420430922369,0.7037037037037037,0.4634146341463415,0.9047619047619048,"{""C"": 2.0, ""kernel"": ""rbf"", ""gamma"": ""scale"", ""class_weight"": ""balanced""}"
plm4ace_cleaned_2_5,82,SeqOnly,SeqOnly-RF,RF,valid,130,0.57,0.9,0.8520220588235294,0.9278492647058824,0.9012875404233832,0.8214285714285714,0.7689832901744975,0.9583333333333334,0.71875,0.9852941176470589,"{""n_estimators"": 500, ""min_samples_leaf"": 2, ""class_weight"": ""balanced_subsample""}"
plm4ace_cleaned_2_5,82,SeqOnly,SeqOnly-RF,RF,test,130,0.57,0.8,0.7637921022067364,0.8899535423925667,0.8060391550569581,0.6835443037974683,0.5384829184141866,0.7105263157894737,0.6585365853658537,0.8690476190476191,"{""n_estimators"": 500, ""min_samples_leaf"": 2, ""class_weight"": ""balanced_subsample""}"
plm4ace_cleaned_2_5,82,SeqOnly,SeqOnly-MLP,MLP,valid,130,0.42999999999999994,0.86,0.8556985294117647,0.8772977941176471,0.8320950161834115,0.7941176470588235,0.6913536713557388,0.75,0.84375,0.8676470588235294,"{""hidden_layer_sizes"": [64, 32], ""alpha"": 0.001, ""early_stopping"": true}"
plm4ace_cleaned_2_5,82,SeqOnly,SeqOnly-MLP,MLP,test,130,0.42999999999999994,0.808,0.7884727061556329,0.9157955865272939,0.8674977394515777,0.7142857142857143,0.5701972806101636,0.6976744186046512,0.7317073170731707,0.8452380952380952,"{""hidden_layer_sizes"": [64, 32], ""alpha"": 0.001, ""early_stopping"": true}"
plm4ace_cleaned_2_5,82,SeqOnly,SeqOnly-CatBoost,CatBoost,valid,130,0.6499999999999999,0.92,0.8832720588235294,0.9370404411764706,0.9149849990673219,0.8620689655172413,0.8151998046712325,0.9615384615384616,0.78125,0.9852941176470589,"{""depth"": 4, ""learning_rate"": 0.03, ""iterations"": 500, ""auto_class_weights"": ""Balanced""}"
plm4ace_cleaned_2_5,82,SeqOnly,SeqOnly-CatBoost,CatBoost,test,130,0.6499999999999999,0.784,0.7456445993031359,0.8832752613240418,0.7840336322865558,0.6582278481012658,0.5014381386663752,0.6842105263157895,0.6341463414634146,0.8571428571428571,"{""depth"": 4, ""learning_rate"": 0.03, ""iterations"": 500, ""auto_class_weights"": ""Balanced""}"
plm4ace_cleaned_2_5,82,PhysChemOnly,PhysChemOnly-LR,LR,valid,22,0.7799999999999999,0.83,0.7757352941176471,0.8648897058823529,0.7825345516649345,0.7017543859649122,0.5940885257860046,0.8,0.625,0.9264705882352942,"{""C"": 1.0, ""class_weight"": ""balanced""}"
plm4ace_cleaned_2_5,82,PhysChemOnly,PhysChemOnly-LR,LR,test,22,0.7799999999999999,0.704,0.6549070847851336,0.8221544715447154,0.6558486631600885,0.5316455696202531,0.3162142399273182,0.5526315789473685,0.5121951219512195,0.7976190476190477,"{""C"": 1.0, ""class_weight"": ""balanced""}"
plm4ace_cleaned_2_5,82,PhysChemOnly,PhysChemOnly-SVC,SVC,valid,22,0.30999999999999994,0.81,0.8272058823529411,0.8685661764705882,0.7598148323843792,0.7466666666666667,0.6166076210689689,0.6511627906976745,0.875,0.7794117647058824,"{""C"": 2.0, ""kernel"": ""rbf"", ""gamma"": ""scale"", ""class_weight"": ""balanced""}"
plm4ace_cleaned_2_5,82,PhysChemOnly,PhysChemOnly-SVC,SVC,test,22,0.30999999999999994,0.704,0.7173344947735192,0.7855691056910569,0.5487836423917665,0.6262626262626263,0.40920302055441693,0.5344827586206896,0.7560975609756098,0.6785714285714286,"{""C"": 2.0, ""kernel"": ""rbf"", ""gamma"": ""scale"", ""class_weight"": ""balanced""}"
plm4ace_cleaned_2_5,82,PhysChemOnly,PhysChemOnly-RF,RF,valid,22,0.63,0.87,0.8216911764705883,0.8878676470588235,0.7631241843919497,0.7719298245614035,0.6931032800836721,0.88,0.6875,0.9558823529411765,"{""n_estimators"": 500, ""min_samples_leaf"": 2, ""class_weight"": ""balanced_subsample""}"
