seed,variant,epoch,train_loss,val_loss,val_rmse,val_mae,val_spearman
42,DiagAllPairResidualGate,1,48.05871800013951,18.156229257583618,2.170276403427124,1.7842298746109009,0.2588095321808472
42,DiagAllPairResidualGate,2,16.10129149754842,12.591894706090292,1.5994715690612793,1.3025577068328857,0.36961542504870176
42,DiagAllPairResidualGate,3,12.232837994893393,10.630436897277832,1.3183518648147583,1.1489465236663818,0.3131889282069473
42,DiagAllPairResidualGate,4,10.560191722143264,10.993992884953817,1.3695858716964722,1.1830699443817139,0.33705427446808006
42,DiagAllPairResidualGate,5,10.51108948389689,10.686006625493368,1.3296668529510498,1.1524934768676758,0.34812961477841514
42,DiagAllPairResidualGate,6,10.514321054731097,10.433755477269491,1.3041654825210571,1.1320229768753052,0.355758127219657
42,DiagAllPairResidualGate,7,10.32058384304955,10.533496379852295,1.3301018476486206,1.1383328437805176,0.3251390979256817
42,DiagAllPairResidualGate,8,10.678281420753116,10.075562079747518,1.2890797853469849,1.099818468093872,0.3498967701833817
42,DiagAllPairResidualGate,9,10.15604695819673,9.634161631266275,1.2588480710983276,1.060706377029419,0.36760331740938346
42,DiagAllPairResidualGate,10,10.32627010345459,9.645493745803833,1.2580732107162476,1.0629061460494995,0.3863421633372963
42,DiagAllPairResidualGate,11,9.854326974777948,9.61286211013794,1.2675989866256714,1.059440016746521,0.39208104425639567
42,DiagAllPairResidualGate,12,9.537431013016473,9.46323068936666,1.2572293281555176,1.044856309890747,0.3994471078751177
42,DiagAllPairResidualGate,13,9.649409975324359,9.140969514846802,1.2395883798599243,1.0045335292816162,0.40915771430834985
42,DiagAllPairResidualGate,14,9.302431583404541,9.563308556874594,1.2739861011505127,1.0536552667617798,0.37734891701895157
42,DiagAllPairResidualGate,15,9.368476368132091,9.417983293533325,1.2509998083114624,1.039009928703308,0.3670959163525119
42,DiagAllPairResidualGate,16,9.298247314634777,9.228204409281412,1.2414028644561768,1.018435001373291,0.37635161149337637
42,DiagAllPairResidualGate,17,9.277959505716959,9.433652003606161,1.2578691244125366,1.041769027709961,0.3796059768926218
42,DiagAllPairResidualGate,18,9.146108400254022,9.337381680806478,1.2534689903259277,1.0326464176177979,0.384260069345306
42,DiagAllPairResidualGate,19,9.37846074785505,9.792157888412476,1.2984145879745483,1.07701575756073,0.37811876689834295
42,DiagAllPairResidualGate,20,8.934920174734932,9.544272979100546,1.2986141443252563,1.0539252758026123,0.3910312489663166
42,DiagAllPairResidualGate,21,9.090750421796526,9.363675991694132,1.2626103162765503,1.0359925031661987,0.3857122861632489
42,DiagAllPairResidualGate,22,8.698118005480085,9.210866292317709,1.2449374198913574,1.0188014507293701,0.387881863096079
42,DiagAllPairResidualGate,23,8.920243513016473,9.135868628819784,1.244511604309082,1.0152032375335693,0.399149665876262
