dataset,seed,feature_set,model,base_model,split,n_features,threshold,acc,bacc,auc,auprc,f1,mcc,precision,sensitivity,specificity,params
plm4ace_cleaned_2_3,52,Descriptor_ESM2,Descriptor_ESM2-LR,LR,valid,402,0.32999999999999996,0.8846153846153846,0.896875,0.9234375,0.8558332555972716,0.8636363636363636,0.7746206829028982,0.7916666666666666,0.95,0.84375,"{""C"": 1.0, ""class_weight"": ""balanced""}"
plm4ace_cleaned_2_3,52,Descriptor_ESM2,Descriptor_ESM2-LR,LR,test,402,0.32999999999999996,0.8484848484848485,0.8702439024390244,0.9473170731707317,0.922965256448659,0.8275862068965517,0.718399304687588,0.7272727272727273,0.96,0.7804878048780488,"{""C"": 1.0, ""class_weight"": ""balanced""}"
plm4ace_cleaned_2_3,52,Descriptor_ESM2,Descriptor_ESM2-SVC,SVC,valid,402,0.20999999999999996,0.8846153846153846,0.896875,0.8984375,0.7685657306631914,0.8636363636363636,0.7746206829028982,0.7916666666666666,0.95,0.84375,"{""C"": 2.0, ""kernel"": ""rbf"", ""gamma"": ""scale"", ""class_weight"": ""balanced""}"
plm4ace_cleaned_2_3,52,Descriptor_ESM2,Descriptor_ESM2-SVC,SVC,test,402,0.20999999999999996,0.803030303030303,0.8258536585365854,0.9102439024390244,0.8555926030174015,0.7796610169491526,0.6325576059306062,0.6764705882352942,0.92,0.7317073170731707,"{""C"": 2.0, ""kernel"": ""rbf"", ""gamma"": ""scale"", ""class_weight"": ""balanced""}"
plm4ace_cleaned_2_3,52,Descriptor_ESM2,Descriptor_ESM2-RF,RF,valid,402,0.3,0.8269230769230769,0.85,0.8875,0.791771390044997,0.8085106382978723,0.6816102937842067,0.7037037037037037,0.95,0.75,"{""n_estimators"": 500, ""min_samples_leaf"": 2, ""class_weight"": ""balanced_subsample""}"
plm4ace_cleaned_2_3,52,Descriptor_ESM2,Descriptor_ESM2-RF,RF,test,402,0.3,0.7727272727272727,0.8014634146341464,0.8829268292682928,0.8073974891122588,0.7540983606557377,0.5873739269675671,0.6388888888888888,0.92,0.6829268292682927,"{""n_estimators"": 500, ""min_samples_leaf"": 2, ""class_weight"": ""balanced_subsample""}"
plm4ace_cleaned_2_3,52,Descriptor_ESM2,Descriptor_ESM2-MLP,MLP,valid,402,0.24999999999999994,0.8269230769230769,0.859375,0.9,0.8337131599702863,0.8163265306122449,0.7040523099688075,0.6896551724137931,1.0,0.71875,"{""hidden_layer_sizes"": [64, 32], ""alpha"": 0.001, ""early_stopping"": true}"
plm4ace_cleaned_2_3,52,Descriptor_ESM2,Descriptor_ESM2-MLP,MLP,test,402,0.24999999999999994,0.7575757575757576,0.7814634146341464,0.9034146341463416,0.8725484303479649,0.7333333333333333,0.5471406869582682,0.6285714285714286,0.88,0.6829268292682927,"{""hidden_layer_sizes"": [64, 32], ""alpha"": 0.001, ""early_stopping"": true}"
plm4ace_cleaned_2_3,52,Descriptor_ESM2,Descriptor_ESM2-CatBoost,CatBoost,valid,402,0.26999999999999996,0.8461538461538461,0.865625,0.8828125,0.7925732574750615,0.8260869565217391,0.7115124735378854,0.7307692307692307,0.95,0.78125,"{""depth"": 4, ""learning_rate"": 0.03, ""iterations"": 500, ""auto_class_weights"": ""Balanced""}"
plm4ace_cleaned_2_3,52,Descriptor_ESM2,Descriptor_ESM2-CatBoost,CatBoost,test,402,0.26999999999999996,0.7727272727272727,0.7858536585365854,0.9131707317073171,0.8773759538790499,0.7368421052631579,0.5549083189750527,0.65625,0.84,0.7317073170731707,"{""depth"": 4, ""learning_rate"": 0.03, ""iterations"": 500, ""auto_class_weights"": ""Balanced""}"
plm4ace_cleaned_2_3,52,A1FlatFull_ESM2,A1FlatFull_ESM2-LR,LR,valid,1226,0.12,0.8846153846153846,0.90625,0.9484375,0.9111344708782791,0.8695652173913043,0.7905694150420949,0.7692307692307693,1.0,0.8125,"{""C"": 1.0, ""class_weight"": ""balanced""}"
plm4ace_cleaned_2_3,52,A1FlatFull_ESM2,A1FlatFull_ESM2-LR,LR,test,1226,0.12,0.803030303030303,0.8258536585365854,0.96,0.946540646488015,0.7796610169491526,0.6325576059306062,0.6764705882352942,0.92,0.7317073170731707,"{""C"": 1.0, ""class_weight"": ""balanced""}"
plm4ace_cleaned_2_3,52,A1FlatFull_ESM2,A1FlatFull_ESM2-SVC,SVC,valid,1226,0.19999999999999996,0.8461538461538461,0.875,0.9203125,0.8550354407243794,0.8333333333333334,0.7319250547113999,0.7142857142857143,1.0,0.75,"{""C"": 2.0, ""kernel"": ""rbf"", ""gamma"": ""scale"", ""class_weight"": ""balanced""}"
plm4ace_cleaned_2_3,52,A1FlatFull_ESM2,A1FlatFull_ESM2-SVC,SVC,test,1226,0.19999999999999996,0.8484848484848485,0.8702439024390244,0.9482926829268292,0.9185038319168755,0.8275862068965517,0.718399304687588,0.7272727272727273,0.96,0.7804878048780488,"{""C"": 2.0, ""kernel"": ""rbf"", ""gamma"": ""scale"", ""class_weight"": ""balanced""}"
plm4ace_cleaned_2_3,52,A1FlatFull_ESM2,A1FlatFull_ESM2-RF,RF,valid,1226,0.4499999999999999,0.8653846153846154,0.853125,0.921875,0.8782887004107056,0.8205128205128205,0.7135340086493444,0.8421052631578947,0.8,0.90625,"{""n_estimators"": 500, ""min_samples_leaf"": 2, ""class_weight"": ""balanced_subsample""}"
plm4ace_cleaned_2_3,52,A1FlatFull_ESM2,A1FlatFull_ESM2-RF,RF,test,1226,0.4499999999999999,0.8333333333333334,0.826829268292683,0.9063414634146341,0.8604261384863408,0.7843137254901961,0.648927532039325,0.7692307692307693,0.8,0.8536585365853658,"{""n_estimators"": 500, ""min_samples_leaf"": 2, ""class_weight"": ""balanced_subsample""}"
plm4ace_cleaned_2_3,52,A1FlatFull_ESM2,A1FlatFull_ESM2-MLP,MLP,valid,1226,0.43999999999999995,0.8653846153846154,0.853125,0.8671875,0.8273092108986073,0.8205128205128205,0.7135340086493444,0.8421052631578947,0.8,0.90625,"{""hidden_layer_sizes"": [64, 32], ""alpha"": 0.001, ""early_stopping"": true}"
plm4ace_cleaned_2_3,52,A1FlatFull_ESM2,A1FlatFull_ESM2-MLP,MLP,test,1226,0.43999999999999995,0.8181818181818182,0.8146341463414635,0.8995121951219512,0.8327145303360615,0.7692307692307693,0.6208455839480344,0.7407407407407407,0.8,0.8292682926829268,"{""hidden_layer_sizes"": [64, 32], ""alpha"": 0.001, ""early_stopping"": true}"
plm4ace_cleaned_2_3,52,A1FlatFull_ESM2,A1FlatFull_ESM2-CatBoost,CatBoost,valid,1226,0.27999999999999997,0.8653846153846154,0.871875,0.91875,0.8234501838759646,0.8372093023255814,0.7285410859677225,0.782608695652174,0.9,0.84375,"{""depth"": 4, ""learning_rate"": 0.03, ""iterations"": 500, ""auto_class_weights"": ""Balanced""}"
plm4ace_cleaned_2_3,52,A1FlatFull_ESM2,A1FlatFull_ESM2-CatBoost,CatBoost,test,1226,0.27999999999999997,0.7878787878787878,0.7980487804878049,0.928780487804878,0.9000654886460513,0.75,0.5793812127062425,0.6774193548387096,0.84,0.7560975609756098,"{""depth"": 4, ""learning_rate"": 0.03, ""iterations"": 500, ""auto_class_weights"": ""Balanced""}"
