dataset,seed,feature_set,model,base_model,split,n_features,threshold,acc,bacc,auc,auprc,f1,mcc,precision,sensitivity,specificity,params
plm4ace_cleaned_2_5,62,Descriptor_ESM2,Descriptor_ESM2-LR,LR,valid,402,0.22999999999999998,0.87,0.8878676470588236,0.948529411764706,0.909200278944557,0.821917808219178,0.7357411767413766,0.7317073170731707,0.9375,0.8382352941176471,"{""C"": 1.0, ""class_weight"": ""balanced""}"
plm4ace_cleaned_2_5,62,Descriptor_ESM2,Descriptor_ESM2-LR,LR,test,402,0.22999999999999998,0.8,0.8324622531939605,0.9172473867595818,0.8642296640583421,0.7524752475247525,0.6248440050716123,0.6333333333333333,0.926829268292683,0.7380952380952381,"{""C"": 1.0, ""class_weight"": ""balanced""}"
plm4ace_cleaned_2_5,62,Descriptor_ESM2,Descriptor_ESM2-SVC,SVC,valid,402,0.18,0.84,0.8740808823529411,0.9338235294117647,0.8767098334250623,0.7948717948717948,0.7002436178734186,0.6739130434782609,0.96875,0.7794117647058824,"{""C"": 2.0, ""kernel"": ""rbf"", ""gamma"": ""scale"", ""class_weight"": ""balanced""}"
plm4ace_cleaned_2_5,62,Descriptor_ESM2,Descriptor_ESM2-SVC,SVC,test,402,0.18,0.768,0.8024099883855982,0.9227642276422765,0.8845903018955499,0.7184466019417476,0.5679257746511949,0.5967741935483871,0.9024390243902439,0.7023809523809523,"{""C"": 2.0, ""kernel"": ""rbf"", ""gamma"": ""scale"", ""class_weight"": ""balanced""}"
plm4ace_cleaned_2_5,62,Descriptor_ESM2,Descriptor_ESM2-RF,RF,valid,402,0.41999999999999993,0.87,0.8465073529411764,0.9370404411764706,0.8920026496296507,0.7936507936507936,0.6989828235352303,0.8064516129032258,0.78125,0.9117647058823529,"{""n_estimators"": 500, ""min_samples_leaf"": 2, ""class_weight"": ""balanced_subsample""}"
plm4ace_cleaned_2_5,62,Descriptor_ESM2,Descriptor_ESM2-RF,RF,test,402,0.41999999999999993,0.8,0.7950058072009292,0.879500580720093,0.8092598447427723,0.7191011235955056,0.5695425179733087,0.6666666666666666,0.7804878048780488,0.8095238095238095,"{""n_estimators"": 500, ""min_samples_leaf"": 2, ""class_weight"": ""balanced_subsample""}"
plm4ace_cleaned_2_5,62,Descriptor_ESM2,Descriptor_ESM2-MLP,MLP,valid,402,0.5299999999999999,0.89,0.8529411764705883,0.921875,0.8606193983483629,0.8135593220338984,0.7416832276698876,0.8888888888888888,0.75,0.9558823529411765,"{""hidden_layer_sizes"": [64, 32], ""alpha"": 0.001, ""early_stopping"": true}"
plm4ace_cleaned_2_5,62,Descriptor_ESM2,Descriptor_ESM2-MLP,MLP,test,402,0.5299999999999999,0.808,0.7884727061556329,0.8771777003484321,0.7977207884094035,0.7142857142857143,0.5701972806101636,0.6976744186046512,0.7317073170731707,0.8452380952380952,"{""hidden_layer_sizes"": [64, 32], ""alpha"": 0.001, ""early_stopping"": true}"
plm4ace_cleaned_2_5,62,Descriptor_ESM2,Descriptor_ESM2-CatBoost,CatBoost,valid,402,0.25999999999999995,0.86,0.8556985294117647,0.9145220588235294,0.8695040114611005,0.7941176470588235,0.6913536713557388,0.75,0.84375,0.8676470588235294,"{""depth"": 4, ""learning_rate"": 0.03, ""iterations"": 500, ""auto_class_weights"": ""Balanced""}"
plm4ace_cleaned_2_5,62,Descriptor_ESM2,Descriptor_ESM2-CatBoost,CatBoost,test,402,0.25999999999999995,0.808,0.8384146341463414,0.9184088269454124,0.8633198230035442,0.76,0.6365209884756079,0.6440677966101694,0.926829268292683,0.75,"{""depth"": 4, ""learning_rate"": 0.03, ""iterations"": 500, ""auto_class_weights"": ""Balanced""}"
