seed,step,model,feature_set,n_features,score_mode,val_selection_score,params,val_rmse,val_mae,val_spearman,val_bias,val_top5_hit_rate,val_top10_hit_rate,val_top20_hit_rate,val_strong_n,val_strong_rmse,val_strong_mae,val_strong_bias,test_rmse,test_mae,test_spearman,test_bias,test_top5_hit_rate,test_top10_hit_rate,test_top20_hit_rate,test_strong_n,test_strong_rmse,test_strong_mae,test_strong_bias,selected_k,base_feature_set,strong_weight_alpha
42,03_diagcorepair_selected_svr,A1FlatDiagCorePairSelectedK100-TunedSVR,A1FlatDiagCorePair_SelectedK100,100,rmse,1.2229356859269338,"{""C"": 10.0, ""epsilon"": 0.2, ""gamma"": ""scale""}",1.2229356859269338,0.9650539130218827,0.4443783462905055,0.13511612700713138,0.8,0.4,0.55,4,1.7931552548902727,1.3627600586091293,-1.3627600586091293,1.2146586183831536,0.9600903629038234,0.267767785322856,0.14300740903274192,0.4,0.4,0.4,2,2.13206879564959,1.9726167617357335,-1.9726167617357335,100.0,A1FlatDiagCorePair,
42,03_diagcorepair_selected_svr,A1FlatDiagCorePairSelectedK200-TunedSVR,A1FlatDiagCorePair_SelectedK200,200,rmse,1.181424561688768,"{""C"": 10.0, ""epsilon"": 0.2, ""gamma"": ""scale""}",1.181424561688768,0.912742200370041,0.5181964517712379,0.13375334301756578,0.8,0.4,0.6,4,1.8179426289516496,1.4188049903853928,-1.4188049903853928,1.1815174666898587,0.9430966655647991,0.3103719775119016,0.09485235642122174,0.2,0.3,0.4,2,2.0369421966510224,1.8745802651032584,-1.8745802651032584,200.0,A1FlatDiagCorePair,
42,03_diagcorepair_selected_svr,A1FlatDiagCorePairSelectedK400-TunedSVR,A1FlatDiagCorePair_SelectedK400,325,rmse,1.1872787764571522,"{""C"": 1.0, ""epsilon"": 0.2, ""gamma"": 0.03}",1.1872787764571522,0.9309317846263984,0.40903523819117404,0.08782308024267242,0.8,0.4,0.5,4,1.7812548295935429,1.523646357149504,-1.523646357149504,1.1247989071621338,0.8955276763916378,0.4382895336080464,0.11640522307940195,0.2,0.3,0.5,2,1.8903993206709975,1.7693046938288712,-1.7693046938288712,400.0,A1FlatDiagCorePair,
42,04_diagcorepair_adaptive_selected_svr,A1FlatDiagCorePairSelected-TunedSVR,A1FlatDiagCorePair_AdaptiveSelected,200,rmse,1.181424561688768,"{""C"": 10.0, ""epsilon"": 0.2, ""gamma"": ""scale""}",1.181424561688768,0.912742200370041,0.5181964517712379,0.13375334301756578,0.8,0.4,0.6,4,1.8179426289516496,1.4188049903853928,-1.4188049903853928,1.1815174666898587,0.9430966655647991,0.3103719775119016,0.09485235642122174,0.2,0.3,0.4,2,2.0369421966510224,1.8745802651032584,-1.8745802651032584,200.0,A1FlatDiagCorePair,
42,05_rank_aware_svr,A1FlatDiagCorePair-RankAwareSVR,A1FlatDiagCorePair,700,rank_aware,1.059099145692688,"{""C"": 2.0, ""epsilon"": 0.2, ""gamma"": 0.03}",1.199805832898742,0.9164701382350543,0.4380445813736946,0.08790196592467679,0.8,0.5,0.55,4,1.9561422263497161,1.4879574647517135,-1.4879574647517135,1.201365624048084,0.9453411469128932,0.2613990272297091,0.14329559592134192,0.2,0.3,0.4,2,1.9438822958955289,1.7583067915217416,-1.7583067915217416,,,
42,05_rank_aware_selected_svr,A1FlatDiagCorePairSelected-RankAwareSVR,A1FlatDiagCorePair_AdaptiveSelected,50,rank_aware,1.0213476684193687,"{""C"": 10.0, ""epsilon"": 0.1, ""gamma"": 0.01}",1.1936411212086737,0.9780053471628763,0.5486230185953654,0.1023881782762555,0.6,0.6,0.65,4,1.7739946466190322,1.6489501662796022,-1.6489501662796022,1.1458845449296857,0.9110898123425932,0.4169436960431036,0.17372361493837238,0.4,0.4,0.5,2,1.6336934495448636,1.6085506752929732,-1.6085506752929732,50.0,A1FlatDiagCorePair,
42,05_rank_aware_selected_fixedk_svr,A1FlatDiagCorePairSelectedK100-RankAwareSVR,A1FlatDiagCorePair_SelectedK100,100,rank_aware,1.0876816260107856,"{""C"": 2.0, ""epsilon"": 0.05, ""gamma"": ""scale""}",1.2254095190812402,0.9680824422957499,0.4181859538030306,0.10243941546183483,0.8,0.5,0.6,4,1.6333139963356975,1.3986458140516653,-1.3986458140516653,1.1343580872281014,0.9029708527279597,0.41802848450951874,0.15424449502378781,0.4,0.4,0.45,2,1.8630904109092028,1.8307865749093355,-1.8307865749093355,100.0,A1FlatDiagCorePair,
42,05_rank_aware_selected_fixedk_svr,A1FlatDiagCorePairSelectedK200-RankAwareSVR,A1FlatDiagCorePair_SelectedK200,200,rank_aware,1.0436950939230822,"{""C"": 10.0, ""epsilon"": 0.2, ""gamma"": ""scale""}",1.181424561688768,0.912742200370041,0.5181964517712379,0.13375334301756578,0.8,0.4,0.6,4,1.8179426289516496,1.4188049903853928,-1.4188049903853928,1.1815174666898587,0.9430966655647991,0.3103719775119016,0.09485235642122174,0.2,0.3,0.4,2,2.0369421966510224,1.8745802651032584,-1.8745802651032584,200.0,A1FlatDiagCorePair,
42,05_rank_aware_selected_fixedk_svr,A1FlatDiagCorePairSelectedK400-RankAwareSVR,A1FlatDiagCorePair_SelectedK400,325,rank_aware,1.059099145692688,"{""C"": 2.0, ""epsilon"": 0.2, ""gamma"": 0.03}",1.199805832898742,0.9164701382350543,0.4380445813736946,0.08790196592467679,0.8,0.5,0.55,4,1.9561422263497164,1.487957464751714,-1.487957464751714,1.201365624048084,0.9453411469128932,0.2613990272297091,0.14329559592134197,0.2,0.3,0.4,2,1.943882295895529,1.758306791521742,-1.758306791521742,400.0,A1FlatDiagCorePair,
42,06_strong_tail_weighted_svr,A1FlatDiagCorePair-StrongWeightedSVR-alpha0.5,A1FlatDiagCorePair,700,rmse,1.1856249954500564,"{""C"": 1.0, ""epsilon"": 0.2, ""gamma"": 0.03}",1.1856249954500564,0.9253743532709966,0.4192707422694457,0.103636122263055,0.8,0.4,0.55,4,1.781505373923831,1.5192644434701237,-1.5192644434701237,1.131755561775914,0.8960095608980492,0.43031108940344487,0.13494998261163665,0.2,0.3,0.5,2,1.8328889973840954,1.6774086457988,-1.6774086457988,,,0.5
42,06_strong_tail_weighted_selected_svr,A1FlatDiagCorePairSelectedK200-StrongWeightedSVR-alpha0.5,A1FlatDiagCorePair_SelectedK200,200,rmse,1.1792969799819684,"{""C"": 2.0, ""epsilon"": 0.2, ""gamma"": 0.01}",1.1792969799819684,0.9069166204600674,0.4940161669230815,0.1197383410707458,0.8,0.4,0.6,4,1.7802789303448527,1.4356491670070193,-1.4356491670070193,1.1450506881312195,0.91497787096238,0.40327886068390667,0.11743131285884077,0.4,0.4,0.5,2,1.8129877626583915,1.6918802150469872,-1.6918802150469872,200.0,A1FlatDiagCorePair,0.5
42,06_strong_tail_weighted_svr,A1FlatDiagCorePair-StrongWeightedSVR-alpha1.0,A1FlatDiagCorePair,700,rmse,1.1831169380377136,"{""C"": 1.0, ""epsilon"": 0.2, ""gamma"": 0.03}",1.1831169380377136,0.9185053638358842,0.435000175032465,0.12212921659298881,0.8,0.4,0.55,4,1.7663192389457574,1.4859571298019427,-1.4859571298019427,1.1388206287102698,0.8974554422739901,0.41963817062097347,0.15335150111345816,0.2,0.3,0.5,2,1.804420090119215,1.6438499734471352,-1.6438499734471352,,,1.0
42,06_strong_tail_weighted_selected_svr,A1FlatDiagCorePairSelectedK200-StrongWeightedSVR-alpha1.0,A1FlatDiagCorePair_SelectedK200,200,rmse,1.176448168779144,"{""C"": 2.0, ""epsilon"": 0.2, ""gamma"": 0.01}",1.176448168779144,0.8995583770689107,0.49709556644064695,0.13648379596323665,0.8,0.5,0.55,4,1.788240319711216,1.4429632426206869,-1.4429632426206869,1.1501161422646273,0.9110612823287729,0.3962977220048803,0.134776192958393,0.4,0.4,0.5,2,1.8194297952724416,1.6917194338293795,-1.6917194338293795,200.0,A1FlatDiagCorePair,1.0
42,06_strong_tail_weighted_svr,A1FlatDiagCorePair-StrongWeightedSVR-alpha2.0,A1FlatDiagCorePair,700,rmse,1.181319451672178,"{""C"": 1.0, ""epsilon"": 0.2, ""gamma"": 0.03}",1.181319451672178,0.9158720274167396,0.44663540616417563,0.1535692858548472,0.8,0.4,0.55,4,1.730139392562255,1.3887359610451386,-1.3887359610451386,1.136208402733547,0.8871214329439588,0.4095776324243815,0.1808667353396043,0.2,0.3,0.5,2,1.6597115962012476,1.312198274391839,-1.312198274391839,,,2.0
42,06_strong_tail_weighted_selected_svr,A1FlatDiagCorePairSelectedK200-StrongWeightedSVR-alpha2.0,A1FlatDiagCorePair_SelectedK200,200,rmse,1.1772103663561313,"{""C"": 2.0, ""epsilon"": 0.2, ""gamma"": 0.01}",1.1772103663561313,0.8944135216165401,0.48894215635436555,0.1596240584690805,0.8,0.6,0.6,4,1.7863238555713559,1.3990709321711097,-1.3990709321711097,1.140581703860329,0.8991616668216874,0.42329495754808255,0.1512411370542567,0.4,0.3,0.5,2,1.7120954414877423,1.4574138719646599,-1.4574138719646599,200.0,A1FlatDiagCorePair,2.0
